z,y,x
281.72717,49.348484,239.26418
306.82074,49.37469,239.11247
316.0681,49.5768,239.5869
304.52704,49.193295,241.68465
177.32169,50.80351,245.43108
129.93605,52.156086,246.52248
238.52911,50.21714,246.60475
198.41486,49.871445,246.52315
287.7349,49.262257,246.34451
281.4732,49.189987,246.81778
152.3378,51.484375,247.91039
151.62064,51.48901,248.51703
149.09456,51.44886,250.91324
237.51657,50.08451,250.83342
234.89754,49.870384,253.63815
289.86398,49.0289,254.28209
235.95866,49.940945,255.21872
236.40154,49.930553,255.82368
237.36761,49.886566,257.40515
135.95424,51.83119,260.99353
257.2331,48.57718,260.4991
266.78217,48.653954,261.95456
260.83798,48.514328,262.04495
146.26842,51.353138,263.45795
239.1419,49.345474,264.73917
202.76164,49.87729,265.92072
180.89265,49.902134,267.97726
126.01343,51.794163,268.79205
260.3821,49.30168,268.16458
240.41896,49.11842,269.39874
265.97992,49.186863,270.6039
264.3861,49.55688,270.61923
207.99072,49.694523,271.28375
120.80183,51.895454,273.38617
239.81995,49.11141,272.84305
260.45102,50.35524,273.63324
261.17828,50.386063,273.9189
307.2925,48.550606,273.69717
168.70265,50.060726,275.85065
238.39926,49.184784,275.4221
122.4833,51.68953,276.5532
171.34895,49.836376,277.53683
244.74239,48.887554,277.86096
136.87582,51.38703,279.182
211.721,49.296535,278.66675
115.074425,51.595055,279.4219
240.96529,48.85105,279.85895
280.70065,48.557537,283.04242
245.00938,48.68592,287.60745
139.49878,51.220844,288.55356
241.63522,48.61598,288.45377
192.98445,50.718468,289.04037
329.38284,48.39961,288.25043
187.00243,51.125908,290.63934
199.14911,49.765583,291.91418
277.93686,49.525574,292.34158
239.8386,48.62198,293.21164
153.32613,51.50711,294.5777
195.87115,49.913395,295.88202
238.70988,48.71022,296.159
138.9336,51.057632,297.96194
173.5852,53.433533,297.8325
147.7368,50.937622,298.46075
172.82863,53.08526,301.01532
261.91534,48.51747,303.19437
158.21402,52.654137,305.02264
156.08934,52.387413,306.4352
182.5941,50.170135,306.43372
153.35956,51.936764,308.10938
235.01532,48.593212,307.52396
153.76166,51.89573,309.48605
179.1983,50.304623,310.4097
214.06076,48.981483,314.1339
170.44826,50.74928,314.4525
175.20776,49.741295,316.3939
173.0436,49.898087,316.69348
213.36397,49.103333,317.67514
210.73497,49.342735,323.40796
178.05801,49.305935,327.3692
110.1061,50.66218,327.90897
162.61543,50.16077,332.6685
205.22044,49.55351,333.55582
192.8017,50.036552,335.28754
125.412155,50.48057,336.19174
209.09045,49.21813,338.26172
210.08577,49.15247,340.80994
167.60645,50.2302,349.39502
166.84015,50.595802,351.09113
116.29159,50.378147,351.95178
260.81656,49.31251,177.55373
252.88965,49.481236,177.76454
256.2077,49.977215,190.82591
245.31454,49.981163,195.14479
246.63722,50.066204,199.6293
264.34677,49.821583,200.0288
251.38995,50.318153,204.96683
248.04977,49.85083,206.86064
251.21286,50.152576,206.9607
187.96774,51.31686,210.13904
252.40775,50.16804,209.84018
176.09756,51.58295,211.6048
172.1992,51.66525,213.58391
195.35919,51.279755,213.44728
181.17644,51.453453,213.90846
233.99002,49.758224,215.09142
265.8989,49.65534,215.37424
181.61986,51.376797,217.1358
286.85425,50.180664,217.14973
245.45372,49.975838,217.99152
154.35907,52.27826,219.02373
245.43365,49.934967,218.60542
247.32074,49.75821,219.29587
174.84267,51.487816,220.3182
265.40884,49.52251,222.14836
203.13414,50.62653,223.0974
288.6009,49.65801,224.94438
268.60016,49.545692,225.14015
277.28122,49.625355,225.66064
158.34862,51.840897,227.14023
241.34552,50.026997,228.27437
233.47902,49.651493,228.40965
281.58386,49.541996,228.26099
292.04977,49.43726,228.29298
159.27948,51.713398,230.66637
244.41692,49.984188,230.02005
241.63814,50.08856,230.35747
280.55005,49.50087,230.61461
290.88156,49.440144,232.06213
274.40588,49.493595,232.3355
282.3208,49.44314,232.44667
241.16066,50.254135,233.15172
166.53006,51.309624,234.91446
297.8376,49.504124,234.75581
289.83084,49.453453,236.2899
241.91135,50.147053,236.83565
316.60513,49.33559,236.70435
288.16986,49.42684,237.3948
234.78488,49.780712,238.17676
303.4682,49.330223,238.15364
279.08524,49.305897,238.5853
245.49997,49.85457,239.14069
282.78464,49.362587,239.46356
285.40488,49.37808,239.66487
286.62076,49.348038,241.20027
237.26917,50.146828,241.82646
242.2877,50.16148,241.8918
277.7638,49.25634,242.24876
187.53998,50.426975,243.3961
186.17143,50.4916,244.07716
181.35942,50.703262,244.93549
180.45183,50.728863,245.9205
299.0851,49.102715,245.19647
198.65344,49.932594,246.01817
142.0854,51.410908,246.82541
299.66327,49.09436,246.73514
174.07799,50.824284,247.72678
138.34195,51.60155,248.52736
303.34644,49.02068,247.3429
258.5816,49.059017,248.05151
200.88219,49.825195,248.3629
174.84427,50.763348,248.9387
148.82533,51.420464,249.04747
196.42578,49.383053,249.0476
168.38722,50.83188,250.2048
202.83752,49.819077,251.26198
317.15533,49.039703,250.56293
273.433,49.112034,251.8415
195.97884,48.837776,252.46127
132.65376,52.07699,253.1475
234.91905,49.87885,252.35031
150.67386,51.504578,253.1518
296.36884,49.171032,251.87225
262.38248,48.86112,252.48332
233.97844,49.759823,253.25735
235.95688,49.975266,253.72949
163.21442,51.214615,254.24324
179.8321,50.608135,254.22412
182.99086,50.384995,254.5566
196.48466,48.8208,254.70798
174.41246,50.84629,255.40947
235.44923,49.847305,256.38626
304.2147,49.205723,255.87006
286.22235,48.70184,256.43637
298.67917,49.1041,256.255
234.75742,49.719143,257.22726
232.76599,49.52011,257.37338
301.8991,49.14249,257.0251
109.811134,50.824898,258.9724
110.22968,50.819557,259.36624
190.13866,49.01758,258.84424
237.65562,49.862934,258.9108
238.64761,49.793087,259.5076
245.031,49.513226,259.76187
112.72085,50.834755,262.43924
189.67226,48.870094,262.19873
208.20712,49.750366,262.2704
184.25775,49.64745,262.41873
113.054405,50.857933,264.71533
211.13756,49.58956,264.46362
237.12276,49.38212,264.63876
134.97787,51.78744,265.85638
121.237175,51.826836,266.26166
266.75223,48.594788,264.9517
201.01428,49.854034,265.98398
256.67786,48.77655,265.7483
239.61777,49.220257,265.8924
260.21515,48.819595,265.91296
261.7436,48.830494,266.38654
203.8835,49.873947,267.04147
171.7843,50.167255,268.1731
147.00949,51.24044,268.69342
258.43048,49.17443,268.07974
257.90894,49.20577,268.47296
261.9647,49.343327,268.5076
140.00145,51.44525,270.23337
142.14368,51.37082,270.29614
241.91077,49.08663,269.61896
257.19952,49.310364,269.6473
206.87851,49.75822,270.08945
141.24007,51.38374,271.09415
175.47748,50.013924,270.77924
135.6701,51.533257,271.73795
136.86708,51.493145,271.9157
279.61035,48.76637,271.40848
211.30835,49.39156,272.13797
191.94397,51.545456,273.05008
238.96574,49.167877,273.2984
133.79422,51.51157,274.74945
165.21098,50.297306,274.6107
245.34102,48.99144,274.30063
179.97192,50.098114,275.38815
245.10341,48.967857,275.06226
174.5164,49.88193,276.00504
158.45241,50.803154,276.93375
286.54532,48.760098,276.47803
123.55111,51.546368,278.01276
240.71585,48.898125,278.86566
144.54741,51.16841,279.71738
200.89569,50.139416,280.52554
242.36143,48.77718,280.31067
143.8378,51.17523,281.16965
261.12347,49.837013,280.47385
188.91254,51.69417,281.05072
200.5719,50.206684,281.01813
114.60205,51.656933,282.15112
167.96718,50.290016,281.90094
136.90337,51.331528,282.62482
136.69629,51.325512,283.11688
151.06468,50.91753,283.26575
202.32677,49.69541,283.56674
140.24956,51.250008,284.7553
143.20995,51.165318,284.98337
146.01678,51.0231,286.18054
173.01422,51.873283,286.46344
142.08672,51.190308,286.86188
150.5709,50.69622,286.81284
127.32262,51.36909,287.91165
120.17845,51.240425,288.14764
166.36275,51.99978,287.82516
125.76627,51.38653,289.20163
128.52083,51.29515,289.7603
140.56563,51.209297,289.84253
124.008934,51.386707,290.01196
158.1137,51.46593,289.8046
166.43347,52.15085,289.74832
154.80627,50.926575,290.07092
136.43607,51.201706,290.39203
133.91374,51.19842,290.50845
147.89679,50.695232,290.3372
112.80614,51.55423,290.82568
131.77269,51.222424,290.70203
192.1429,50.715485,290.20837
156.99718,51.434658,290.69006
132.4816,51.203182,291.28622
187.59135,50.91578,291.41388
188.29362,50.8136,291.50552
186.77802,51.01925,291.6994
174.5542,52.01078,291.89053
129.69193,51.225624,292.5143
165.24771,52.432087,292.434
161.16988,52.058983,293.05695
135.08994,51.166172,293.5429
167.70865,52.614105,293.21396
161.56622,52.118477,293.43933
146.78989,50.54121,294.06723
281.9207,49.392967,292.79755
138.81996,51.178856,294.18515
239.24892,48.63997,293.31046
143.59879,50.687405,295.57904
176.85245,52.42568,295.31018
170.91101,53.18844,295.61157
196.70634,49.803947,295.48325
154.16574,51.823116,296.24738
178.87755,51.642387,296.24258
148.90143,50.99482,296.86554
176.41547,52.2432,297.78693
256.45404,48.56369,297.95654
164.75444,52.967793,298.7271
255.57495,48.605927,298.26254
254.46921,48.58151,298.47278
162.73848,52.779396,299.20975
172.38185,53.567966,299.4088
168.22063,53.35602,299.74973
254.21645,48.508606,299.7677
172.54741,53.309067,300.50854
195.26643,49.749374,300.73013
211.90936,49.04678,301.19437
270.97653,49.160248,300.5888
208.05756,49.255585,301.15265
145.83034,50.79824,301.70956
169.41467,53.42575,301.61633
118.672195,51.190815,303.20114
190.69495,49.83349,303.53287
260.6414,48.40284,303.32
177.84648,51.175278,304.6451
165.15045,53.016945,304.9362
169.40189,52.548035,305.30383
173.23608,51.579273,305.5837
260.16205,48.3226,305.2188
153.88869,51.99524,307.618
150.38971,51.80031,307.8585
171.1803,51.491352,308.15527
266.8829,48.6833,307.59772
153.1405,51.900574,308.89734
152.40298,51.865658,309.5014
127.55195,50.763405,309.88855
189.59938,49.517883,309.5448
151.02832,51.71233,310.82397
213.8077,48.97925,310.73895
150.68237,51.51951,312.2259
158.00575,51.420895,313.19513
202.9262,49.56596,315.29324
145.82298,50.41872,316.062
200.61264,49.589058,316.60147
126.071815,50.70864,317.3536
147.1541,50.38441,317.2174
127.688644,50.672844,318.32285
173.23126,49.669415,318.06616
128.38918,50.653763,319.18442
202.28488,49.750355,319.59192
178.95227,49.065292,319.87997
244.37463,48.750652,320.58615
204.96019,49.83387,321.2822
210.14444,49.509674,321.37106
123.54392,50.662,322.14087
174.82257,49.112625,322.1845
127.233665,50.62787,322.98245
259.16916,48.445118,322.4904
259.9598,48.438396,322.6847
191.43427,49.96683,325.17493
170.38428,49.368595,327.40118
152.94817,49.976048,327.62088
205.08446,49.864216,328.7238
136.71652,50.36248,330.46277
201.01904,50.05986,330.0743
170.32584,49.163177,332.65277
207.31615,49.449,332.4596
198.89572,50.075302,332.91357
254.02565,48.58441,333.3538
165.49483,49.68006,335.88596
193.86446,50.01945,336.04175
168.0967,49.3182,337.04816
178.30713,50.429863,338.50787
165.93948,51.494167,358.561
53.315243,54.6319,34.81825
246.94711,49.76675,175.59639
245.72427,49.982162,195.24173
256.3351,49.919815,198.30125
257.26367,50.101994,201.81702
245.31105,49.985264,202.4407
244.67445,49.979706,202.47455
256.5287,50.188255,202.82736
256.02362,50.238285,202.83249
261.12946,49.929832,204.93063
267.03268,49.757618,204.97409
251.7607,50.290226,205.75554
190.41342,51.171986,206.58386
195.42,51.21655,209.18445
193.78418,51.2882,209.96858
187.26393,51.340405,210.82649
191.88242,51.336475,211.02448
246.75697,50.247593,211.25285
174.64021,51.611286,212.01736
253.40617,50.01329,211.53268
243.0939,49.96247,211.72495
170.56937,51.682384,212.78032
172.2989,51.66218,212.99164
168.84515,51.721333,213.77022
239.33687,49.78182,213.4388
288.91702,49.923306,214.74844
261.72324,49.66734,215.2218
192.50357,51.254654,215.99883
238.74461,49.8184,215.51561
175.33023,51.539925,216.30145
265.29724,49.634365,215.8485
262.56128,49.61906,216.76833
181.91177,51.362133,217.71782
198.10516,50.946434,218.4806
203.46565,50.646915,219.80455
246.4354,49.824413,220.02245
152.49117,52.261642,220.8153
204.07236,50.585407,220.79924
150.5047,52.233112,221.83617
246.00693,49.913326,221.6088
200.92006,50.77458,222.61217
263.5536,49.500465,222.64148
278.39078,49.74277,222.92499
196.34482,50.90918,223.41743
155.91318,51.991802,224.04979
235.96388,49.847202,223.39539
159.6157,51.9196,224.08951
267.70737,49.54762,223.74605
240.80026,49.953598,224.22325
193.34682,50.95114,224.66814
245.71877,50.080208,224.6025
263.53687,49.460068,224.95212
180.23677,51.196056,225.66362
152.57986,51.846714,226.61606
198.46568,50.813053,226.08124
156.16988,51.866768,226.66942
269.8036,49.553448,226.04492
265.94354,49.462948,226.3467
159.06197,51.828823,227.33163
197.62183,50.82625,226.98212
150.85803,51.77895,227.42247
174.63835,51.263542,227.34103
243.71416,50.147514,226.93024
243.8964,50.11496,227.49901
246.0257,49.983044,227.49847
241.88539,50.058464,227.65974
247.23987,49.749973,229.67989
243.08455,50.024757,229.77164
188.93723,50.887527,230.51758
242.95645,50.03021,230.17982
203.54419,50.58205,230.76913
240.93962,50.13334,230.589
204.33653,50.48309,231.56627
283.1828,49.467655,230.88359
202.02278,50.618874,231.9706
281.64252,49.469776,231.48508
201.40611,50.623882,232.37436
259.89264,49.427414,232.00891
198.71515,50.667076,232.91542
188.79565,50.787968,233.36398
186.55579,50.840958,233.38013
159.24066,51.56378,235.01768
238.28548,50.085426,234.37613
278.8148,49.375343,235.06804
298.66534,49.48334,235.13849
290.44617,49.465263,235.16696
285.1964,49.42021,235.71016
288.58755,49.44618,236.08766
164.81506,51.326805,237.32921
237.93806,49.949165,236.92293
241.4196,50.19215,237.10565
234.29628,49.74056,237.29898
259.39783,49.416805,237.31891
298.48685,49.45025,237.45827
240.95912,50.233295,238.18802
238.71016,50.09711,238.29979
239.63191,50.227036,238.69324
304.35138,49.34657,238.24626
240.87863,50.253624,239.00896
137.65689,52.28419,239.86414
259.3188,49.38488,239.2756
301.25894,49.293736,239.18039
159.95125,51.49085,240.41977
137.04453,52.279015,240.65964
289.5659,49.36365,240.47394
287.3331,49.34688,241.1949
137.6646,52.07706,243.22185
237.68863,50.217606,243.37314
245.97002,49.99373,243.3916
235.06676,49.86289,243.8299
140.6828,51.690155,244.47086
308.76743,49.318863,243.11395
158.0464,51.48952,246.04335
260.9813,49.237125,245.54161
239.16324,50.211807,246.41615
192.9656,49.94431,246.59804
130.03195,52.19626,247.40013
236.41357,50.10416,246.62323
285.17807,49.254063,246.2638
247.10188,49.794308,246.91948
247.96213,49.698715,247.50313
236.17064,50.13081,248.0059
240.73524,50.02133,248.10515
155.92781,51.466904,249.10898
247.64612,49.673325,248.87453
193.51366,49.56849,249.11417
283.5356,49.16668,248.99162
246.85931,49.719753,249.3734
193.89403,49.43089,249.58945
145.36456,51.322266,250.28151
180.50456,50.625042,251.39468
174.13606,50.77475,251.63692
152.0183,51.5266,251.87376
257.3406,48.93372,251.05196
151.60358,51.522488,252.35945
171.86975,50.765976,252.25282
286.00174,48.973354,251.40501
156.93304,51.41918,252.55382
161.72707,51.237873,252.51503
261.40317,48.79967,252.98941
208.725,49.789127,253.41948
232.36548,49.60464,253.5575
172.70987,50.85053,254.36282
176.33716,50.754833,255.8158
147.61064,51.336136,256.57205
196.67955,48.976486,257.0394
198.88487,49.28261,257.32205
202.87294,49.721912,257.7394
200.1471,49.48058,258.4983
239.80515,49.663273,259.54718
257.8736,48.56099,260.30164
158.19263,51.352047,261.6383
210.77164,49.631725,261.27356
263.76837,48.465538,262.28094
160.23935,51.257015,263.4894
198.65633,49.671894,263.4415
190.17879,49.055954,263.83017
267.86945,48.667797,264.35492
206.11275,49.84635,265.60684
174.5479,50.129066,266.1228
132.30197,51.818504,266.88785
172.36327,50.261303,266.4254
120.0241,51.81814,267.35458
176.6048,49.958286,266.86313
240.49658,49.15155,266.58325
245.24689,49.233242,267.78766
133.47668,51.725773,269.03198
141.67776,51.40839,269.21918
130.71806,51.782207,269.43802
211.55986,49.39163,269.44778
133.86249,51.64211,270.68857
134.4702,51.616905,270.78223
150.85689,51.082134,271.10837
257.4276,49.436058,270.22443
238.28719,49.25365,272.0967
129.63286,51.722218,272.95355
136.63686,51.444954,273.6448
239.63069,49.099426,273.5504
134.21303,51.501446,274.34436
152.99243,50.950886,274.64487
148.39316,51.1067,274.77936
166.6059,50.215977,274.90552
154.46498,50.926434,274.89307
203.92014,49.709595,275.86197
192.62393,51.434097,276.11923
137.99516,51.37415,276.9108
122.55819,51.633152,277.34467
129.61386,51.57195,278.5492
146.46808,51.127773,278.5487
254.02808,48.892403,277.7533
208.45576,49.59168,278.58643
233.5093,49.019833,279.38107
176.83801,50.837666,280.88834
178.78969,51.119858,281.1079
122.327545,51.356884,281.54294
123.55562,51.354904,281.93097
134.97304,51.35962,282.4466
246.49599,48.81563,281.97565
152.82068,50.88606,282.87842
257.95758,49.50937,281.8132
141.4651,51.23386,283.5597
175.35968,51.42884,283.3815
246.65169,48.765263,283.84088
198.51541,50.138348,284.67245
185.24095,51.755596,284.99167
151.74379,50.73915,285.42307
176.88232,51.932816,285.6982
146.52962,50.9899,286.1814
193.55943,50.633762,285.7534
172.8171,51.839127,285.90463
136.44563,51.25572,286.2522
171.90407,51.891594,286.7801
175.95901,51.892643,286.9882
130.79492,51.298717,287.50565
163.6439,51.798225,287.38318
114.10924,51.610073,287.82852
251.65024,48.405922,287.44324
145.30893,51.07471,288.4181
146.51428,50.948143,289.0837
130.86806,51.25205,289.63422
158.72385,51.531235,289.50934
155.75114,51.270657,290.86978
145.325,50.83281,291.6417
136.11499,51.192986,291.76016
146.34364,50.692135,291.82635
239.9727,48.61443,291.43048
128.55878,51.23674,292.82782
118.42025,51.360687,292.88025
174.45285,52.28932,292.74503
240.97304,48.601273,292.2683
129.25587,51.198185,293.8112
241.07643,48.601387,292.932
149.54164,50.679577,293.9875
113.23001,51.374,294.49637
171.4028,52.91429,294.5597
193.24144,50.361183,295.014
199.2644,49.679585,295.16776
151.11955,51.2994,295.84448
202.7672,49.619854,295.84644
148.07162,50.772522,296.48853
145.41733,50.55993,296.4463
174.87527,53.06138,296.25693
197.20445,49.72628,296.46902
155.26115,51.961628,296.91068
177.09848,51.966785,297.70676
151.24156,51.68059,298.0421
237.11563,48.729275,297.9592
173.5686,53.341194,298.8204
255.76274,48.586605,298.66058
187.87523,50.34865,299.72223
194.03764,49.938377,299.84283
234.9254,48.568092,299.73337
177.9148,51.17992,300.56284
188.54822,50.26637,300.70163
211.38835,49.107433,302.28854
153.92798,52.11474,302.69647
119.15638,51.16763,303.59344
169.64732,52.870045,304.0107
190.36613,49.772175,304.52246
171.81479,52.198235,304.51337
171.96227,51.856487,305.69315
152.64049,51.929253,307.03748
189.60098,49.623573,307.3741
169.2818,51.81927,308.15244
150.58192,51.799637,308.44678
189.59312,49.542988,308.94815
150.14925,51.683365,309.8428
157.11526,51.797806,310.1525
212.92473,49.07801,310.16153
150.9931,51.59552,311.9244
259.11514,48.48034,311.38303
261.67722,48.422455,313.04047
146.71295,50.557217,315.05945
171.699,50.418602,315.14
201.48781,49.552284,315.32376
146.28748,50.312748,317.91946
198.0564,49.68047,318.46823
197.04001,49.713753,319.1987
208.80855,49.765053,319.51337
177.92537,49.079014,319.75662
193.9239,49.809742,321.15607
169.0456,49.569878,328.0992
150.59108,49.65186,335.47076
210.42606,49.189613,336.1716
181.99953,50.439068,338.9371
196.25804,49.661335,338.9392
149.24973,49.14534,354.74246
67.14778,54.54697,30.683874
59.684303,54.370197,64.13116
334.54562,49.4828,131.27467
239.99284,50.085205,165.6193
259.16418,49.360775,179.6959
247.07779,49.82618,186.67468
246.45747,49.92608,189.23073
248.47853,50.114017,192.23079
262.78946,49.64852,192.71158
247.536,50.12345,201.34132
258.68008,50.00247,202.28755
266.6143,49.71528,211.63893
179.38194,51.512875,212.85492
250.92714,50.04305,213.2757
268.60483,49.73949,213.3929
262.12393,49.665947,215.02013
289.52185,50.127335,217.7379
160.73799,51.974426,220.92935
245.90929,49.985966,222.57278
267.24228,49.548935,222.58919
202.20436,50.690647,223.80357
272.25226,49.62444,224.00032
179.82787,51.20156,225.66454
265.12958,49.449974,226.44557
271.4528,49.540295,227.70938
271.5455,49.5369,227.90381
280.6661,49.54184,228.65732
244.4316,49.996433,229.51752
246.18575,49.855846,229.733
192.33873,50.816055,230.95932
159.44075,51.64982,232.41425
166.17828,51.374207,233.37108
193.48878,50.672546,234.02377
193.58772,50.666813,234.11957
241.44266,50.241848,234.21802
151.85648,51.446255,237.44325
288.79272,49.43963,236.89867
172.05742,50.989273,241.29007
261.3183,49.2635,245.03738
300.9035,49.001503,244.99182
178.11533,50.758064,246.8198
283.27353,49.234146,246.38289
182.3891,50.659798,247.41158
156.58034,51.464527,248.66466
246.87,49.73044,248.98341
298.22333,49.184807,248.7712
178.14378,50.639942,251.98463
237.62996,50.03384,251.6298
164.55074,51.07625,252.29163
264.37216,48.925304,253.33383
164.15053,51.16688,254.13988
159.3068,51.35715,254.20251
131.37337,51.99249,257.28003
203.57443,49.75943,257.52896
143.43816,51.619568,258.65988
181.0798,50.335083,258.96475
162.30568,51.313118,259.1133
162.11662,51.31477,259.70047
162.01804,51.31802,259.79636
159.00504,51.293125,263.08975
284.955,48.84594,262.42584
146.3628,51.341797,264.13754
171.85907,50.323578,266.14142
180.18817,49.897327,267.66544
245.92836,49.23548,267.90433
124.51889,51.752907,271.53137
236.7478,49.302242,273.78632
133.1868,51.54005,274.5607
158.74655,50.779808,277.23535
197.56798,50.64449,280.34024
194.88185,50.82936,280.45688
142.22249,51.22518,281.8672
174.81544,50.94998,281.79175
