z,y,x
204.56154,21.034483,329.6591
211.10283,20.72278,330.66373
183.31085,21.252897,329.05502
193.32945,21.036451,330.53275
168.9059,21.752253,332.735
180.15083,20.949938,335.92682
180.82996,20.868597,336.62183
179.904,20.914415,336.6484
164.2958,21.789717,335.80017
158.90872,21.598616,335.84732
161.97021,21.66962,336.27866
165.27759,21.775522,336.81555
164.65005,21.657734,338.44366
196.7511,20.278234,341.1408
264.7458,18.490023,348.90027
160.54857,21.326551,341.77734
151.75154,20.968857,343.33517
306.8164,18.212166,368.88663
250.90839,16.687649,388.7804
121.20781,18.522863,400.2501
88.632126,18.547657,410.5751
-38.397186,20.621988,418.13095
32.985847,18.56413,427.82773
31.598333,18.411207,430.7547
-27.489937,19.827408,426.8918
114.75541,15.5983515,449.66846
87.21099,15.687415,456.79822
-42.603424,18.166193,458.3499
51.071575,15.428281,472.35367
-4.650724,16.533451,472.42276
409.78644,39.739742,-30.9773
289.01556,42.507893,-38.60733
290.2357,42.442368,-38.13991
425.8693,38.438908,-15.332427
83.713356,46.687325,-38.7049
432.66867,37.89329,-8.736367
403.4626,38.427467,-8.034782
342.17163,39.64161,-8.286896
421.55655,37.230125,5.2831793
315.1159,37.482468,34.770473
188.50641,40.532036,25.478958
434.9353,34.33935,47.428974
431.42914,33.60233,60.369648
399.83658,32.64593,85.65086
362.69308,33.305405,86.15608
363.3046,33.220585,87.276
433.9057,30.942898,102.116165
435.57547,30.732235,104.92039
364.13565,31.898087,108.97394
437.35458,29.51898,123.72242
383.1845,30.62809,123.603
370.9726,30.59556,127.64118
380.80588,29.4444,141.35886
434.28503,28.07235,147.63255
437.45276,26.812843,167.35904
363.7078,28.566746,162.36505
411.76743,26.368755,182.24738
420.05264,26.142738,183.28004
445.13718,25.408651,187.21667
385.9461,26.800331,183.4135
386.335,26.779068,183.64409
390.00937,26.58274,185.67963
452.5135,25.002966,191.06436
397.9077,25.58618,199.15047
199.09464,32.299606,188.613
250.20348,31.158705,193.01117
263.4666,28.945139,205.87799
429.70535,23.014082,230.10207
415.17264,22.774652,238.60506
361.44934,23.998636,236.13948
398.8253,22.964577,241.29732
405.56656,21.752218,258.10324
378.1163,22.14567,260.59448
203.98744,26.044151,248.29562
179.44054,26.81693,246.36208
179.92938,26.810673,246.91469
192.69098,26.607422,248.24672
174.19748,26.690027,249.1685
174.8777,26.649374,249.85263
337.28857,22.673323,262.06317
173.86974,26.50318,252.621
179.44496,26.102627,258.29623
354.78918,21.696648,274.3192
277.41187,23.28873,269.2743
292.20593,22.758114,272.1237
287.29095,22.421885,280.67197
372.13263,20.516905,288.19485
261.69318,22.62092,281.1434
188.66417,24.485325,278.7741
171.18018,24.804768,278.65723
210.24599,23.25808,289.5734
206.77849,23.166594,292.45654
349.59952,19.891289,304.04715
209.0082,22.937277,294.84128
205.99448,22.822132,298.2106
318.9326,19.433664,308.05115
207.35109,22.62288,301.19498
242.87376,21.617168,306.77206
214.82504,22.171793,305.3507
244.99002,21.456837,308.37195
195.64476,22.04092,310.41272
278.31705,20.230494,317.92792
268.86984,20.292982,317.38037
298.5672,19.576658,319.96234
282.04602,20.058546,321.15353
197.26004,21.784212,315.29633
280.43158,19.802908,326.0039
186.08043,21.351841,324.57455
188.68858,21.251154,325.21286
185.74405,21.352095,324.85846
184.95871,21.355585,325.52725
185.14236,21.328556,326.07715
207.44739,21.00507,327.95502
186.90497,21.21968,326.996
206.29001,20.956425,329.6425
205.67374,20.975506,329.72202
200.74596,21.1807,329.51163
207.64784,20.854553,330.46997
206.39084,20.863413,330.74475
181.00426,21.322737,329.03958
180.46594,21.3082,329.52542
161.07811,21.881353,329.96628
150.95569,21.948364,329.47897
176.28508,21.397194,331.90265
162.23834,21.846962,330.98746
182.07329,21.03074,333.18066
180.9801,21.021408,334.1535
178.79298,21.115456,334.39435
171.08414,21.585697,334.95483
163.06375,21.756386,335.5025
167.57417,21.77814,337.0857
173.92105,21.196783,337.72772
160.80788,21.605883,336.61853
266.78073,18.60322,345.9693
165.22914,21.608963,339.32562
264.21738,18.493492,348.96243
170.15028,21.224422,342.3114
260.75555,18.560785,349.32257
168.3737,21.262865,342.59283
165.19556,21.257305,343.5887
172.45917,20.987225,344.70065
154.3033,20.826296,346.50458
178.5955,20.546398,350.7636
237.86156,19.252026,359.78262
173.5878,20.49598,355.20255
80.52972,21.971048,357.91656
225.07448,18.992722,370.68332
98.13634,21.184292,364.70966
7.3748755,23.358643,358.06522
214.42972,19.147406,380.44177
230.31683,16.46788,399.28745
191.3069,17.023643,403.0866
133.27052,17.677025,410.01102
88.68804,18.502277,411.2851
31.830902,18.753977,425.36987
49.642895,18.071926,430.27838
9.1959715,19.003052,428.2231
12.503306,18.869919,429.25247
-41.470974,19.20351,438.5223
-35.385998,18.699408,447.31854
17.564325,17.156162,455.31186
-48.736668,17.603369,468.61493
10.597386,16.20159,473.76715
-53.186726,17.597115,470.14066
369.35455,41.086216,-39.88158
230.87645,44.142284,-45.267372
161.33528,45.79197,-48.99106
289.99277,42.506214,-38.825806
257.1956,43.328,-40.593876
449.51584,38.421116,-22.644567
429.82626,38.585693,-18.956217
432.7478,37.770344,-6.7769957
365.2848,39.217186,-8.50883
342.64954,39.61083,-7.9504347
315.9971,40.258957,-9.40547
420.30157,37.332462,4.0582323
382.9628,36.515865,29.115728
338.07623,37.021072,35.142704
411.1396,35.107845,42.665096
417.6705,34.621082,48.41101
421.62314,34.178246,54.170326
401.88416,34.598213,53.729137
342.19458,35.949116,51.131092
50.052574,43.051907,29.847807
407.61588,34.125423,59.221558
351.82175,35.4131,56.696705
403.50348,33.825996,65.506195
152.90926,39.084087,61.443848
350.37598,34.14798,77.62892
372.85934,33.372868,82.50851
362.4672,33.275547,86.63133
269.18906,35.284615,83.916145
405.31357,30.649986,115.86449
451.05704,28.934944,128.66576
416.56677,29.382166,131.77301
-23.299603,39.0826,116.02121
411.8563,28.261986,151.93365
239.87175,32.46698,139.92992
358.13666,29.461252,149.68117
369.2881,29.08316,152.26787
329.72214,29.874838,152.50952
406.32553,26.690176,178.8484
362.65778,27.774763,175.56342
329.05753,27.703209,187.10373
307.35178,27.292053,199.50821
425.65482,23.885536,216.6105
364.01282,25.46203,212.09535
424.13336,23.770584,219.45598
393.5761,23.919691,227.00797
398.31808,21.458029,265.19666
173.20552,26.727116,248.57384
174.44406,26.712353,248.65395
184.5138,26.766861,249.594
173.2917,26.647749,250.17242
176.08359,26.530067,251.85684
179.49684,26.48099,252.80101
187.39859,26.381712,256.13156
278.29834,23.55794,265.20145
275.05875,22.651608,279.51553
245.483,22.671974,287.60895
213.19174,23.298904,288.4583
211.42877,23.028536,292.40073
212.61194,22.963152,293.1189
208.49237,22.95765,294.80267
203.21185,22.949963,296.17386
165.59418,23.854181,296.20956
197.43663,22.54346,302.01416
-26.035942,28.394136,288.1276
244.0137,21.48698,308.40216
280.91177,20.386475,315.3662
290.05057,19.999617,319.4243
206.2668,21.88826,313.46484
171.091,22.693998,313.00977
280.10574,19.883167,324.5868
262.6425,19.926886,323.68564
259.26108,19.901041,326.23035
290.15994,19.458494,328.98056
251.25655,20.074743,327.23724
203.60464,21.327858,324.10648
252.42534,20.005493,328.07068
253.70879,19.826595,330.52243
187.51643,21.26954,325.43365
189.27979,21.212063,325.89362
199.04036,21.310635,326.69907
245.82068,20.035204,330.71524
186.28212,21.258091,326.7218
183.51729,21.36303,326.7842
182.36505,21.398973,326.7864
202.05576,21.226944,328.70154
200.98756,21.063145,330.52505
195.06418,21.029346,330.58017
165.62904,21.814308,328.71173
242.84943,20.058687,335.12787
173.2928,21.588306,330.14407
249.51706,19.601862,336.16354
153.01306,21.978958,329.71985
251.67038,19.475344,337.47314
155.51875,21.91833,330.83624
164.38461,21.827473,331.44705
162.42133,21.840761,331.31528
-23.818172,26.551851,318.1507
190.81084,20.75444,334.328
189.65327,20.728539,334.73752
172.64223,21.471205,334.68253
255.92615,19.101496,342.43256
258.28583,18.94412,343.76746
165.64917,21.748384,337.57404
160.36697,21.545746,337.1062
158.43912,21.477898,337.05444
157.34077,21.455757,336.96783
258.01297,18.887022,344.8811
257.7461,18.838562,345.88016
170.87915,21.401333,339.5454
170.03317,21.466982,339.5894
166.28088,21.627253,339.30164
166.78523,21.59209,339.6569
286.27414,18.495121,349.08237
196.93506,20.146055,342.73663
170.08362,21.270144,341.78986
282.80927,18.601053,350.32013
199.14005,19.932789,344.56168
232.93562,20.861486,346.9078
157.41226,21.232512,342.8305
276.51364,18.76836,351.87152
157.68419,21.191702,343.4969
173.3854,20.947628,344.861
155.39705,21.107475,343.74838
151.11414,20.80806,345.43707
250.5109,18.580387,357.75458
81.06812,21.99441,357.35068
4.1341686,23.28172,360.3606
175.16379,19.40177,375.40738
142.7025,21.464418,378.74802
92.23255,19.686808,391.3756
56.184376,19.327776,407.84668
111.64556,17.958263,413.12714
89.62803,18.28,414.26013
24.411135,19.676619,412.71957
36.86003,18.92503,420.76935
70.77814,18.062847,423.81186
39.467297,18.397636,428.19434
88.70609,17.10699,433.49823
140.68375,15.668332,440.4697
0.9900594,18.803024,434.27335
20.238495,17.802067,444.15637
-34.82872,19.071682,440.97568
-13.455703,18.378458,445.6766
13.168432,17.69435,448.0743
1.957221,17.821898,449.61783
76.99092,15.297551,466.45126
-41.55755,17.270947,472.3511
-45.867596,16.231901,490.38925
-35.815346,15.786109,494.33643
-22.531136,14.537234,510.17517
337.45224,41.87595,-42.159924
316.62048,42.1658,-40.20706
359.72556,41.0525,-36.051243
258.36682,42.438885,-26.399406
293.0165,40.191475,-1.2264061
251.80914,40.98235,-1.1920404
132.61832,43.897053,-9.907188
55.414433,44.88596,-0.39233208
467.43713,33.945843,43.359276
359.98138,36.359394,38.84455
396.76926,35.2551,44.87945
356.16522,36.23424,42.05954
450.00427,33.751987,51.958527
391.79648,34.5155,58.336903
125.29766,40.52678,46.719585
125.19256,40.424408,48.3202
403.06747,33.50497,70.72128
437.08542,32.470173,76.57733
410.17258,32.979076,77.035866
22.37935,42.101116,53.768517
360.4445,33.666542,81.60076
448.3168,30.83582,99.17757
451.11145,29.489973,119.79942
416.85095,29.351654,132.09863
398.52066,29.679312,133.51299
362.46887,30.30813,135.05092
414.5168,28.994465,139.34195
380.69092,29.530275,139.37236
380.64917,29.444954,140.9027
380.95297,29.43684,141.91301
366.4936,29.827587,141.33218
408.86465,28.214666,153.67087
410.8046,27.559956,163.51161
436.9307,26.3727,174.01741
430.73233,26.398804,175.72284
390.53665,26.481321,187.16086
427.24976,25.384617,193.09862
384.17746,25.123018,210.92517
409.6514,24.44926,213.6495
347.0923,25.61655,214.4397
140.5937,30.212185,204.88196
424.56787,23.130665,229.93303
413.46802,21.651672,257.14926
189.35957,26.89353,244.61693
190.65279,26.665648,250.55835
203.54549,25.790598,252.1091
173.80455,26.545929,251.89964
210.74684,25.102753,260.94504
182.78024,26.161976,260.12546
188.27284,25.257904,268.57764
195.11568,24.665083,272.92386
262.25296,22.65055,280.55878
24.138412,28.671333,268.62027
182.7957,24.429983,281.65454
243.95836,22.492245,290.22812
212.10242,22.970736,293.08154
-22.954817,28.51808,285.94223
246.01215,21.530693,306.45468
194.64235,22.363585,305.10287
276.9789,20.589296,312.0072
286.19946,20.359402,314.8518
285.1051,20.141605,319.31857
193.5565,21.769447,315.4366
285.43027,19.896248,324.1844
291.14545,19.513945,327.29733
251.534,20.046572,327.68323
187.26031,21.240658,326.26773
190.36392,21.170458,326.8238
187.93234,21.168444,327.41232
205.86543,20.956518,329.8426
198.51233,20.61722,335.38864
162.21622,21.820915,332.77573
156.836,21.807997,332.5205
271.0449,18.673584,348.02948
262.50443,18.501137,349.5728
186.98573,20.145712,344.96158
158.0735,21.171917,343.84207
150.39653,20.897526,343.65933
274.87372,18.724398,352.9828
35.763683,23.710117,344.76813
-18.946156,23.574352,364.30457
146.46205,21.239365,378.63663
110.73915,18.07478,411.31924
92.45412,18.175777,415.00027
85.64312,18.102257,418.51514
103.9525,17.430176,423.5971
32.62041,18.724033,425.53433
19.51315,19.010891,424.72733
32.19262,18.407583,430.697
126.97904,15.622849,446.75604
-41.297188,19.342388,436.37738
-41.4308,19.253246,437.4761
-42.521152,19.250778,440.01852
66.81885,15.492258,466.30832
32.07835,15.975158,469.69928
133.27678,12.892947,486.9399
61.453655,14.285442,487.36502
13.472056,13.260943,519.1586
-13.853145,12.616822,538.6718
64.23749,10.435939,548.3148
187.3513,31.207952,259.41397
199.47028,27.98936,287.45642
264.95392,27.637981,271.07053
156.73885,27.567648,318.89233
178.31168,31.438297,257.89142
158.07755,29.453987,293.29596
166.55573,27.764486,314.26727
145.28064,29.203262,292.15765
235.14812,28.772947,312.2903
245.43169,25.08235,341.83875
245.38596,25.004951,343.14154
169.779,26.214165,339.29294
291.59344,7.3827505,590.4242
161.88026,30.734205,272.48096
147.62492,30.41923,271.5039
233.63588,30.108624,296.81152
234.54016,29.382994,301.3735
306.67755,24.2007,314.29028
235.30388,28.233759,321.78525
288.1009,24.629719,327.98352
242.17981,25.651411,337.134
243.50922,25.228495,342.39883
263.5881,23.643555,349.0855
208.49448,25.082808,345.99707
161.12459,26.157228,342.93747
206.55846,24.752993,348.99707
182.12099,32.407135,231.76932
159.62688,31.326946,263.56216
170.6434,30.668118,266.39203
302.23264,26.768831,276.78098
170.27083,30.612822,267.20416
240.82642,29.06498,273.00156
247.84737,28.248207,273.86307
167.85857,30.566444,269.31952
146.32864,30.297016,272.12552
237.4143,29.719456,279.7348
236.0314,30.118721,281.1015
313.81668,25.186033,290.8493
147.042,29.73962,280.0508
221.69577,30.518444,289.24536
236.68901,29.153025,290.62488
234.55927,29.963202,293.26068
234.27016,29.987383,294.89996
234.06136,29.705164,299.70908
141.07843,28.976833,293.66476
233.21213,29.883232,300.88217
233.65508,29.651424,301.93298
265.24704,24.5766,320.10483
215.09166,25.961275,328.70532
238.75441,26.489143,331.32047
168.79828,26.507923,329.05545
202.83432,26.056303,332.98917
169.43922,26.458244,330.59338
180.25575,25.728905,333.9162
169.1077,26.466202,334.88055
251.57886,24.00509,352.29916
199.13,23.937778,358.23914
167.59761,25.314674,358.33356
157.48047,24.891417,362.24243
158.32217,24.789055,366.95737
150.15105,24.89119,367.31992
293.51187,7.112136,591.70636
200.8899,32.567944,223.35571
184.93356,32.59441,228.3336
184.99449,32.564827,232.13306
180.89508,32.315212,235.31645
203.99783,31.967386,238.34224
174.81934,32.216213,242.79514
284.15118,28.705006,251.52347
173.37862,32.232113,244.04384
273.59406,29.126152,252.8123
250.91342,28.512337,255.12077
294.72583,27.826855,263.01013
151.52473,31.11295,254.54814
156.22545,31.271467,256.7215
168.5372,31.480415,257.82364
169.51326,31.3803,258.7379
188.7986,30.955914,260.60718
246.96178,28.267221,269.30692
240.10127,29.230442,270.67328
171.63524,30.458603,268.33087
151.57039,30.799212,268.9353
143.27745,30.26229,270.49786
179.55168,29.84745,273.91653
166.91031,30.326984,273.1021
225.45807,32.70798,284.85083
145.66422,29.679173,279.96152
234.0689,30.539055,287.806
134.74318,29.03473,280.56113
148.2289,29.66772,281.7798
234.51974,30.276608,288.87683
221.6198,30.553217,288.60098
226.9459,32.075146,294.68228
222.03188,29.840582,295.4508
227.57495,31.78039,296.77618
233.04315,30.11571,299.1286
232.96542,30.04835,300.0466
186.59776,27.518448,301.31775
232.02074,29.772509,305.88748
236.45647,28.411959,308.16708
221.21979,28.252844,311.8677
133.85841,27.761278,306.29303
162.24727,28.129805,311.66034
166.82527,27.693731,315.02365
164.58884,27.576305,317.6396
232.4952,28.370552,326.9077
217.80334,26.20532,328.90494
239.11156,26.382238,331.86346
188.5742,25.70208,329.35764
239.65315,26.227283,332.92496
303.45502,23.340452,338.73862
232.24075,28.171944,332.02933
240.5883,26.040487,333.55664
196.03944,25.975492,331.53348
198.14682,25.94614,332.93948
142.22708,25.81259,329.67313
249.40092,25.097103,337.6203
241.01657,25.800219,337.06268
151.10286,26.225628,333.3003
214.04071,25.58112,339.3086
213.82613,25.577044,339.998
212.59769,25.51576,341.17007
174.68509,25.753487,339.49973
246.53662,24.825443,344.3938
249.04869,24.401646,348.36597
250.3448,24.213524,350.15698
249.16533,24.127054,352.69153
307.85886,23.012222,358.35364
249.9302,24.018078,354.27084
196.50104,24.331577,351.27676
250.64241,23.961164,355.2346
306.9339,23.226946,359.7566
254.4712,23.801826,357.9248
256.13782,23.788122,359.46036
260.32315,23.877094,362.1691
156.77695,24.779352,366.24844
164.34608,25.36077,373.1417
190.16739,32.765812,224.53117
189.92847,32.79457,225.15001
187.35155,32.728207,225.5492
182.4583,32.393513,226.91833
207.99553,32.532146,231.17021
181.7798,32.382908,229.58884
202.78343,32.344917,232.03041
196.29337,32.43774,233.10667
267.1507,29.540813,239.09381
182.97876,32.442158,233.9503
206.91966,32.104366,236.45866
205.76102,31.95321,238.35616
214.93918,32.298904,240.65613
202.28377,31.495646,245.19571
256.18646,28.764755,249.59987
203.79228,31.401838,245.72838
190.92639,32.081852,246.24449
164.62802,31.721828,250.24963
185.9748,32.019985,253.4607
153.2132,31.187782,251.56654
161.7038,31.42133,253.48785
213.4626,30.427504,259.01846
157.69394,31.307577,255.1825
307.19604,26.472258,269.74088
306.82892,26.503372,270.53992
240.09569,29.21689,269.23077
146.42813,30.734293,262.94342
299.04886,27.193213,274.465
179.65912,30.353832,268.70227
308.11774,26.067799,279.9828
238.12491,29.532576,279.3685
236.16386,30.173628,279.43314
225.95796,33.271595,279.95795
235.657,30.2069,282.11676
171.56271,29.761335,279.00067
145.42346,29.825272,277.36926
144.88669,29.780855,277.54135
221.7897,31.102173,283.73297
180.30775,29.3567,280.99442
227.81831,33.308247,286.74313
233.12936,30.971098,287.62866
225.06628,32.153996,288.33127
235.6083,29.743464,289.17508
294.22092,26.533268,294.27826
220.60435,30.08902,288.84222
234.70279,30.067537,290.76697
208.64542,28.171654,289.2108
169.17204,29.462194,286.5854
234.12837,30.26925,291.76364
236.81328,28.883522,293.4683
222.02682,30.104559,293.4822
227.43495,32.162006,295.1187
222.29857,29.837952,296.2933
221.8346,29.364824,298.73917
276.66898,25.755758,305.76514
221.82466,28.982643,302.53873
237.86852,28.140936,303.465
178.79497,28.224224,300.22797
232.05797,29.796465,305.38565
232.68118,29.62177,306.13248
231.88019,29.680285,307.9903
237.13716,28.19652,308.43756
316.24817,23.092346,320.1601
232.90683,29.147171,314.28314
313.18918,23.288973,320.58408
243.7774,26.33849,317.1544
233.31375,28.933218,316.7224
180.30466,27.069876,313.20804
211.48856,26.461422,317.64105
234.33144,28.571291,319.79932
232.97891,28.666897,321.95004
308.29315,23.267048,328.57605
234.05466,28.489492,322.1516
199.53767,26.40176,321.51602
163.1916,27.431591,319.80383
237.73811,26.917524,328.44122
238.61458,26.61126,329.34833
239.06564,26.488752,329.60745
177.33875,26.089682,329.59998
304.76492,23.157381,340.1807
240.85098,25.91218,335.46323
188.58237,25.521784,333.20187
163.81198,26.648636,332.0856
214.68066,25.650404,335.9872
245.30173,25.297287,338.349
253.77075,24.709282,339.92896
214.03038,25.579224,338.03238
213.33252,25.545897,338.41208
212.653,25.512724,340.07178
180.39633,25.318516,339.0962
208.85425,25.319595,340.88385
172.93254,25.947708,339.1295
176.43146,25.571842,339.86954
165.91586,26.28547,340.67776
211.53957,25.39571,344.74042
166.13458,26.16617,342.36755
211.37354,25.36254,345.36206
209.5154,25.17544,345.82675
133.59703,24.768276,342.95462
300.74277,23.040775,355.57053
133.71384,24.735693,344.06363
307.25522,23.12766,358.7895
203.45499,24.235374,352.78378
195.781,24.115456,357.6952
258.85892,23.834743,361.78204
299.10062,23.62774,366.07407
155.61388,25.096008,356.28452
259.5334,23.891863,363.41995
147.57457,24.534845,364.47787
183.29227,25.40768,366.6791
151.26663,24.805164,365.8892
152.14952,24.821613,366.54318
158.83324,24.792175,367.29633
150.58813,24.862532,366.94464
153.55368,24.80863,368.06686
292.53195,7.433448,589.2011
202.78178,32.567596,222.94887
191.34523,32.716537,223.68286
184.52005,32.5292,224.66171
187.88802,32.740215,225.06377
179.66364,32.24348,228.65176
178.78595,32.20561,228.99437
187.43483,32.663036,232.86295
197.58983,32.32083,234.46693
215.52847,32.435642,240.81361
262.97836,28.8272,253.18614
280.5721,29.023943,258.16602
306.78433,26.579514,266.3202
158.14444,31.335535,256.8856
268.6908,28.343584,266.6698
271.64474,28.229527,269.73663
303.59048,26.818336,272.6857
171.75455,30.733952,265.32886
272.0804,27.696545,276.37454
169.80711,30.456957,269.24985
235.01018,30.593042,280.0885
237.17052,29.754519,280.34854
224.3569,32.55224,280.45035
235.43808,30.18924,283.87146
233.05167,31.124691,285.44894
227.91602,33.29443,287.2666
228.95103,32.92419,287.95276
235.02074,29.811533,292.15353
221.45404,29.983372,292.61108
235.77516,29.266756,294.83173
281.2712,26.477749,299.34357
146.94244,29.304333,290.84082
284.6545,26.00773,305.58194
233.58101,29.423475,305.89236
233.76894,29.347137,306.31122
231.50755,29.82353,306.65997
232.23474,29.515308,310.01822
234.53848,28.977526,311.32132
199.70137,26.655287,310.96405
167.3973,28.106178,309.2152
287.4932,25.121292,318.50235
220.93652,27.842026,316.21555
141.53236,26.492195,322.59415
216.5542,26.009258,330.0667
317.05505,22.25018,340.07178
258.51376,24.415476,337.70703
137.18771,25.492414,330.49673
254.0668,24.706043,339.66254
210.97955,25.327486,345.2477
164.24765,26.197433,342.42892
208.26509,24.990147,347.56735
165.49498,25.875795,347.1526
205.04138,24.418934,351.8202
259.2838,23.830484,361.40305
189.55453,24.757568,358.0133
189.44502,24.773424,358.1026
273.7244,24.59187,367.10873
269.50806,24.613026,367.48245
164.63701,24.854717,368.8632
166.73384,25.126305,371.62473
293.84198,6.8004894,595.85126
180.42772,26.602358,260.48758
246.84706,21.96124,307.7436
200.39963,21.873362,326.98917
197.63065,21.773514,328.00748
185.40099,21.744593,327.27008
179.62097,21.803215,329.95215
174.3114,21.925097,334.18896
194.98203,20.699677,342.6975
162.32901,21.96169,340.86456
246.20268,23.337473,285.34125
166.4364,22.357674,331.87085
183.07327,21.416351,334.33502
433.001,12.034631,412.97168
258.1034,43.27606,-31.688942
29.968615,35.108326,168.6885
427.00064,24.263887,217.60538
181.51564,26.096313,266.6208
423.74243,19.828218,291.2068
246.76408,23.107395,288.55487
240.655,23.176687,290.20737
268.5638,22.363724,292.57254
188.47794,24.257124,288.38043
178.59045,24.165222,294.94452
240.9363,22.360622,305.67154
207.79486,22.863455,305.54675
171.41975,21.917715,339.3662
170.2685,21.91861,340.64847
154.26591,21.439981,345.25946
298.3679,13.192482,437.5759
187.7077,13.632609,467.1518
176.1993,12.628586,485.8258
16.468401,15.3101635,493.37558
49.881824,13.481159,511.8532
-30.43566,12.21446,558.0612
417.4376,29.816603,132.43213
442.66632,26.718102,173.70027
363.38446,28.61249,170.86784
436.63086,22.368927,246.27837
188.69742,27.443264,246.78879
440.09665,20.670652,272.42148
241.81375,22.95317,291.8688
243.51355,22.277975,303.7026
169.37662,23.945913,301.85934
247.34032,21.874073,308.7303
206.75937,22.595337,310.58377
258.2434,20.486025,325.3655
210.38109,21.291025,330.37402
443.13437,15.639629,351.85992
197.4464,21.186531,334.80618
166.88716,22.388556,332.97598
182.7067,21.380857,335.16174
160.0936,22.32592,333.45618
167.23845,22.418058,334.07864
181.08717,21.40192,335.90042
172.48964,21.813816,339.13724
158.09851,21.84415,341.46826
427.35632,10.716252,435.65372
242.36815,14.614174,432.15942
244.59459,13.049814,457.07416
200.59692,13.703265,462.227
53.337494,16.689682,459.51346
133.13461,14.759347,466.64703
60.20892,14.697232,489.21082
88.35052,13.968306,492.04596
28.88802,15.425956,487.39368
6.4900255,15.946247,486.44397
-54.618996,16.901196,489.823
39.315815,14.633617,496.93707
21.471376,14.778142,500.34775
-43.862587,15.234671,513.8309
58.166122,11.257944,545.1635
449.3357,38.2444,-11.631799
223.13173,43.77488,-28.41185
363.1278,33.815666,85.58079
119.6854,38.51576,83.94245
74.85146,39.37987,85.498634
73.41226,39.41706,85.95403
417.8264,30.657991,119.88031
442.81607,26.75772,173.0125
445.2236,26.67306,174.30344
325.35742,29.434479,169.06725
440.8805,25.788631,191.1053
432.92426,24.886454,207.22766
455.3856,24.038147,213.64368
429.9292,23.538342,229.79419
427.6909,23.506598,230.96552
404.46732,23.71796,234.94574
404.47815,23.628115,236.36908
402.44055,23.47331,239.38263
437.8791,22.371286,245.86075
406.21094,22.277813,257.62274
446.34344,21.228933,261.65112
180.45993,27.458485,243.40376
382.17377,22.226315,266.24335
210.32321,25.904524,256.1077
258.54044,24.287006,261.8647
416.2439,21.018261,274.78394
446.69617,20.058868,280.13504
211.16112,25.095463,270.05185
427.22128,20.003843,286.7215
180.27542,25.912642,268.58197
197.86966,25.095284,273.00665
244.29787,23.511553,283.18274
436.0378,18.901787,301.9254
289.3826,22.326948,291.03012
444.6846,18.531418,305.1495
215.67017,23.763992,290.73926
429.9073,18.660425,307.75818
215.13933,23.526516,293.19293
244.08179,22.26551,303.4281
215.42152,22.882788,302.0812
244.00526,22.224865,304.45605
243.32744,22.231169,304.92902
243.3139,22.057098,308.43085
242.69006,22.081512,308.5924
186.64641,23.094324,305.91052
242.30188,22.016872,310.23734
150.19409,24.067123,306.41345
175.02916,23.428001,308.26782
396.10306,17.757378,333.39618
440.701,16.6514,336.82266
277.20502,20.282501,325.244
289.7107,20.054464,328.30075
187.11429,21.924341,321.3876
245.33977,20.609821,330.7314
203.69502,21.69118,329.01843
188.94713,21.600283,328.02066
209.46404,21.349058,329.9948
184.37152,21.703924,328.9272
