MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/14/2025 14:38:32,1.17.0,certainty,2,4.12,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,391,nan
3/14/2025 14:38:50,1.17.0,certainty,2,4.12,2,1,Pellet,LeftANDRight,1,0,0,1,0,0.06,nan,nan,15
3/14/2025 14:45:00,1.17.0,certainty,2,4.12,nan,1,Right,LeftANDRight,1,1,0,1,0,nan,nan,277,nan
3/14/2025 14:45:16,1.17.0,certainty,2,4.12,1,1,Pellet,LeftANDRight,1,1,0,2,0,0.06,386,nan,15
3/14/2025 14:46:17,1.17.0,certainty,2,4.12,nan,1,Left,LeftANDRight,2,1,0,2,0,nan,nan,329,nan
3/14/2025 14:46:36,1.17.0,certainty,2,4.12,1,1,Pellet,LeftANDRight,2,1,0,3,0,3.54,80,nan,15
3/14/2025 15:44:13,1.17.0,certainty,2,4.12,nan,1,Right,LeftANDRight,2,2,0,3,0,nan,nan,381,nan
3/14/2025 15:44:24,1.17.0,certainty,2,4.12,nan,1,LeftinTimeOut,LeftANDRight,3,2,0,3,0,nan,nan,nan,nan
3/14/2025 15:44:24,1.17.0,certainty,2,4.12,nan,1,LeftinTimeOut,LeftANDRight,3,2,0,3,0,nan,nan,nan,nan
3/14/2025 15:44:31,1.17.0,certainty,2,4.12,1,1,Pellet,LeftANDRight,3,2,0,4,0,1.83,3475,nan,15
3/14/2025 15:45:04,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,4,2,0,4,0,nan,nan,99,nan
3/14/2025 15:45:20,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,4,2,0,5,0,0.06,49,nan,15
3/14/2025 17:29:22,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,4,3,0,5,0,nan,nan,58,nan
3/14/2025 17:29:25,1.17.0,certainty,2,4.11,nan,1,LeftinTimeOut,LeftANDRight,5,3,0,5,0,nan,nan,nan,nan
3/14/2025 17:29:42,1.17.0,certainty,2,4.12,1,1,Pellet,LeftANDRight,5,3,0,6,0,4.34,6262,nan,15
3/14/2025 17:30:08,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,6,3,0,6,0,nan,nan,313,nan
3/14/2025 17:30:25,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,6,3,0,7,0,0.30,43,nan,15
3/14/2025 17:31:42,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,6,4,0,7,0,nan,nan,290,nan
3/14/2025 17:32:05,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,6,4,0,8,0,6.30,100,nan,15
3/14/2025 17:32:56,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,6,5,0,8,0,nan,nan,232,nan
3/14/2025 17:33:12,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,6,5,0,9,0,0.06,67,nan,15
3/14/2025 17:34:25,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,6,6,0,9,0,nan,nan,381,nan
3/14/2025 17:34:45,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,6,6,0,10,0,3.79,93,nan,15
3/14/2025 18:30:45,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,6,7,0,10,0,nan,nan,83,nan
3/14/2025 18:31:05,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,6,7,0,11,0,3.42,3380,nan,15
3/14/2025 18:31:15,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,7,7,0,11,0,nan,nan,161,nan
3/14/2025 18:31:31,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,7,7,0,12,0,0.06,26,nan,15
3/14/2025 18:31:48,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,8,7,0,12,0,nan,nan,96,nan
3/14/2025 18:32:08,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,8,7,0,13,0,3.85,37,nan,15
3/14/2025 19:16:14,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,8,8,0,13,0,nan,nan,58,nan
3/14/2025 19:16:32,1.17.0,certainty,2,4.11,2,1,Pellet,LeftANDRight,8,8,0,14,0,0.24,2664,nan,15
3/14/2025 19:18:23,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,8,9,0,14,0,nan,nan,213,nan
3/14/2025 19:18:28,1.17.0,certainty,2,4.11,nan,1,RightinTimeout,LeftANDRight,8,10,0,14,0,nan,nan,0,nan
3/14/2025 19:18:39,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,8,10,0,15,0,0.42,127,nan,15
3/14/2025 19:19:55,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,9,10,0,15,0,nan,nan,153,nan
3/14/2025 19:20:12,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,9,10,0,16,0,1.15,93,nan,15
3/14/2025 19:21:00,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,9,11,0,16,0,nan,nan,183,nan
3/14/2025 19:21:18,1.17.0,certainty,2,4.11,2,1,Pellet,LeftANDRight,9,11,0,17,0,0.55,66,nan,15
3/14/2025 19:34:49,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,9,12,0,17,0,nan,nan,82,nan
3/14/2025 19:35:07,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,9,12,0,18,0,2.14,829,nan,15
3/14/2025 19:36:20,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,9,13,0,18,0,nan,nan,176,nan
3/14/2025 19:36:38,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,9,13,0,19,0,1.52,91,nan,15
3/14/2025 19:39:24,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,10,13,0,19,0,nan,nan,22,nan
3/14/2025 19:39:41,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,10,13,0,20,0,1.52,183,nan,15
3/14/2025 19:47:36,1.17.0,certainty,2,4.11,nan,1,Left,LeftANDRight,11,13,0,20,0,nan,nan,71,nan
3/14/2025 19:47:54,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,11,13,0,21,0,2.32,493,nan,15
3/14/2025 19:50:18,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,11,14,0,21,0,nan,nan,0,nan
3/14/2025 19:50:37,1.17.0,certainty,2,4.11,2,1,Pellet,LeftANDRight,11,14,0,22,0,2.01,163,nan,15
3/14/2025 19:52:13,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,11,15,0,22,0,nan,nan,187,nan
3/14/2025 19:52:29,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,11,15,0,23,0,0.06,112,nan,15
3/14/2025 19:55:40,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,11,16,0,23,0,nan,nan,64,nan
3/14/2025 19:55:58,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,11,16,0,24,0,1.52,209,nan,15
3/14/2025 19:56:32,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,11,17,0,24,0,nan,nan,209,nan
3/14/2025 19:56:49,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,11,17,0,25,0,1.34,51,nan,15
3/14/2025 19:57:49,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,12,17,0,25,0,nan,nan,28,nan
3/14/2025 19:58:05,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,12,17,0,26,0,0.06,76,nan,15
3/14/2025 20:02:13,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,12,18,0,26,0,nan,nan,29,nan
3/14/2025 20:02:32,1.17.0,certainty,2,4.10,3,1,Pellet,LeftANDRight,12,18,0,27,0,0.18,267,nan,15
3/14/2025 20:24:01,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,12,19,0,27,0,nan,nan,207,nan
3/14/2025 20:24:18,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,12,19,0,28,0,1.77,1306,nan,15
3/14/2025 20:26:16,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,13,19,0,28,0,nan,nan,108,nan
3/14/2025 20:26:33,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,13,19,0,29,0,1.28,135,nan,15
3/14/2025 20:26:44,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,14,19,0,29,0,nan,nan,204,nan
3/14/2025 20:27:03,1.17.0,certainty,2,4.10,2,1,Pellet,LeftANDRight,14,19,0,30,0,2.44,30,nan,15
3/14/2025 20:35:43,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,20,0,30,0,nan,nan,176,nan
3/14/2025 20:35:59,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,20,0,31,0,0.06,536,nan,15
3/14/2025 20:39:36,1.17.0,certainty,2,4.11,nan,1,Right,LeftANDRight,14,21,0,31,0,nan,nan,339,nan
3/14/2025 20:39:55,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,14,21,0,32,0,3.06,236,nan,15
3/14/2025 20:40:41,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,22,0,32,0,nan,nan,187,nan
3/14/2025 20:40:46,1.17.0,certainty,2,4.10,nan,1,RightinTimeout,LeftANDRight,14,23,0,32,0,nan,nan,0,nan
3/14/2025 20:40:58,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,23,0,33,0,1.46,63,nan,15
3/14/2025 20:42:06,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,24,0,33,0,nan,nan,307,nan
3/14/2025 20:42:22,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,24,0,34,0,0.06,84,nan,15
3/14/2025 20:43:11,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,25,0,34,0,nan,nan,174,nan
3/14/2025 20:43:29,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,25,0,35,0,1.95,67,nan,15
3/14/2025 20:44:32,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,26,0,35,0,nan,nan,76,nan
3/14/2025 20:44:51,1.17.0,certainty,2,4.10,2,1,Pellet,LeftANDRight,14,26,0,36,0,2.93,82,nan,15
3/14/2025 20:55:49,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,14,27,0,36,0,nan,nan,55,nan
3/14/2025 20:56:07,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,27,0,37,0,2.38,676,nan,15
3/14/2025 20:56:39,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,14,28,0,37,0,nan,nan,23,nan
3/14/2025 20:56:56,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,28,0,38,0,1.40,49,nan,15
3/14/2025 21:00:37,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,14,29,0,38,0,nan,nan,142,nan
3/14/2025 21:00:56,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,14,29,0,39,0,2.44,240,nan,15
3/14/2025 21:01:49,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,15,29,0,39,0,nan,nan,330,nan
3/14/2025 21:01:56,1.17.0,certainty,2,4.10,nan,1,RightinTimeout,LeftANDRight,15,30,0,39,0,nan,nan,0,nan
3/14/2025 21:02:05,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,15,30,0,40,0,0.06,69,nan,15
3/14/2025 21:06:29,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,15,31,0,40,0,nan,nan,163,nan
3/14/2025 21:06:46,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,15,31,0,41,0,1.46,281,nan,15
3/14/2025 21:07:53,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,15,32,0,41,0,nan,nan,105,nan
3/14/2025 21:08:10,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,15,32,0,42,0,1.22,84,nan,15
3/14/2025 21:14:05,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,15,33,0,42,0,nan,nan,593,nan
3/14/2025 21:14:26,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,15,33,0,43,0,4.77,376,nan,15
3/14/2025 21:15:23,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,15,34,0,43,0,nan,nan,79,nan
3/14/2025 21:15:40,1.17.0,certainty,2,4.10,2,1,Pellet,LeftANDRight,15,34,0,44,0,1.83,74,nan,15
3/14/2025 21:17:12,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,16,34,0,44,0,nan,nan,162,nan
3/14/2025 21:17:30,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,16,34,0,45,0,1.95,110,nan,15
3/14/2025 21:18:51,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,16,35,0,45,0,nan,nan,131,nan
3/14/2025 21:19:10,1.17.0,certainty,2,4.11,1,1,Pellet,LeftANDRight,16,35,0,46,0,2.93,100,nan,15
3/14/2025 21:42:07,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,16,36,0,46,0,nan,nan,133,nan
3/14/2025 21:42:24,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,16,36,0,47,0,1.77,1394,nan,15
3/14/2025 21:45:40,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,16,37,0,47,0,nan,nan,243,nan
3/14/2025 21:45:47,1.17.0,certainty,2,4.09,nan,1,RightinTimeout,LeftANDRight,16,38,0,47,0,nan,nan,0,nan
3/14/2025 21:45:58,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,16,38,0,48,0,2.26,214,nan,15
3/14/2025 21:46:44,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,16,39,0,48,0,nan,nan,212,nan
3/14/2025 21:47:00,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,16,39,0,49,0,0.06,62,nan,15
3/14/2025 21:49:01,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,17,39,0,49,0,nan,nan,235,nan
3/14/2025 21:49:17,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,17,39,0,50,0,0.06,137,nan,15
3/14/2025 21:55:10,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,17,40,0,50,0,nan,nan,290,nan
3/14/2025 21:55:35,1.17.0,certainty,2,4.10,2,1,Pellet,LeftANDRight,17,40,0,51,0,6.62,378,nan,15
3/14/2025 21:57:15,1.17.0,certainty,2,4.09,nan,1,Left,LeftANDRight,18,40,0,51,0,nan,nan,163,nan
3/14/2025 21:57:35,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,18,40,0,52,0,3.36,120,nan,15
3/14/2025 21:58:08,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,18,41,0,52,0,nan,nan,183,nan
3/14/2025 21:58:26,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,18,41,0,53,0,2.81,51,nan,15
3/14/2025 21:59:43,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,18,42,0,53,0,nan,nan,49,nan
3/14/2025 22:00:05,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,18,42,0,54,0,5.70,99,nan,15
3/14/2025 22:02:07,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,18,43,0,54,0,nan,nan,177,nan
3/14/2025 22:02:24,1.17.0,certainty,2,4.10,1,1,Pellet,LeftANDRight,18,43,0,55,0,1.22,139,nan,15
3/14/2025 22:08:05,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,18,44,0,55,0,nan,nan,22,nan
3/14/2025 22:08:24,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,18,44,0,56,0,2.94,360,nan,15
3/14/2025 22:14:45,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,18,45,0,56,0,nan,nan,164,nan
3/14/2025 22:15:04,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,18,45,0,57,0,2.38,400,nan,15
3/14/2025 22:15:31,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,18,46,0,57,0,nan,nan,277,nan
3/14/2025 22:15:55,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,18,46,0,58,0,8.52,51,nan,15
3/14/2025 22:39:47,1.17.0,certainty,2,4.09,nan,1,Left,LeftANDRight,19,46,0,58,0,nan,nan,211,nan
3/14/2025 22:40:03,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,19,46,0,59,0,0.06,1448,nan,15
3/14/2025 22:42:34,1.17.0,certainty,2,4.10,nan,1,Left,LeftANDRight,20,46,0,59,0,nan,nan,60,nan
3/14/2025 22:42:51,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,20,46,0,60,0,0.97,168,nan,15
3/14/2025 22:45:21,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,20,47,0,60,0,nan,nan,0,nan
3/14/2025 22:45:37,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,20,47,0,61,0,0.06,166,nan,15
3/14/2025 22:47:34,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,20,48,0,61,0,nan,nan,92,nan
3/14/2025 22:47:50,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,20,48,0,62,0,0.06,132,nan,15
3/14/2025 22:48:55,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,20,49,0,62,0,nan,nan,277,nan
3/14/2025 22:49:13,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,20,49,0,63,0,1.89,84,nan,15
3/14/2025 22:50:10,1.17.0,certainty,2,4.09,nan,1,Left,LeftANDRight,21,49,0,63,0,nan,nan,447,nan
3/14/2025 22:50:25,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,49,0,64,0,0.06,72,nan,15
3/14/2025 22:55:44,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,21,50,0,64,0,nan,nan,118,nan
3/14/2025 22:56:01,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,50,0,65,0,0.42,336,nan,15
3/14/2025 22:59:45,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,51,0,65,0,nan,nan,81,nan
3/14/2025 22:59:55,1.17.0,certainty,2,4.10,nan,1,RightinTimeout,LeftANDRight,21,52,0,65,0,nan,nan,0,nan
3/14/2025 23:00:03,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,52,0,66,0,2.44,242,nan,15
3/14/2025 23:02:30,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,53,0,66,0,nan,nan,108,nan
3/14/2025 23:02:46,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,53,0,67,0,0.06,163,nan,15
3/14/2025 23:07:58,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,54,0,67,0,nan,nan,27,nan
3/14/2025 23:08:15,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,54,0,68,0,1.09,329,nan,15
3/14/2025 23:14:03,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,55,0,68,0,nan,nan,84,nan
3/14/2025 23:14:22,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,55,0,69,0,2.44,367,nan,15
3/14/2025 23:18:19,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,56,0,69,0,nan,nan,30,nan
3/14/2025 23:18:38,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,56,0,70,0,3.24,256,nan,15
3/14/2025 23:19:20,1.17.0,certainty,2,4.10,nan,1,Right,LeftANDRight,21,57,0,70,0,nan,nan,176,nan
3/14/2025 23:19:39,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,57,0,71,0,2.93,61,nan,15
3/14/2025 23:21:52,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,58,0,71,0,nan,nan,215,nan
3/14/2025 23:22:08,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,58,0,72,0,0.30,149,nan,15
3/14/2025 23:31:26,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,59,0,72,0,nan,nan,26,nan
3/14/2025 23:31:45,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,59,0,73,0,2.32,577,nan,15
3/14/2025 23:33:59,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,21,60,0,73,0,nan,nan,59,nan
3/14/2025 23:34:15,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,21,60,0,74,0,0.06,150,nan,15
3/15/2025 0:08:56,1.17.0,certainty,2,4.09,nan,1,Left,LeftANDRight,22,60,0,74,0,nan,nan,68,nan
3/15/2025 0:09:12,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,22,60,0,75,0,0.06,2097,nan,15
3/15/2025 0:16:32,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,22,61,0,75,0,nan,nan,395,nan
3/15/2025 0:16:49,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,22,61,0,76,0,1.03,457,nan,15
3/15/2025 0:22:38,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,22,62,0,76,0,nan,nan,171,nan
3/15/2025 0:22:54,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,22,62,0,77,0,0.06,365,nan,15
3/15/2025 0:25:09,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,22,63,0,77,0,nan,nan,43,nan
3/15/2025 0:25:26,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,22,63,0,78,0,0.67,152,nan,15
3/15/2025 0:35:06,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,22,64,0,78,0,nan,nan,186,nan
3/15/2025 0:35:25,1.17.0,certainty,2,4.09,1,1,Pellet,LeftANDRight,22,64,0,79,0,2.87,598,nan,15
3/15/2025 0:38:27,1.17.0,certainty,2,4.09,nan,1,Right,LeftANDRight,22,65,0,79,0,nan,nan,155,nan
