MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/12/2025 8:27:50,1.17.0,certainty,2,3.90,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,486,nan
3/12/2025 8:28:06,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,1,0,0,1,0,0.06,nan,nan,15
3/12/2025 8:28:13,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,1,1,0,1,0,nan,nan,322,nan
3/12/2025 8:28:32,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,1,1,0,2,0,2.75,26,nan,15
3/12/2025 8:30:43,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,1,2,0,2,0,nan,nan,951,nan
3/12/2025 8:30:43,1.17.0,certainty,2,3.90,nan,1,RightinTimeout,LeftANDRight,1,3,0,2,0,nan,nan,0,nan
3/12/2025 8:31:01,1.17.0,certainty,2,3.90,2,1,Pellet,LeftANDRight,1,3,0,3,0,0.12,149,nan,15
3/12/2025 8:34:49,1.17.0,certainty,2,3.90,nan,1,Left,LeftANDRight,2,3,0,3,0,nan,nan,288,nan
3/12/2025 8:35:05,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,2,3,0,4,0,0.06,244,nan,15
3/12/2025 8:35:42,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,2,4,0,4,0,nan,nan,0,nan
3/12/2025 8:35:58,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,2,4,0,5,0,0.97,53,nan,15
3/12/2025 8:36:12,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,2,5,0,5,0,nan,nan,13,nan
3/12/2025 8:36:57,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,2,5,0,6,0,28.67,59,nan,15
3/12/2025 8:42:56,1.17.0,certainty,2,3.91,nan,1,Left,LeftANDRight,3,5,0,6,0,nan,nan,44,nan
3/12/2025 8:43:00,1.17.0,certainty,2,3.90,nan,1,RightinTimeout,LeftANDRight,3,6,0,6,0,nan,nan,0,nan
3/12/2025 8:43:12,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,3,6,0,7,0,0.06,375,nan,15
3/12/2025 8:44:55,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,3,7,0,7,0,nan,nan,173,nan
3/12/2025 8:45:22,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,3,7,0,8,0,10.55,130,nan,15
3/12/2025 8:52:04,1.17.0,certainty,2,3.91,nan,1,Left,LeftANDRight,4,7,0,8,0,nan,nan,401,nan
3/12/2025 8:52:19,1.17.0,certainty,2,3.89,1,1,Pellet,LeftANDRight,4,7,0,9,0,0.06,417,nan,15
3/12/2025 8:52:47,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,4,8,0,9,0,nan,nan,140,nan
3/12/2025 8:53:03,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,4,8,0,10,0,0.06,43,nan,15
3/12/2025 8:53:56,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,4,9,0,10,0,nan,nan,442,nan
3/12/2025 8:54:15,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,4,9,0,11,0,2.38,73,nan,15
