MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/19/2025 11:17:11,1.17.0,baseline,2,3.83,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,1046,nan
2/19/2025 11:17:31,1.17.0,baseline,2,3.83,4,1,Pellet,LeftANDRight,0,1,0,1,0,0.06,nan,nan,15
2/19/2025 11:19:58,1.17.0,baseline,2,3.83,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,289,nan
2/19/2025 11:20:13,1.17.0,baseline,2,3.83,nan,1,LeftinTimeOut,LeftANDRight,1,2,0,1,0,nan,nan,nan,nan
2/19/2025 11:20:13,1.17.0,baseline,2,3.83,nan,1,LeftinTimeOut,LeftANDRight,1,2,0,1,0,nan,nan,nan,nan
2/19/2025 11:20:13,1.17.0,baseline,2,3.83,nan,1,LeftinTimeOut,LeftANDRight,1,2,0,1,0,nan,nan,nan,nan
2/19/2025 11:20:15,1.17.0,baseline,2,3.83,2,1,Pellet,LeftANDRight,1,2,0,2,0,0.30,164,nan,15
2/19/2025 12:31:57,1.17.0,baseline,2,3.83,nan,1,Right,LeftANDRight,1,3,0,2,0,nan,nan,792,nan
2/19/2025 12:32:02,1.17.0,baseline,2,3.83,nan,1,RightinTimeout,LeftANDRight,1,4,0,2,0,nan,nan,0,nan
2/19/2025 12:32:08,1.17.0,baseline,2,3.83,nan,1,RightinTimeout,LeftANDRight,1,5,0,2,0,nan,nan,0,nan
2/19/2025 12:32:09,1.17.0,baseline,2,3.83,nan,1,RightinTimeout,LeftANDRight,1,5,0,2,0,nan,nan,294,nan
2/19/2025 12:32:14,1.17.0,baseline,2,3.83,2,1,Pellet,LeftANDRight,1,5,0,3,0,0.12,4319,nan,15
2/19/2025 12:32:31,1.17.0,baseline,2,3.83,nan,1,Right,LeftANDRight,1,6,0,3,0,nan,nan,110,nan
2/19/2025 12:32:40,1.17.0,baseline,2,3.83,nan,1,RightinTimeout,LeftANDRight,1,7,0,3,0,nan,nan,0,nan
