MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/1/2025 9:12:07,1.17.0,certainty,2,3.94,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,435,nan
3/1/2025 9:12:43,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,0,1,0,1,0,19.88,nan,nan,15
3/1/2025 9:14:55,1.17.0,certainty,2,3.93,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,29,nan
3/1/2025 9:15:26,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,0,2,0,2,0,14.41,163,nan,15
3/1/2025 9:17:06,1.17.0,certainty,2,3.93,nan,1,Left,LeftANDRight,1,2,0,2,0,nan,nan,505,nan
3/1/2025 9:20:01,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,1,2,0,3,0,159.40,275,nan,15
3/1/2025 9:28:40,1.17.0,certainty,2,3.93,nan,1,Right,LeftANDRight,1,3,0,3,0,nan,nan,404,nan
3/1/2025 9:29:10,1.17.0,certainty,2,3.93,2,1,Pellet,LeftANDRight,1,3,0,4,0,12.39,549,nan,15
3/1/2025 10:58:32,1.17.0,certainty,2,3.93,nan,1,Left,LeftANDRight,2,3,0,4,0,nan,nan,71,nan
3/1/2025 10:58:43,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,0,nan
3/1/2025 10:58:43,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,295,nan
3/1/2025 10:58:44,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,590,nan
3/1/2025 10:58:44,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,885,nan
3/1/2025 10:58:48,1.17.0,certainty,2,3.93,2,1,Pellet,LeftANDRight,2,4,0,5,0,0.06,5378,nan,15
3/1/2025 10:59:29,1.17.0,certainty,2,3.91,nan,1,Left,LeftANDRight,3,4,0,5,0,nan,nan,183,nan
3/1/2025 10:59:48,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,3,4,0,6,0,3.61,60,nan,15
3/1/2025 11:00:18,1.17.0,certainty,2,3.93,nan,1,Right,LeftANDRight,3,5,0,6,0,nan,nan,788,nan
3/1/2025 11:00:20,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,3,6,0,6,0,nan,nan,0,nan
3/1/2025 11:01:13,1.17.0,certainty,2,3.92,nan,1,LeftWithPellet,LeftANDRight,4,6,0,6,0,nan,nan,642,nan
3/1/2025 11:01:14,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,4,6,0,7,0,39.98,86,nan,15
3/1/2025 11:04:43,1.17.0,certainty,2,3.93,nan,1,Left,LeftANDRight,5,6,0,7,0,nan,nan,128,nan
3/1/2025 11:04:59,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,5,6,0,8,0,0.06,225,nan,15
3/1/2025 11:19:45,1.17.0,certainty,2,3.93,nan,1,Left,LeftANDRight,6,6,0,8,0,nan,nan,211,nan
3/1/2025 11:20:01,1.17.0,certainty,2,3.93,2,1,Pellet,LeftANDRight,6,6,0,9,0,0.06,902,nan,15
3/1/2025 14:37:55,1.17.0,certainty,2,3.93,nan,1,Right,LeftANDRight,6,7,0,9,0,nan,nan,33,nan
3/1/2025 14:37:55,1.17.0,certainty,2,3.93,nan,1,RightinTimeout,LeftANDRight,6,8,0,9,0,nan,nan,0,nan
3/1/2025 14:38:23,1.17.0,certainty,2,3.92,1,1,Pellet,LeftANDRight,6,8,0,10,0,11.90,11901,nan,15
3/1/2025 14:38:34,1.17.0,certainty,2,3.92,nan,1,Left,LeftANDRight,7,8,0,10,0,nan,nan,412,nan
3/1/2025 14:38:41,1.17.0,certainty,2,3.92,nan,1,RightinTimeout,LeftANDRight,7,9,0,10,0,nan,nan,0,nan
3/1/2025 14:38:50,1.17.0,certainty,2,3.93,1,1,Pellet,LeftANDRight,7,9,0,11,0,0.67,28,nan,15
3/1/2025 14:39:08,1.17.0,certainty,2,3.93,nan,1,Right,LeftANDRight,7,10,0,11,0,nan,nan,164,nan
3/1/2025 14:39:25,1.17.0,certainty,2,3.92,1,1,Pellet,LeftANDRight,7,10,0,12,0,0.48,35,nan,15
3/1/2025 16:28:20,1.17.0,certainty,2,3.92,nan,1,Right,LeftANDRight,7,11,0,12,0,nan,nan,172,nan
3/1/2025 16:28:36,1.17.0,certainty,2,3.92,1,1,Pellet,LeftANDRight,7,11,0,13,0,0.24,6551,nan,15
