MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/12/2025 11:00:32,1.17.0,certainty,2,3.89,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,469,nan
3/12/2025 11:01:03,1.17.0,certainty,2,3.89,nan,1,RightWithPellet,LeftANDRight,1,1,0,0,0,nan,nan,49,nan
3/12/2025 11:01:26,1.17.0,certainty,2,3.89,2,1,Pellet,LeftANDRight,1,1,0,1,0,36.23,nan,nan,15
3/12/2025 11:01:50,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,1,2,0,1,0,nan,nan,297,nan
3/12/2025 11:02:09,1.17.0,certainty,2,3.90,1,1,Pellet,LeftANDRight,1,2,0,2,0,3.00,43,nan,15
3/12/2025 11:02:38,1.17.0,certainty,2,3.89,nan,1,Left,LeftANDRight,2,2,0,2,0,nan,nan,251,nan
3/12/2025 11:02:57,1.17.0,certainty,2,3.89,2,1,Pellet,LeftANDRight,2,2,0,3,0,2.38,47,nan,15
3/12/2025 11:05:59,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,2,3,0,3,0,nan,nan,400,nan
3/12/2025 11:06:17,1.17.0,certainty,2,3.89,2,1,Pellet,LeftANDRight,2,3,0,4,0,0.18,201,nan,15
3/12/2025 11:08:58,1.17.0,certainty,2,3.90,nan,1,Left,LeftANDRight,3,3,0,4,0,nan,nan,138,nan
3/12/2025 11:09:15,1.17.0,certainty,2,3.89,1,1,Pellet,LeftANDRight,3,3,0,5,0,1.34,178,nan,15
3/12/2025 11:11:23,1.17.0,certainty,2,3.90,nan,1,Right,LeftANDRight,3,4,0,5,0,nan,nan,73,nan
3/12/2025 11:12:08,1.17.0,certainty,2,3.89,1,1,Pellet,LeftANDRight,3,4,0,6,0,28.14,173,nan,15
3/12/2025 13:30:31,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,3,5,0,6,0,nan,nan,324,nan
3/12/2025 13:30:49,1.17.0,certainty,2,3.89,2,1,Pellet,LeftANDRight,3,5,0,7,0,0.06,8321,nan,15
3/12/2025 13:31:03,1.17.0,certainty,2,3.89,nan,1,Left,LeftANDRight,4,5,0,7,0,nan,nan,419,nan
3/12/2025 13:31:20,1.17.0,certainty,2,3.89,1,1,Pellet,LeftANDRight,4,5,0,8,0,0.91,31,nan,15
3/12/2025 13:33:13,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,4,6,0,8,0,nan,nan,37,nan
3/12/2025 13:33:30,1.17.0,certainty,2,3.89,2,1,Pellet,LeftANDRight,4,6,0,9,0,0.30,129,nan,15
3/12/2025 15:49:34,1.17.0,certainty,2,3.89,nan,1,Right,LeftANDRight,4,7,0,9,0,nan,nan,592,nan
3/12/2025 15:50:42,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,4,7,0,10,0,52.24,8233,nan,15
3/12/2025 15:51:25,1.17.0,certainty,2,3.89,nan,1,Left,LeftANDRight,5,7,0,10,0,nan,nan,139,nan
3/12/2025 15:51:42,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,5,7,0,11,0,1.58,60,nan,15
3/12/2025 15:53:07,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,5,8,0,11,0,nan,nan,18,nan
3/12/2025 15:53:24,1.17.0,certainty,2,3.89,1,1,Pellet,LeftANDRight,5,8,0,12,0,1.34,102,nan,15
3/12/2025 15:54:41,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,5,9,0,12,0,nan,nan,81,nan
3/12/2025 15:55:02,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,5,9,0,13,0,4.72,98,nan,15
3/12/2025 16:28:53,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,5,10,0,13,0,nan,nan,46,nan
3/12/2025 16:29:11,1.17.0,certainty,2,3.88,2,1,Pellet,LeftANDRight,5,10,0,14,0,1.40,2049,nan,15
3/12/2025 16:29:37,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,5,11,0,14,0,nan,nan,165,nan
3/12/2025 16:30:00,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,5,11,0,15,0,7.05,49,nan,15
3/12/2025 17:49:18,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,5,12,0,15,0,nan,nan,18,nan
3/12/2025 17:49:19,1.17.0,certainty,2,3.87,nan,1,LeftinTimeOut,LeftANDRight,6,12,0,15,0,nan,nan,nan,nan
3/12/2025 17:49:35,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,6,12,0,16,0,1.28,4775,nan,15
3/12/2025 17:50:46,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,6,13,0,16,0,nan,nan,31,nan
3/12/2025 17:51:07,1.17.0,certainty,2,3.88,1,1,Pellet,LeftANDRight,6,13,0,17,0,5.08,92,nan,15
3/12/2025 17:52:55,1.17.0,certainty,2,3.88,nan,1,Right,LeftANDRight,6,14,0,17,0,nan,nan,233,nan
3/12/2025 17:53:13,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,6,14,0,18,0,2.32,126,nan,15
3/12/2025 18:54:04,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,6,15,0,18,0,nan,nan,155,nan
3/12/2025 18:54:24,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,6,15,0,19,0,3.80,3671,nan,15
3/12/2025 18:55:18,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,7,15,0,19,0,nan,nan,118,nan
3/12/2025 18:55:47,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,7,15,0,20,0,13.01,83,nan,15
3/12/2025 19:14:17,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,7,16,0,20,0,nan,nan,20,nan
3/12/2025 19:14:34,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,7,16,0,21,0,1.34,1127,nan,15
3/12/2025 19:15:06,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,7,17,0,21,0,nan,nan,63,nan
3/12/2025 19:15:22,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,7,17,0,22,0,0.06,48,nan,15
3/12/2025 19:16:10,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,8,17,0,22,0,nan,nan,384,nan
3/12/2025 19:16:28,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,8,17,0,23,0,1.71,66,nan,15
3/12/2025 19:17:05,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,8,18,0,23,0,nan,nan,42,nan
3/12/2025 19:17:24,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,8,18,0,24,0,2.51,56,nan,15
3/12/2025 19:32:26,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,9,18,0,24,0,nan,nan,161,nan
3/12/2025 19:32:42,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,9,18,0,25,0,0.36,918,nan,15
3/12/2025 19:35:11,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,10,18,0,25,0,nan,nan,235,nan
3/12/2025 19:35:29,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,10,18,0,26,0,2.75,167,nan,15
3/12/2025 19:38:25,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,10,19,0,26,0,nan,nan,19,nan
3/12/2025 19:38:26,1.17.0,certainty,2,3.87,nan,1,RightinTimeout,LeftANDRight,10,20,0,26,0,nan,nan,0,nan
3/12/2025 19:38:43,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,10,20,0,27,0,1.22,194,nan,15
3/12/2025 19:40:55,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,10,21,0,27,0,nan,nan,0,nan
3/12/2025 19:41:11,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,10,21,0,28,0,0.06,148,nan,15
3/12/2025 19:43:59,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,11,21,0,28,0,nan,nan,180,nan
3/12/2025 19:44:15,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,11,21,0,29,0,0.06,184,nan,15
3/12/2025 19:45:15,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,11,22,0,29,0,nan,nan,72,nan
3/12/2025 19:45:34,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,11,22,0,30,0,2.51,79,nan,15
3/12/2025 19:53:36,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,11,23,0,30,0,nan,nan,0,nan
3/12/2025 19:53:52,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,11,23,0,31,0,0.06,498,nan,15
3/12/2025 19:55:29,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,12,23,0,31,0,nan,nan,324,nan
3/12/2025 19:55:46,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,12,23,0,32,0,0.06,114,nan,15
3/12/2025 20:04:05,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,12,24,0,32,0,nan,nan,0,nan
3/12/2025 20:04:05,1.17.0,certainty,2,3.87,nan,1,RightinTimeout,LeftANDRight,12,25,0,32,0,nan,nan,0,nan
3/12/2025 20:04:05,1.17.0,certainty,2,3.87,nan,1,RightinTimeout,LeftANDRight,12,25,0,32,0,nan,nan,298,nan
3/12/2025 20:04:06,1.17.0,certainty,2,3.87,nan,1,RightinTimeout,LeftANDRight,12,25,0,32,0,nan,nan,597,nan
3/12/2025 20:04:21,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,12,25,0,33,0,0.06,515,nan,15
3/12/2025 20:06:11,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,12,26,0,33,0,nan,nan,317,nan
3/12/2025 20:06:29,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,12,26,0,34,0,2.14,128,nan,15
3/12/2025 20:25:15,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,12,27,0,34,0,nan,nan,265,nan
3/12/2025 20:25:31,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,12,27,0,35,0,0.06,1142,nan,15
3/12/2025 20:26:34,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,13,27,0,35,0,nan,nan,262,nan
3/12/2025 20:26:51,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,13,27,0,36,0,1.59,80,nan,15
3/12/2025 20:28:10,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,14,27,0,36,0,nan,nan,16,nan
3/12/2025 20:28:36,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,14,27,0,37,0,8.71,105,nan,15
3/12/2025 20:30:15,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,28,0,37,0,nan,nan,291,nan
3/12/2025 20:30:33,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,28,0,38,0,2.02,117,nan,15
3/12/2025 20:32:36,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,29,0,38,0,nan,nan,248,nan
3/12/2025 20:32:52,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,29,0,39,0,0.85,139,nan,15
3/12/2025 20:36:13,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,30,0,39,0,nan,nan,64,nan
3/12/2025 20:36:29,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,30,0,40,0,0.06,217,nan,15
3/12/2025 20:39:45,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,31,0,40,0,nan,nan,494,nan
3/12/2025 20:40:01,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,31,0,41,0,0.06,212,nan,15
3/12/2025 20:48:12,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,32,0,41,0,nan,nan,707,nan
3/12/2025 20:48:29,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,32,0,42,0,1.46,508,nan,15
3/12/2025 20:50:19,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,33,0,42,0,nan,nan,10,nan
3/12/2025 20:50:39,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,14,33,0,43,0,4.60,130,nan,15
3/12/2025 21:13:51,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,34,0,43,0,nan,nan,85,nan
3/12/2025 21:14:08,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,14,34,0,44,0,0.06,1409,nan,15
3/12/2025 21:15:25,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,14,35,0,44,0,nan,nan,231,nan
3/12/2025 21:15:41,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,14,35,0,45,0,0.06,93,nan,15
3/12/2025 21:19:59,1.17.0,certainty,2,3.87,nan,1,Left,LeftANDRight,15,35,0,45,0,nan,nan,156,nan
3/12/2025 21:20:18,1.17.0,certainty,2,3.87,2,1,Pellet,LeftANDRight,15,35,0,46,0,3.06,277,nan,15
3/12/2025 21:21:50,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,15,36,0,46,0,nan,nan,157,nan
3/12/2025 21:22:06,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,15,36,0,47,0,0.06,108,nan,15
3/12/2025 21:32:15,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,15,37,0,47,0,nan,nan,78,nan
3/12/2025 21:32:34,1.17.0,certainty,2,3.87,1,1,Pellet,LeftANDRight,15,37,0,48,0,3.31,628,nan,15
3/12/2025 21:34:46,1.17.0,certainty,2,3.87,nan,1,Right,LeftANDRight,15,38,0,48,0,nan,nan,223,nan
