MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/25/2025 15:34:25,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,333,nan
2/25/2025 15:35:13,1.17.0,certainty,4,4.03,3,1,Pellet,LeftANDRight,0,1,0,1,0,28.14,nan,nan,15
2/25/2025 15:38:03,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,584,nan
2/25/2025 15:38:22,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,0,2,0,2,0,2.81,188,nan,15
2/25/2025 15:38:40,1.17.0,certainty,4,4.03,nan,1,Left,LeftANDRight,1,2,0,2,0,nan,nan,122,nan
2/25/2025 15:38:43,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,1,3,0,2,0,nan,nan,0,nan
2/25/2025 15:38:43,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,1,3,0,2,0,nan,nan,294,nan
2/25/2025 15:38:56,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,3,0,3,0,0.48,35,nan,15
2/25/2025 15:39:51,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,4,0,3,0,nan,nan,0,nan
2/25/2025 15:40:08,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,4,0,4,0,1.71,72,nan,15
2/25/2025 15:40:19,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,5,0,4,0,nan,nan,410,nan
2/25/2025 15:40:35,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,5,0,5,0,0.48,27,nan,15
2/25/2025 15:45:07,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,6,0,5,0,nan,nan,276,nan
2/25/2025 15:45:25,1.17.0,certainty,4,4.02,1,1,Pellet,LeftANDRight,1,6,0,6,0,1.22,289,nan,15
2/25/2025 16:17:46,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,7,0,6,0,nan,nan,826,nan
2/25/2025 16:18:03,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,7,0,7,0,1.40,1959,nan,15
2/25/2025 16:19:12,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,8,0,7,0,nan,nan,503,nan
2/25/2025 16:19:29,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,8,0,8,0,1.34,86,nan,15
2/25/2025 16:19:43,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,9,0,8,0,nan,nan,484,nan
2/25/2025 16:20:00,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,9,0,9,0,0.85,31,nan,15
2/25/2025 16:21:05,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,10,0,9,0,nan,nan,265,nan
2/25/2025 16:21:24,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,1,10,0,10,0,3.36,84,nan,15
2/25/2025 17:02:57,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,1,11,0,10,0,nan,nan,502,nan
2/25/2025 17:02:58,1.17.0,certainty,4,4.02,nan,1,RightinTimeout,LeftANDRight,1,12,0,10,0,nan,nan,0,nan
2/25/2025 17:02:58,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,1,12,0,10,0,nan,nan,294,nan
2/25/2025 17:03:13,1.17.0,certainty,4,4.02,1,1,Pellet,LeftANDRight,1,12,0,11,0,0.36,2509,nan,15
2/25/2025 17:03:29,1.17.0,certainty,4,4.02,nan,1,Left,LeftANDRight,2,12,0,11,0,nan,nan,386,nan
2/25/2025 17:03:33,1.17.0,certainty,4,4.02,nan,1,RightinTimeout,LeftANDRight,2,13,0,11,0,nan,nan,0,nan
2/25/2025 17:03:33,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,13,0,11,0,nan,nan,312,nan
2/25/2025 17:03:34,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,13,0,11,0,nan,nan,605,nan
2/25/2025 17:03:35,1.17.0,certainty,4,4.02,nan,1,RightinTimeout,LeftANDRight,2,14,0,11,0,nan,nan,0,nan
2/25/2025 17:03:35,1.17.0,certainty,4,4.02,nan,1,RightinTimeout,LeftANDRight,2,14,0,11,0,nan,nan,293,nan
2/25/2025 17:03:47,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,2,14,0,12,0,2.20,34,nan,15
2/25/2025 17:03:57,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,2,15,0,12,0,nan,nan,109,nan
2/25/2025 17:03:57,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,16,0,12,0,nan,nan,0,nan
2/25/2025 17:03:57,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,16,0,12,0,nan,nan,297,nan
2/25/2025 17:03:58,1.17.0,certainty,4,4.02,nan,1,RightinTimeout,LeftANDRight,2,17,0,12,0,nan,nan,0,nan
2/25/2025 17:03:59,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,18,0,12,0,nan,nan,0,nan
2/25/2025 17:04:00,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,19,0,12,0,nan,nan,0,nan
2/25/2025 17:04:13,1.17.0,certainty,4,4.03,1,1,Pellet,LeftANDRight,2,19,0,13,0,0.67,26,nan,15
2/25/2025 17:04:27,1.17.0,certainty,4,4.03,nan,1,Right,LeftANDRight,2,20,0,13,0,nan,nan,381,nan
2/25/2025 17:04:28,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,21,0,13,0,nan,nan,0,nan
2/25/2025 17:04:28,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,21,0,13,0,nan,nan,295,nan
2/25/2025 17:04:28,1.17.0,certainty,4,4.03,nan,1,RightinTimeout,LeftANDRight,2,21,0,13,0,nan,nan,588,nan
