MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/18/2025 8:23:49,1.17.0,uncertainty,7,4.20,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,547,nan
3/18/2025 8:30:00,1.17.0,uncertainty,7,4.20,nan,1,LeftWithPellet,LeftANDRight,2,0,0,0,0,nan,nan,118,nan
3/18/2025 8:30:37,1.17.0,uncertainty,7,4.20,nan,1,RightWithPellet,LeftANDRight,2,1,0,0,0,nan,nan,215,nan
3/18/2025 8:31:46,1.17.0,uncertainty,7,4.20,nan,1,LeftWithPellet,LeftANDRight,3,1,0,0,0,nan,nan,128,nan
3/18/2025 8:32:01,1.17.0,uncertainty,7,4.20,nan,1,RightWithPellet,LeftANDRight,3,2,0,0,0,nan,nan,13,nan
3/18/2025 8:32:36,1.17.0,uncertainty,7,4.20,nan,1,RightWithPellet,LeftANDRight,3,3,0,0,0,nan,nan,142,nan
3/18/2025 8:32:38,1.17.0,uncertainty,7,4.20,3,1,Pellet,LeftANDRight,3,3,0,1,0,380.80,nan,nan,143
3/18/2025 8:44:04,1.17.0,uncertainty,7,4.20,nan,1,Right,LeftANDRight,3,4,0,1,0,nan,nan,401,nan
3/18/2025 8:44:06,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,4,0,2,0,0.91,687,nan,0
3/18/2025 8:50:57,1.17.0,uncertainty,7,4.20,nan,1,Right,LeftANDRight,3,5,0,2,0,nan,nan,28,nan
3/18/2025 8:53:30,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,5,0,3,0,20.70,565,nan,131
3/18/2025 10:40:11,1.17.0,uncertainty,7,4.20,nan,1,Right,LeftANDRight,3,6,0,3,0,nan,nan,117,nan
3/18/2025 10:40:14,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,6,0,4,0,0.67,6404,nan,1
3/18/2025 10:40:35,1.17.0,uncertainty,7,4.19,nan,1,Right,LeftANDRight,3,7,0,4,0,nan,nan,158,nan
3/18/2025 10:40:38,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,7,0,5,0,2.26,24,nan,0
3/18/2025 10:40:52,1.17.0,uncertainty,7,4.20,nan,1,Right,LeftANDRight,3,8,0,5,0,nan,nan,131,nan
3/18/2025 10:41:13,1.17.0,uncertainty,7,4.20,nan,1,RightWithPellet,LeftANDRight,3,9,0,5,0,nan,nan,164,nan
3/18/2025 10:42:23,1.17.0,uncertainty,7,4.19,nan,1,RightWithPellet,LeftANDRight,3,10,0,5,0,nan,nan,87,nan
3/18/2025 10:42:28,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,10,0,6,0,95.19,110,nan,0
3/18/2025 12:35:26,1.17.0,uncertainty,7,4.19,nan,1,Right,LeftANDRight,3,11,0,6,0,nan,nan,194,nan
3/18/2025 12:35:28,1.17.0,uncertainty,7,4.19,1,1,Pellet,LeftANDRight,3,11,0,7,0,1.03,6780,nan,0
3/18/2025 12:36:32,1.17.0,uncertainty,7,4.19,nan,1,Right,LeftANDRight,3,12,0,7,0,nan,nan,155,nan
3/18/2025 12:37:09,1.17.0,uncertainty,7,4.20,1,1,Pellet,LeftANDRight,3,12,0,8,0,2.08,101,nan,34
3/18/2025 15:02:18,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,3,13,0,8,0,nan,nan,183,nan
3/18/2025 15:02:24,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,3,13,0,9,0,1.34,8715,nan,4
3/18/2025 15:03:15,1.17.0,uncertainty,7,4.19,nan,1,Right,LeftANDRight,3,14,0,9,0,nan,nan,161,nan
3/18/2025 15:03:40,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,3,14,0,10,0,1.71,76,nan,22
3/18/2025 15:06:20,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,3,15,0,10,0,nan,nan,96,nan
3/18/2025 15:06:32,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,3,15,0,11,0,1.95,172,nan,10
3/18/2025 15:10:24,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,3,16,0,11,0,nan,nan,73,nan
3/18/2025 15:12:45,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,3,16,0,12,0,9.50,373,nan,131
3/18/2025 17:05:15,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,3,17,0,12,0,nan,nan,169,nan
3/18/2025 17:05:40,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,3,17,0,13,0,2.32,6775,nan,22
3/18/2025 17:06:06,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,3,18,0,13,0,nan,nan,381,nan
3/18/2025 17:06:09,1.17.0,uncertainty,7,4.18,nan,1,LeftinTimeOut,LeftANDRight,4,18,0,13,0,nan,nan,nan,nan
3/18/2025 17:06:20,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,4,18,0,14,0,4.04,40,nan,9
3/18/2025 17:06:55,1.17.0,uncertainty,7,4.18,nan,1,Left,LeftANDRight,5,18,0,14,0,nan,nan,106,nan
3/18/2025 17:07:00,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,5,18,0,15,0,0.91,40,nan,3
3/18/2025 17:07:20,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,5,19,0,15,0,nan,nan,295,nan
3/18/2025 17:07:22,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,5,19,0,16,0,0.55,22,nan,0
3/18/2025 17:09:20,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,5,20,0,16,0,nan,nan,127,nan
