MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/12/2025 11:04:17,1.17.0,certainty,4,3.80,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,508,nan
3/12/2025 11:05:30,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,1,0,0,1,0,57.54,nan,nan,15
3/12/2025 11:13:19,1.17.0,certainty,4,3.80,nan,1,Right,LeftANDRight,1,1,0,1,0,nan,nan,310,nan
3/12/2025 11:13:40,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,1,1,0,2,0,4.46,490,nan,15
3/12/2025 11:21:28,1.17.0,certainty,4,3.80,nan,1,Left,LeftANDRight,2,1,0,2,0,nan,nan,473,nan
3/12/2025 11:21:29,1.17.0,certainty,4,3.80,nan,1,LeftinTimeOut,LeftANDRight,3,1,0,2,0,nan,nan,nan,nan
3/12/2025 11:21:45,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,3,1,0,3,0,0.36,484,nan,15
3/12/2025 11:22:29,1.17.0,certainty,4,3.80,nan,1,Left,LeftANDRight,4,1,0,3,0,nan,nan,71,nan
3/12/2025 11:23:11,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,4,1,0,4,0,25.36,87,nan,15
3/12/2025 11:23:59,1.17.0,certainty,4,3.80,nan,1,Left,LeftANDRight,5,1,0,4,0,nan,nan,0,nan
3/12/2025 11:24:21,1.17.0,certainty,4,3.80,2,1,Pellet,LeftANDRight,5,1,0,5,0,3.61,70,nan,15
3/12/2025 11:25:07,1.17.0,certainty,4,3.80,nan,1,Right,LeftANDRight,5,2,0,5,0,nan,nan,110,nan
3/12/2025 11:25:44,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,5,2,0,6,0,20.51,82,nan,15
3/12/2025 12:08:18,1.17.0,certainty,4,3.80,nan,1,Right,LeftANDRight,5,3,0,6,0,nan,nan,297,nan
3/12/2025 12:09:06,1.17.0,certainty,4,3.80,2,1,Pellet,LeftANDRight,5,3,0,7,0,31.73,2603,nan,15
3/12/2025 13:12:56,1.17.0,certainty,4,3.80,nan,1,Right,LeftANDRight,5,4,0,7,0,nan,nan,195,nan
3/12/2025 13:13:13,1.17.0,certainty,4,3.79,1,1,Pellet,LeftANDRight,5,4,0,8,0,1.46,3847,nan,15
3/12/2025 13:13:27,1.17.0,certainty,4,3.80,nan,1,Left,LeftANDRight,6,4,0,8,0,nan,nan,28,nan
3/12/2025 13:13:45,1.17.0,certainty,4,3.80,1,1,Pellet,LeftANDRight,6,4,0,9,0,1.71,32,nan,15
3/12/2025 15:31:30,1.17.0,certainty,4,3.79,nan,1,Right,LeftANDRight,6,5,0,9,0,nan,nan,190,nan
3/12/2025 15:31:51,1.17.0,certainty,4,3.78,2,1,Pellet,LeftANDRight,6,5,0,10,0,2.57,8286,nan,15
3/12/2025 15:33:41,1.17.0,certainty,4,3.78,nan,1,Left,LeftANDRight,7,5,0,10,0,nan,nan,87,nan
3/12/2025 15:33:59,1.17.0,certainty,4,3.79,1,1,Pellet,LeftANDRight,7,5,0,11,0,2.32,128,nan,15
3/12/2025 15:34:49,1.17.0,certainty,4,3.79,nan,1,Right,LeftANDRight,7,6,0,11,0,nan,nan,50,nan
3/12/2025 15:35:06,1.17.0,certainty,4,3.79,1,1,Pellet,LeftANDRight,7,6,0,12,0,0.85,67,nan,15
3/12/2025 17:13:28,1.17.0,certainty,4,3.78,nan,1,Right,LeftANDRight,7,7,0,12,0,nan,nan,163,nan
3/12/2025 17:13:46,1.17.0,certainty,4,3.78,1,1,Pellet,LeftANDRight,7,7,0,13,0,1.22,5920,nan,15
3/12/2025 17:14:01,1.17.0,certainty,4,3.78,nan,1,Left,LeftANDRight,8,7,0,13,0,nan,nan,283,nan
