MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/16/2025 1:52:50,1.17.0,baseline,4,3.85,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,725
2/16/2025 1:53:28,1.17.0,baseline,4,3.85,1,1,Pellet,LeftANDRight,0,1,0,1,0,36.11,nan,nan
2/16/2025 3:08:33,1.17.0,baseline,4,3.85,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,8
2/16/2025 5:16:35,1.17.0,baseline,4,3.84,nan,1,RightWithPellet,LeftANDRight,0,3,0,1,0,nan,nan,2
2/16/2025 6:08:29,1.17.0,baseline,4,3.84,nan,1,RightWithPellet,LeftANDRight,0,4,0,1,0,nan,nan,333
2/16/2025 6:54:08,1.17.0,baseline,4,3.84,nan,1,LeftWithPellet,LeftANDRight,1,4,0,1,0,nan,nan,11
2/16/2025 6:54:11,1.17.0,baseline,4,3.84,nan,1,LeftWithPellet,LeftANDRight,2,4,0,1,0,nan,nan,41
2/16/2025 6:56:02,1.17.0,baseline,4,3.84,nan,1,LeftWithPellet,LeftANDRight,3,4,0,1,0,nan,nan,7
2/16/2025 6:56:05,1.17.0,baseline,4,3.84,nan,1,LeftWithPellet,LeftANDRight,4,4,0,1,0,nan,nan,914
2/16/2025 10:09:25,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,5,0,1,0,nan,nan,36
2/16/2025 10:09:26,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,6,0,1,0,nan,nan,39
2/16/2025 10:09:27,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,7,0,1,0,nan,nan,294
2/16/2025 10:09:31,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,8,0,1,0,nan,nan,73
2/16/2025 11:14:25,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,9,0,1,0,nan,nan,63
2/16/2025 11:14:28,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,10,0,1,0,nan,nan,194
2/16/2025 11:14:32,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,11,0,1,0,nan,nan,173
2/16/2025 11:14:36,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,12,0,1,0,nan,nan,307
2/16/2025 11:15:45,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,13,0,1,0,nan,nan,2
2/16/2025 11:15:47,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,14,0,1,0,nan,nan,120
2/16/2025 11:15:50,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,15,0,1,0,nan,nan,18
2/16/2025 11:15:52,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,16,0,1,0,nan,nan,128
2/16/2025 11:15:56,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,17,0,1,0,nan,nan,33
2/16/2025 12:41:57,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,18,0,1,0,nan,nan,80
2/16/2025 13:26:25,1.17.0,baseline,4,3.83,nan,1,RightWithPellet,LeftANDRight,4,19,0,1,0,nan,nan,166
2/16/2025 21:35:10,1.17.0,baseline,4,3.82,1,1,Pellet,LeftANDRight,4,19,0,2,0,Timed_out,70902,nan
2/16/2025 21:35:16,1.17.0,baseline,4,3.82,nan,1,Right,LeftANDRight,4,20,0,2,0,nan,nan,806
2/16/2025 21:35:25,1.17.0,baseline,4,3.82,1,1,Pellet,LeftANDRight,4,20,0,3,0,6.93,15,nan
2/16/2025 21:35:28,1.17.0,baseline,4,3.82,nan,1,Right,LeftANDRight,4,21,0,3,0,nan,nan,1078
2/16/2025 21:50:58,1.17.0,baseline,4,3.82,nan,1,RightWithPellet,LeftANDRight,4,22,0,3,0,nan,nan,613
2/16/2025 21:53:11,1.17.0,baseline,4,3.82,nan,1,LeftWithPellet,LeftANDRight,5,22,0,3,0,nan,nan,87
2/16/2025 22:20:58,1.17.0,baseline,4,3.82,nan,1,RightWithPellet,LeftANDRight,5,23,0,3,0,nan,nan,12
2/16/2025 22:58:01,1.17.0,baseline,4,3.82,nan,1,RightWithPellet,LeftANDRight,5,24,0,3,0,nan,nan,18
2/17/2025 5:12:31,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,25,0,3,0,nan,nan,39
2/17/2025 5:38:11,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,26,0,3,0,nan,nan,463
2/17/2025 6:37:22,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,27,0,3,0,nan,nan,49
2/17/2025 6:48:27,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,28,0,3,0,nan,nan,968
2/17/2025 6:48:29,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,29,0,3,0,nan,nan,1125
2/17/2025 6:48:54,1.17.0,baseline,4,3.81,nan,1,RightWithPellet,LeftANDRight,5,30,0,3,0,nan,nan,543
2/17/2025 7:02:37,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,31,0,3,0,nan,nan,29
2/17/2025 7:25:52,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,32,0,3,0,nan,nan,70
2/17/2025 7:25:53,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,33,0,3,0,nan,nan,118
2/17/2025 7:43:48,1.17.0,baseline,4,3.80,nan,1,RightWithPellet,LeftANDRight,5,34,0,3,0,nan,nan,191
2/17/2025 12:33:03,1.17.0,baseline,4,3.80,nan,1,LeftWithPellet,LeftANDRight,6,34,0,3,0,nan,nan,321
2/17/2025 13:52:49,1.17.0,baseline,4,3.79,nan,1,RightWithPellet,LeftANDRight,6,35,0,3,0,nan,nan,38
2/17/2025 20:14:40,1.17.0,baseline,4,3.78,1,1,Pellet,LeftANDRight,6,35,0,4,0,Timed_out,81555,nan
