MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/19/2025 1:57:26,1.17.0,baseline,1,3.65,nan,1,Right,LeftANDRight,0,104,0,96,0,nan,nan,183
2/19/2025 1:57:29,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,104,0,97,0,1.10,14,nan
2/19/2025 1:57:45,1.17.0,baseline,1,3.65,nan,1,Right,LeftANDRight,0,105,0,97,0,nan,nan,45
2/19/2025 1:57:51,1.17.0,baseline,1,3.64,2,1,Pellet,LeftANDRight,0,105,0,98,0,1.28,22,nan
2/19/2025 1:58:17,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,106,0,98,0,nan,nan,314
2/19/2025 1:58:20,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,106,0,99,0,0.79,29,nan
2/19/2025 2:11:05,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,107,0,99,0,nan,nan,223
2/19/2025 2:11:18,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,107,0,100,0,11.29,778,nan
2/19/2025 2:11:36,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,108,0,100,0,nan,nan,346
2/19/2025 2:11:38,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,108,0,101,0,0.61,20,nan
2/19/2025 2:11:54,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,109,0,101,0,nan,nan,416
2/19/2025 2:11:58,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,109,0,102,0,1.65,20,nan
2/19/2025 3:30:05,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,110,0,102,0,nan,nan,0
2/19/2025 3:30:08,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,110,0,103,0,1.28,4690,nan
2/19/2025 3:37:26,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,111,0,103,0,nan,nan,307
2/19/2025 3:37:28,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,111,0,104,0,0.06,440,nan
2/19/2025 3:37:45,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,112,0,104,0,nan,nan,157
2/19/2025 3:37:48,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,112,0,105,0,1.40,20,nan
2/19/2025 3:38:09,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,113,0,105,0,nan,nan,20
2/19/2025 3:38:12,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,113,0,106,0,1.28,24,nan
2/19/2025 3:50:19,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,114,0,106,0,nan,nan,180
2/19/2025 3:50:22,1.17.0,baseline,1,3.64,2,1,Pellet,LeftANDRight,0,114,0,107,0,0.79,730,nan
2/19/2025 3:53:38,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,115,0,107,0,nan,nan,102
2/19/2025 3:53:41,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,115,0,108,0,0.79,199,nan
2/19/2025 4:05:32,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,116,0,108,0,nan,nan,335
2/19/2025 4:05:36,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,116,0,109,0,2.02,715,nan
2/19/2025 4:10:28,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,117,0,109,0,nan,nan,364
2/19/2025 4:10:30,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,117,0,110,0,0.06,294,nan
2/19/2025 4:10:54,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,118,0,110,0,nan,nan,343
2/19/2025 4:10:57,1.17.0,baseline,1,3.64,2,1,Pellet,LeftANDRight,0,118,0,111,0,0.42,27,nan
2/19/2025 4:11:21,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,119,0,111,0,nan,nan,570
2/19/2025 4:11:25,1.17.0,baseline,1,3.64,2,1,Pellet,LeftANDRight,0,119,0,112,0,0.55,28,nan
2/19/2025 4:13:48,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,120,0,112,0,nan,nan,351
2/19/2025 4:13:50,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,120,0,113,0,0.06,145,nan
2/19/2025 4:14:05,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,121,0,113,0,nan,nan,164
2/19/2025 4:14:07,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,121,0,114,0,0.67,17,nan
2/19/2025 4:14:35,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,122,0,114,0,nan,nan,316
2/19/2025 4:14:38,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,122,0,115,0,0.42,31,nan
2/19/2025 4:14:59,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,123,0,115,0,nan,nan,110
2/19/2025 4:15:02,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,123,0,116,0,0.61,24,nan
2/19/2025 4:34:55,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,124,0,116,0,nan,nan,387
2/19/2025 4:34:57,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,124,0,117,0,0.79,1195,nan
2/19/2025 4:39:25,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,125,0,117,0,nan,nan,354
2/19/2025 4:39:28,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,125,0,118,0,0.61,271,nan
2/19/2025 5:36:38,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,126,0,118,0,nan,nan,335
2/19/2025 5:36:41,1.17.0,baseline,1,3.64,1,1,Pellet,LeftANDRight,0,126,0,119,0,0.85,3433,nan
2/19/2025 5:37:05,1.17.0,baseline,1,3.64,nan,1,Right,LeftANDRight,0,127,0,119,0,nan,nan,39
2/19/2025 5:37:09,1.17.0,baseline,1,3.64,2,1,Pellet,LeftANDRight,0,127,0,120,0,0.06,28,nan
