MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
1/10/2005 1:03:18,1.17.0,uncertainty,3,4.18,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,333,nan
1/10/2005 1:04:57,1.17.0,uncertainty,3,4.18,2,1,Pellet,LeftANDRight,1,0,0,1,0,42.21,nan,nan,54
1/10/2005 1:08:25,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,1,1,0,1,0,nan,nan,0,nan
1/10/2005 1:08:26,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,1,1,0,2,0,0.48,209,nan,0
1/10/2005 1:10:23,1.17.0,uncertainty,3,4.18,nan,1,Left,LeftANDRight,2,1,0,2,0,nan,nan,18,nan
1/10/2005 1:10:53,1.17.0,uncertainty,3,4.19,1,1,Pellet,LeftANDRight,2,1,0,3,0,29.66,147,nan,0
1/10/2005 1:12:30,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,2,2,0,3,0,nan,nan,736,nan
1/10/2005 1:12:31,1.17.0,uncertainty,3,4.19,nan,1,RightinTimeout,LeftANDRight,2,3,0,3,0,nan,nan,0,nan
1/10/2005 1:12:32,1.17.0,uncertainty,3,4.18,nan,1,RightinTimeout,LeftANDRight,2,4,0,3,0,nan,nan,0,nan
1/10/2005 1:12:33,1.17.0,uncertainty,3,4.18,nan,1,RightinTimeout,LeftANDRight,2,4,0,3,0,nan,nan,311,nan
1/10/2005 1:12:33,1.17.0,uncertainty,3,4.18,nan,1,RightinTimeout,LeftANDRight,2,4,0,3,0,nan,nan,619,nan
1/10/2005 1:20:36,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,2,4,0,4,0,383.61,583,nan,101
1/10/2005 1:22:34,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,2,5,0,4,0,nan,nan,59,nan
1/10/2005 1:22:42,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,2,5,0,5,0,4.65,126,nan,2
1/10/2005 1:23:43,1.17.0,uncertainty,3,4.17,nan,1,Left,LeftANDRight,3,5,0,5,0,nan,nan,308,nan
1/10/2005 1:23:44,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,3,5,0,6,0,0.85,62,nan,0
1/10/2005 4:06:05,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,3,6,0,6,0,nan,nan,136,nan
1/10/2005 4:06:24,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,3,6,0,7,0,5.45,9760,nan,13
1/10/2005 4:06:42,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,3,7,0,7,0,nan,nan,207,nan
1/10/2005 4:06:59,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,3,7,0,8,0,4.95,35,nan,11
1/10/2005 4:09:52,1.17.0,uncertainty,3,4.18,nan,1,Right,LeftANDRight,3,8,0,8,0,nan,nan,250,nan
1/10/2005 4:10:04,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,3,8,0,9,0,3.36,185,nan,7
1/10/2005 6:00:29,1.17.0,uncertainty,3,4.17,nan,1,Right,LeftANDRight,3,9,0,9,0,nan,nan,20,nan
1/10/2005 6:00:31,1.17.0,uncertainty,3,4.18,1,1,Pellet,LeftANDRight,3,9,0,10,0,0.30,6627,nan,0
1/10/2005 6:00:39,1.17.0,uncertainty,3,4.17,nan,1,Right,LeftANDRight,3,10,0,10,0,nan,nan,168,nan
1/10/2005 6:00:40,1.17.0,uncertainty,3,4.17,1,1,Pellet,LeftANDRight,3,10,0,11,0,0.48,9,nan,0
