MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
5/10/2005 1:02:58,1.17.0,uncertainty,3,4.08,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,535,nan
5/10/2005 1:04:57,1.17.0,uncertainty,3,4.08,3,1,Pellet,LeftANDRight,0,1,0,1,0,113.23,nan,nan,0
5/10/2005 1:05:07,1.17.0,uncertainty,3,4.08,nan,1,Left,LeftANDRight,1,1,0,1,0,nan,nan,873,nan
5/10/2005 1:05:09,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,1,1,0,2,0,0.60,12,nan,0
5/10/2005 1:10:09,1.17.0,uncertainty,3,4.08,nan,1,Right,LeftANDRight,1,2,0,2,0,nan,nan,672,nan
5/10/2005 1:10:25,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,1,2,0,3,0,12.37,316,nan,3
5/10/2005 1:12:35,1.17.0,uncertainty,3,4.07,nan,1,Left,LeftANDRight,2,2,0,3,0,nan,nan,41,nan
5/10/2005 1:12:54,1.17.0,uncertainty,3,4.08,1,1,Pellet,LeftANDRight,2,2,0,4,0,6.43,149,nan,11
5/10/2005 1:15:19,1.17.0,uncertainty,3,4.07,nan,1,Right,LeftANDRight,2,3,0,4,0,nan,nan,35,nan
5/10/2005 1:15:19,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,0,nan
5/10/2005 1:15:20,1.17.0,uncertainty,3,4.07,nan,1,RightinTimeout,LeftANDRight,2,4,0,4,0,nan,nan,314,nan
5/10/2005 1:15:22,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,2,4,0,5,0,0.06,148,nan,2
5/10/2005 1:23:47,1.17.0,uncertainty,3,4.07,nan,1,Left,LeftANDRight,3,4,0,5,0,nan,nan,81,nan
5/10/2005 1:23:49,1.17.0,uncertainty,3,4.08,1,1,Pellet,LeftANDRight,3,4,0,6,0,1.46,507,nan,0
5/10/2005 1:30:21,1.17.0,uncertainty,3,4.07,nan,1,Left,LeftANDRight,4,4,0,6,0,nan,nan,9,nan
5/10/2005 1:30:47,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,4,4,0,7,0,6.73,418,nan,18
5/10/2005 4:30:14,1.17.0,uncertainty,3,4.06,nan,1,Right,LeftANDRight,4,5,0,7,0,nan,nan,224,nan
5/10/2005 4:30:15,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,4,5,0,8,0,0.06,10768,nan,0
5/10/2005 4:32:02,1.17.0,uncertainty,3,4.07,nan,1,Right,LeftANDRight,4,6,0,8,0,nan,nan,168,nan
5/10/2005 4:34:00,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,4,6,0,9,0,0.67,225,nan,117
5/10/2005 4:35:59,1.17.0,uncertainty,3,4.07,nan,1,Right,LeftANDRight,4,7,0,9,0,nan,nan,286,nan
5/10/2005 4:36:11,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,4,7,0,10,0,7.41,131,nan,3
5/10/2005 7:30:30,1.17.0,uncertainty,3,4.06,nan,1,Right,LeftANDRight,4,8,0,10,0,nan,nan,233,nan
5/10/2005 7:31:42,1.17.0,uncertainty,3,4.06,2,1,Pellet,LeftANDRight,4,8,0,11,0,0.06,10531,nan,71
5/10/2005 7:31:57,1.17.0,uncertainty,3,4.06,nan,1,Left,LeftANDRight,5,8,0,11,0,nan,nan,28,nan
5/10/2005 7:32:06,1.17.0,uncertainty,3,4.06,1,1,Pellet,LeftANDRight,5,8,0,12,0,5.57,24,nan,2
5/10/2005 7:32:56,1.17.0,uncertainty,3,4.05,nan,1,Left,LeftANDRight,6,8,0,12,0,nan,nan,321,nan
