MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/23/2025 13:01:42,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,344,nan
2/23/2025 13:01:54,1.17.0,uncertainty,3,4.09,4,1,Pellet,LeftANDRight,0,1,0,1,0,6.24,nan,nan,0
2/23/2025 13:01:57,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,480,nan
2/23/2025 13:02:04,1.17.0,uncertainty,3,4.08,2,1,Pellet,LeftANDRight,0,2,0,2,0,5.94,10,nan,0
2/23/2025 13:02:06,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,0,3,0,2,0,nan,nan,337,nan
2/23/2025 13:02:09,1.17.0,uncertainty,3,4.09,2,1,Pellet,LeftANDRight,0,3,0,3,0,2.44,5,nan,0
2/23/2025 13:02:11,1.17.0,uncertainty,3,4.08,nan,1,Right,LeftANDRight,0,4,0,3,0,nan,nan,287,nan
2/23/2025 13:02:16,1.17.0,uncertainty,3,4.09,1,1,Pellet,LeftANDRight,0,4,0,4,0,4.10,7,nan,0
2/23/2025 13:02:19,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,0,5,0,4,0,nan,nan,400,nan
2/23/2025 13:03:40,1.17.0,uncertainty,3,4.09,nan,1,LeftinTimeOut,LeftANDRight,1,5,0,4,0,nan,nan,nan,nan
2/23/2025 13:03:52,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,6,0,4,0,nan,nan,0,nan
2/23/2025 13:04:44,1.17.0,uncertainty,3,4.09,1,1,Pellet,LeftANDRight,1,6,0,5,0,1.16,148,nan,143
2/23/2025 13:05:28,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,7,0,5,0,nan,nan,26,nan
2/23/2025 13:05:29,1.17.0,uncertainty,3,4.09,1,1,Pellet,LeftANDRight,1,7,0,6,0,0.42,45,nan,0
2/23/2025 13:05:41,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,8,0,6,0,nan,nan,0,nan
2/23/2025 13:05:44,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,9,0,6,0,nan,nan,0,nan
2/23/2025 13:05:46,1.17.0,uncertainty,3,4.09,nan,1,RightDuringDispense,LeftANDRight,1,10,0,6,0,nan,nan,297,nan
2/23/2025 13:05:49,1.17.0,uncertainty,3,4.09,2,1,Pellet,LeftANDRight,1,10,0,7,0,0.42,20,nan,4
2/23/2025 13:06:05,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,11,0,7,0,nan,nan,225,nan
2/23/2025 13:07:28,1.17.0,uncertainty,3,4.09,1,1,Pellet,LeftANDRight,1,11,0,8,0,15.70,99,nan,67
2/23/2025 13:11:12,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,12,0,8,0,nan,nan,493,nan
2/23/2025 13:11:13,1.17.0,uncertainty,3,4.08,1,1,Pellet,LeftANDRight,1,12,0,9,0,0.30,225,nan,0
2/23/2025 13:11:24,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,13,0,9,0,nan,nan,96,nan
2/23/2025 13:11:25,1.17.0,uncertainty,3,4.07,1,1,Pellet,LeftANDRight,1,13,0,10,0,0.48,12,nan,0
2/23/2025 13:11:33,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,14,0,10,0,nan,nan,274,nan
2/23/2025 13:11:41,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,15,0,10,0,nan,nan,0,nan
2/23/2025 13:11:42,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,16,0,10,0,nan,nan,0,nan
2/23/2025 13:11:43,1.17.0,uncertainty,3,4.09,nan,1,RightDuringDispense,LeftANDRight,1,17,0,10,0,nan,nan,16,nan
2/23/2025 13:11:44,1.17.0,uncertainty,3,4.09,1,1,Pellet,LeftANDRight,1,17,0,11,0,0.97,19,nan,9
2/23/2025 13:11:56,1.17.0,uncertainty,3,4.09,nan,1,Right,LeftANDRight,1,18,0,11,0,nan,nan,285,nan
2/23/2025 13:11:58,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,19,0,11,0,nan,nan,0,nan
2/23/2025 13:11:59,1.17.0,uncertainty,3,4.09,nan,1,RightinTimeout,LeftANDRight,1,20,0,11,0,nan,nan,0,nan
2/23/2025 13:12:01,1.17.0,uncertainty,3,4.07,nan,1,RightinTimeout,LeftANDRight,1,21,0,11,0,nan,nan,0,nan
2/23/2025 13:13:35,1.17.0,uncertainty,3,4.09,2,1,Pellet,LeftANDRight,1,21,0,12,0,69.21,111,nan,29
2/23/2025 13:15:42,1.17.0,uncertainty,3,4.09,nan,1,Left,LeftANDRight,2,21,0,12,0,nan,nan,406,nan
2/23/2025 13:15:46,1.17.0,uncertainty,3,4.09,2,1,Pellet,LeftANDRight,2,21,0,13,0,2.87,131,nan,0
2/23/2025 15:15:49,1.17.0,uncertainty,3,4.08,nan,1,Right,LeftANDRight,2,22,0,13,0,nan,nan,131,nan
2/23/2025 15:16:10,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,23,0,13,0,nan,nan,0,nan
2/23/2025 15:16:11,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,24,0,13,0,nan,nan,0,nan
2/23/2025 15:16:11,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,24,0,13,0,nan,nan,303,nan
2/23/2025 15:16:12,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,25,0,13,0,nan,nan,0,nan
2/23/2025 15:16:12,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,25,0,13,0,nan,nan,298,nan
2/23/2025 15:16:14,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,26,0,13,0,nan,nan,0,nan
2/23/2025 15:16:26,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,27,0,13,0,nan,nan,0,nan
2/23/2025 15:16:27,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,27,0,13,0,nan,nan,304,nan
2/23/2025 15:16:28,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,28,0,13,0,nan,nan,0,nan
2/23/2025 15:16:30,1.17.0,uncertainty,3,4.08,nan,1,RightinTimeout,LeftANDRight,2,29,0,13,0,nan,nan,0,nan
