MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,237.2,180.26,40,5/13/22,,307.09,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,203.91,158.77,48.1,5/13/22,,242.38,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,237.79,191.67,42.1,5/13/22,,254.83,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,242.97,185.63,43,5/13/22,,329.67,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,201.44,174.56,46.9,5/13/22,,252.51,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,210.59,186.78,57.2,5/13/22,,240.4,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,232.72,203.29,52.3,5/13/22,,203.29,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,247.54,206.75,53.8,5/13/22,,206.75,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,271.85,252.02,49.2,5/13/22,,252.02,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,230.46,175.82,58.9,5/13/22,,256.86,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,227.01,200.51,44,5/13/22,,290.61,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,25,,,,1/11/22,M,CHOW,230.37,215.06,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,26,,,,1/11/22,M,CHOW,218.39,204.31,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,27,,,,1/11/22,M,CHOW,222,202.79,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,28,,,,1/11/22,M,CHOW,213.37,199.51,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,29,,,,1/11/22,M,CHOW,203.93,191.28,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,232.11,216.39,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,31,,,,1/11/22,F,CHOW,250.72,238.9,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,209.25,198.12,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,33,,,,1/11/22,F,CHOW,219.64,204.37,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,34,,,,1/11/22,F,CHOW,205.68,191.14,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,35,,,,1/11/22,F,CHOW,211.41,198.44,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,36,,,,1/11/22,F,CHOW,204.05,191.35,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,220.02,199.1,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,307.09,265,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,242.38,208.24,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,254.83,221.84,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,329.67,302.08,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,252.51,229.11,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,240.4,218.78,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,203.29,184.71,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,206.75,188.1,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,252.02,233.8,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,256.86,234.89,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,290.61,273.7,,5/16/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,25,,,,1/11/22,M,CHOW,215.06,197.2,34.3,5/20/22,,232.86,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,26,,,,1/11/22,M,CHOW,204.31,190.43,34,5/20/22,,227.56,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,27,,,,1/11/22,M,CHOW,202.79,182.37,30.9,5/20/22,,231.25,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,28,,,,1/11/22,M,CHOW,199.51,178.6,29.5,5/20/22,,220.74,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,29,,,,1/11/22,M,CHOW,191.28,178.01,29.5,5/20/22,,226.34,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,216.39,199.7,30.3,5/20/22,,225.87,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,31,,,,1/11/22,F,CHOW,238.9,226.13,20.8,5/20/22,,226.13,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,198.12,186.08,20.8,5/20/22,,223.69,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,33,,,,1/11/22,F,CHOW,204.37,190.58,21.6,5/20/22,,232.59,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,34,,,,1/11/22,F,CHOW,191.14,176.57,23.4,5/20/22,,228.78,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,35,,,,1/11/22,F,CHOW,198.44,183.52,26.5,5/20/22,,225.4,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,36,,,,1/11/22,F,CHOW,191.35,177.73,24,5/20/22,,229.86,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,199.1,168.33,47.1,5/20/22,,273.6,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,265,213.65,39.5,5/20/22,,253.48,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,208.24,166.26,45,5/20/22,,244.04,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,221.84,177.04,40.8,5/20/22,,263.28,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,302.08,247.07,43.7,5/20/22,,247.07,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,229.11,201.45,48.6,5/20/22,,259.73,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,218.78,195,58,5/20/22,,237.93,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,184.71,164.01,53,5/20/22,,232.82,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,188.1,167.11,54.1,5/20/22,,222.24,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,233.8,211.93,49.6,5/20/22,,219.46,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,234.89,207.38,60.5,5/20/22,,216.84,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,273.7,254.88,44.8,5/20/22,,254.88,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,25,,,,1/11/22,M,CHOW,232.86,218,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,26,,,,1/11/22,M,CHOW,227.56,213.06,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,27,,,,1/11/22,M,CHOW,231.25,209.9,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,28,,,,1/11/22,M,CHOW,220.74,196.39,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,29,,,,1/11/22,M,CHOW,226.34,213.24,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,225.87,211.75,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,31,,,,1/11/22,F,CHOW,226.13,215.08,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,223.69,212.44,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,33,,,,1/11/22,F,CHOW,232.59,217.68,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,34,,,,1/11/22,F,CHOW,228.78,214.17,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,35,,,,1/11/22,F,CHOW,225.4,211.85,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,36,,,,1/11/22,F,CHOW,229.86,215.21,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,273.6,248.71,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,253.48,215.45,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,244.04,214.74,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,263.28,228.42,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,247.07,214,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,259.73,238.76,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,237.93,218.13,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,232.82,213.33,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,222.24,204.46,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,219.46,202.24,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,216.84,196.86,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,254.88,239.57,,5/23/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,25,,,,1/11/22,M,CHOW,,,,5/25/22,,298.35,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,26,,,,1/11/22,M,CHOW,,,,5/25/22,,322.63,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,27,,,,1/11/22,M,CHOW,,,,5/25/22,,279.12,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,28,,,,1/11/22,M,CHOW,,,,5/25/22,,278.71,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,29,,,,1/11/22,M,CHOW,,,,5/25/22,,325.71,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,,,,5/25/22,,321.55,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,31,,,,1/11/22,F,CHOW,,,,5/25/22,,302.5,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,,,,5/25/22,,308,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,33,,,,1/11/22,F,CHOW,,,,5/25/22,,293.86,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,34,,,,1/11/22,F,CHOW,,,,5/25/22,,318.34,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,35,,,,1/11/22,F,CHOW,,,,5/25/22,,302.05,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,36,,,,1/11/22,F,CHOW,,,,5/25/22,,327.78,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,,,,5/25/22,,248.71,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,,,,5/25/22,,215.45,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,,,,5/25/22,,214.74,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,,,,5/25/22,,228.42,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,,,,5/25/22,,214,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,,,,5/25/22,,238.76,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,,,,5/25/22,,218.13,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,,,,5/25/22,,213.33,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,,,,5/25/22,,204.46,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,,,,5/25/22,,202.24,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,,,,5/25/22,,196.86,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,,,,5/25/22,,239.57,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,25,,,,1/11/22,M,CHOW,298.35,283.32,32.9,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"132,2",,
,C57BL/6J,26,,,,1/11/22,M,CHOW,322.63,303.49,33.8,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"152,3",,
,C57BL/6J,27,,,,1/11/22,M,CHOW,279.12,263.46,30.9,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"132,3",,
,C57BL/6J,28,,,,1/11/22,M,CHOW,278.71,252.42,29.4,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"81,5",,
,C57BL/6J,29,,,,1/11/22,M,CHOW,325.71,321.44,29.1,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,107,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,321.55,307.61,29.3,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"154,9",,
,C57BL/6J,31,,,,1/11/22,F,CHOW,302.5,288.54,21.1,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,115,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,308,294.33,20.7,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"98,6",,
,C57BL/6J,33,,,,1/11/22,F,CHOW,293.86,277.95,21.7,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"59,9",,
,C57BL/6J,34,,,,1/11/22,F,CHOW,318.34,302.92,23.1,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"142,3",,
,C57BL/6J,35,,,,1/11/22,F,CHOW,302.05,288.98,24.6,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"126,3",,
,C57BL/6J,36,,,,1/11/22,F,CHOW,327.78,310.29,23.7,5/27/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"168,2",,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,248.71,230.5,46.2,5/27/22,,356.04,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,828,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,215.45,187.98,39.1,5/27/22,,314.87,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"869,5",,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,214.74,182.61,44.1,5/27/22,,345.51,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"1396,6",,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,228.42,205.19,39.1,5/27/22,,288.45,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"892,7",,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,214,188.23,43.6,5/27/22,,274.59,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"877,4",,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,238.76,223.6,50.2,5/27/22,,367.88,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"380,5",,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,218.13,204.8,59.5,5/27/22,,308.35,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"298,3",,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,213.33,201.6,53.9,5/27/22,,306.74,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"105,2",,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,204.46,193.44,55.4,5/27/22,,295.89,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"117,3",,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,202.24,187.72,51,5/27/22,,313.03,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"112,9",,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,196.86,182.51,60.4,5/27/22,,297.46,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,125,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,239.57,230.15,46.4,5/27/22,,309.42,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,"116,7",,
,C57BL/6J,25,,,,1/11/22,M,CHOW,283.32,266.3,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,26,,,,1/11/22,M,CHOW,303.49,289.6,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,27,,,,1/11/22,M,CHOW,263.46,242.3,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,28,,,,1/11/22,M,CHOW,252.42,230,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,29,,,,1/11/22,M,CHOW,321.44,306,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,30,,,,1/11/22,M,CHOW,307.61,291.6,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,31,,,,1/11/22,F,CHOW,288.54,275,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,32,,,,1/11/22,F,CHOW,294.33,281.6,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,33,,,,1/11/22,F,CHOW,277.95,259,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,34,,,,1/11/22,F,CHOW,302.92,284.6,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,35,,,,1/11/22,F,CHOW,288.98,273.8,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,36,,,,1/11/22,F,CHOW,310.29,292.9,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,37,,,,1/11/22,M,CHOW,356.04,297.4,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,38,,,,1/11/22,M,CHOW,314.87,239,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,39,,,,1/11/22,M,CHOW,345.51,282.5,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,40,,,,1/11/22,M,CHOW,288.45,222.8,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,41,,,,1/11/22,M,CHOW,274.59,198,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,42,,,,1/11/22,M,CHOW,367.88,327.5,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,43,,,,1/11/22,F,CHOW,308.35,276.8,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,44,,,,1/11/22,F,CHOW,306.74,280,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,45,,,,1/11/22,F,CHOW,295.89,261.3,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,46,,,,1/11/22,F,CHOW,313.03,283,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,47,,,,1/11/22,F,CHOW,297.46,263.5,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,48,,,,1/11/22,F,CHOW,309.42,281.2,,5/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
