ID,DIET_FORMULA,INTAKE_GR,DATE,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,DIET_CODE
3709,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,19.52000000000001,2024-11-11,3,6.50666666666667,CHOW,3.1,20.17066666666668,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,NA,2024-11-12,1,NA,CHOW,3.1,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,4.889999999999986,2024-11-13,1,4.889999999999986,CHOW,3.1,15.158999999999958,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.28000000000003,2024-11-15,2,5.140000000000015,CHOW,3.1,15.934000000000045,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,NA,2024-11-18,3,NA,LFD,3.82,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,NA,2024-11-19,1,NA,LFD,3.82,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,0.2699999999999996,2024-11-20,1,0.2699999999999996,LFD,3.82,1.0313999999999983,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,4.150000000000002,2024-11-22,2,2.075000000000001,LFD,3.82,7.926500000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,11.11,2024-11-25,3,3.703333333333333,LFD,3.82,14.146733333333332,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,8.690000000000001,2024-11-27,2,4.345000000000001,LFD,3.82,16.597900000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,7.029999999999999,2024-11-29,2,3.5149999999999997,LFD,3.82,13.427299999999999,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,14.9,2024-12-02,3,4.966666666666667,LFD,3.82,18.972666666666665,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,9.810000000000002,2024-12-04,2,4.905000000000001,LFD,3.82,18.737100000000005,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,9.879999999999999,2024-12-06,2,4.9399999999999995,LFD,3.82,18.870799999999996,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,16.47,2024-12-09,3,5.489999999999999,LFD,3.82,20.971799999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,D12450Ki_research_diets,8.91,2024-12-11,2,4.455,LFD,3.82,17.0181,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.389999999999986,2024-10-28,3,5.1299999999999955,CHOW,3.1,15.902999999999986,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.610000000000014,2024-10-30,2,5.805000000000007,CHOW,3.1,17.99550000000002,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.079999999999984,2024-11-01,2,7.539999999999992,CHOW,3.1,23.373999999999977,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,20.060000000000002,2024-11-04,3,6.686666666666667,CHOW,3.1,20.72866666666667,F,3,NZO/HlLtJ,EEGAP,D12450Ki
