MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/15/2025 13:00:58,1.17.0,baseline,1,3.76,nan,1,LeftWithPellet,LeftANDRight,16,1,0,0,0,nan,nan,5
2/15/2025 13:01:01,1.17.0,baseline,1,3.76,nan,1,LeftWithPellet,LeftANDRight,17,1,0,0,0,nan,nan,15
2/15/2025 13:01:03,1.17.0,baseline,1,3.76,nan,1,LeftWithPellet,LeftANDRight,18,1,0,0,0,nan,nan,399
2/15/2025 13:01:04,1.17.0,baseline,1,3.76,nan,1,LeftWithPellet,LeftANDRight,19,1,0,0,0,nan,nan,16
2/15/2025 13:01:09,1.17.0,baseline,1,3.76,nan,1,LeftWithPellet,LeftANDRight,20,1,0,0,0,nan,nan,103
2/15/2025 13:01:18,1.17.0,baseline,1,3.77,nan,1,LeftWithPellet,LeftANDRight,21,1,0,0,0,nan,nan,2560
2/15/2025 14:14:15,1.17.0,baseline,1,3.76,nan,1,RightWithPellet,LeftANDRight,21,2,0,0,0,nan,nan,16
2/16/2025 1:58:48,1.17.0,baseline,1,3.75,3,1,Pellet,LeftANDRight,21,2,0,1,0,Timed_out,nan,nan
2/16/2025 1:59:30,1.17.0,baseline,1,3.75,nan,1,Right,LeftANDRight,21,3,0,1,0,nan,nan,743
2/16/2025 6:08:50,1.17.0,baseline,1,3.75,nan,1,LeftWithPellet,LeftANDRight,22,3,0,1,0,nan,nan,11
2/16/2025 6:25:30,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,4,0,1,0,nan,nan,5
2/16/2025 9:16:04,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,5,0,1,0,nan,nan,281
2/16/2025 9:17:02,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,6,0,1,0,nan,nan,336
2/16/2025 9:17:04,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,7,0,1,0,nan,nan,750
2/16/2025 9:17:04,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,8,0,1,0,nan,nan,44
2/16/2025 9:17:16,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,9,0,1,0,nan,nan,16
2/16/2025 11:30:22,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,10,0,1,0,nan,nan,410
2/16/2025 12:39:07,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,11,0,1,0,nan,nan,253
2/16/2025 16:47:33,1.17.0,baseline,1,3.73,nan,1,RightWithPellet,LeftANDRight,22,12,0,1,0,nan,nan,54
2/16/2025 16:48:13,1.17.0,baseline,1,3.73,nan,1,RightWithPellet,LeftANDRight,22,13,0,1,0,nan,nan,482
2/16/2025 16:48:21,1.17.0,baseline,1,3.74,nan,1,RightWithPellet,LeftANDRight,22,14,0,1,0,nan,nan,25
2/16/2025 21:13:31,1.17.0,baseline,1,3.73,3,1,Pellet,LeftANDRight,22,14,0,2,0,Timed_out,69283,nan
2/16/2025 21:48:40,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,22,15,0,2,0,nan,nan,468
2/16/2025 22:50:34,1.17.0,baseline,1,3.72,nan,1,LeftWithPellet,LeftANDRight,23,15,0,2,0,nan,nan,176
2/16/2025 22:55:01,1.17.0,baseline,1,3.72,nan,1,LeftWithPellet,LeftANDRight,24,15,0,2,0,nan,nan,34
2/16/2025 23:59:02,1.17.0,baseline,1,3.71,2,1,Pellet,LeftANDRight,24,15,0,3,0,Timed_out,9931,nan
2/17/2025 0:30:44,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,24,16,0,3,0,nan,nan,43
2/17/2025 0:30:49,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,24,16,0,4,0,3.18,1907,nan
2/17/2025 0:32:27,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,24,17,0,4,0,nan,nan,392
2/17/2025 0:32:28,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,24,17,0,5,0,0.06,99,nan
2/17/2025 0:33:31,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,24,18,0,5,0,nan,nan,29
2/17/2025 0:33:34,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,24,18,0,6,0,0.79,66,nan
2/17/2025 1:35:01,1.17.0,baseline,1,3.72,nan,1,Left,LeftANDRight,25,18,0,6,0,nan,nan,73
2/17/2025 1:35:09,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,25,18,0,7,0,6.99,3695,nan
2/17/2025 1:37:39,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,25,19,0,7,0,nan,nan,161
2/17/2025 1:37:41,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,25,19,0,8,0,0.06,152,nan
2/17/2025 1:38:45,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,25,20,0,8,0,nan,nan,9
2/17/2025 1:38:47,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,25,20,0,9,0,0.06,66,nan
2/17/2025 1:39:12,1.17.0,baseline,1,3.72,nan,1,Right,LeftANDRight,25,21,0,9,0,nan,nan,19
2/17/2025 1:39:16,1.17.0,baseline,1,3.72,1,1,Pellet,LeftANDRight,25,21,0,10,0,1.71,29,nan
2/17/2025 3:14:40,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,25,22,0,10,0,nan,nan,21
2/17/2025 3:14:44,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,25,22,0,11,0,2.51,5728,nan
2/17/2025 3:16:01,1.17.0,baseline,1,3.71,nan,1,Left,LeftANDRight,26,22,0,11,0,nan,nan,40
2/17/2025 3:16:06,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,26,22,0,12,0,2.88,81,nan
2/17/2025 3:24:08,1.17.0,baseline,1,3.71,nan,1,Left,LeftANDRight,27,22,0,12,0,nan,nan,240
2/17/2025 3:24:14,1.17.0,baseline,1,3.71,2,1,Pellet,LeftANDRight,27,22,0,13,0,3.98,489,nan
2/17/2025 3:25:12,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,23,0,13,0,nan,nan,630
2/17/2025 3:25:15,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,23,0,14,0,0.85,61,nan
2/17/2025 5:54:05,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,24,0,14,0,nan,nan,23
2/17/2025 5:54:21,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,24,0,15,0,14.74,8946,nan
2/17/2025 5:54:53,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,25,0,15,0,nan,nan,15
2/17/2025 5:55:03,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,25,0,16,0,8.22,42,nan
2/17/2025 6:11:20,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,26,0,16,0,nan,nan,12
2/17/2025 6:11:21,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,26,0,17,0,0.06,978,nan
2/17/2025 6:37:41,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,27,0,17,0,nan,nan,176
2/17/2025 6:38:00,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,27,0,18,0,17.14,1599,nan
2/17/2025 6:46:04,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,28,0,18,0,nan,nan,86
2/17/2025 6:46:08,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,28,0,19,0,1.46,488,nan
2/17/2025 7:14:05,1.17.0,baseline,1,3.69,nan,1,Right,LeftANDRight,27,29,0,19,0,nan,nan,204
2/17/2025 7:14:08,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,27,29,0,20,0,1.16,1680,nan
2/17/2025 7:39:35,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,30,0,20,0,nan,nan,22
2/17/2025 7:40:51,1.17.0,baseline,1,3.70,1,1,Pellet,LeftANDRight,27,30,0,21,0,Timed_out,1603,nan
2/17/2025 9:11:32,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,27,31,0,21,0,nan,nan,68
2/17/2025 9:11:37,1.17.0,baseline,1,3.70,1,1,Pellet,LeftANDRight,27,31,0,22,0,3.55,5446,nan
2/17/2025 9:12:14,1.17.0,baseline,1,3.69,nan,1,Left,LeftANDRight,28,31,0,22,0,nan,nan,257
2/17/2025 9:12:18,1.17.0,baseline,1,3.71,1,1,Pellet,LeftANDRight,28,31,0,23,0,2.81,41,nan
2/17/2025 9:45:52,1.17.0,baseline,1,3.71,nan,1,Right,LeftANDRight,28,32,0,23,0,nan,nan,174
2/17/2025 9:45:56,1.17.0,baseline,1,3.70,1,1,Pellet,LeftANDRight,28,32,0,24,0,1.77,2018,nan
2/17/2025 13:45:15,1.17.0,baseline,1,3.69,nan,1,Right,LeftANDRight,28,33,0,24,0,nan,nan,203
2/17/2025 13:45:21,1.17.0,baseline,1,3.69,1,1,Pellet,LeftANDRight,28,33,0,25,0,4.29,14365,nan
2/17/2025 14:01:33,1.17.0,baseline,1,3.69,nan,1,Right,LeftANDRight,28,34,0,25,0,nan,nan,137
2/17/2025 14:01:36,1.17.0,baseline,1,3.69,2,1,Pellet,LeftANDRight,28,34,0,26,0,1.28,975,nan
2/17/2025 14:02:42,1.17.0,baseline,1,3.69,nan,1,Right,LeftANDRight,28,35,0,26,0,nan,nan,5
2/17/2025 14:02:43,1.17.0,baseline,1,3.69,1,1,Pellet,LeftANDRight,28,35,0,27,0,0.06,67,nan
2/17/2025 14:22:34,1.17.0,baseline,1,3.69,nan,1,Right,LeftANDRight,28,36,0,27,0,nan,nan,275
2/17/2025 14:22:35,1.17.0,baseline,1,3.69,nan,1,RightinTimeout,LeftANDRight,28,37,0,27,0,nan,nan,0
2/17/2025 14:22:35,1.17.0,baseline,1,3.69,nan,1,RightinTimeout,LeftANDRight,28,37,0,27,0,nan,nan,291
2/17/2025 14:22:39,1.17.0,baseline,1,3.69,1,1,Pellet,LeftANDRight,28,37,0,28,0,2.88,1196,nan
2/17/2025 17:42:49,1.17.0,baseline,1,3.68,nan,1,Right,LeftANDRight,28,38,0,28,0,nan,nan,25
2/17/2025 17:42:54,1.17.0,baseline,1,3.69,1,1,Pellet,LeftANDRight,28,38,0,29,0,2.88,12015,nan
2/17/2025 19:21:47,1.17.0,baseline,1,3.68,nan,1,Right,LeftANDRight,28,39,0,29,0,nan,nan,60
2/17/2025 19:21:52,1.17.0,baseline,1,3.69,1,1,Pellet,LeftANDRight,28,39,0,30,0,3.00,5938,nan
