MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/1/2025 9:28:22,1.17.0,certainty,8,4.00,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,342,nan
3/1/2025 9:28:45,1.17.0,certainty,8,4.00,2,1,Pellet,LeftANDRight,0,1,0,1,0,5.45,nan,nan,15
3/1/2025 9:28:50,1.17.0,certainty,8,4.00,nan,1,Right,LeftANDRight,0,2,0,1,0,nan,nan,52,nan
3/1/2025 9:28:51,1.17.0,certainty,8,3.99,nan,1,RightinTimeout,LeftANDRight,0,3,0,1,0,nan,nan,0,nan
3/1/2025 9:29:02,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,0,4,0,1,0,nan,nan,0,nan
3/1/2025 9:29:02,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,0,4,0,1,0,nan,nan,286,nan
3/1/2025 9:29:02,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,0,4,0,1,0,nan,nan,571,nan
3/1/2025 9:29:06,1.17.0,certainty,8,4.00,1,1,Pellet,LeftANDRight,0,4,0,2,0,0.06,21,nan,15
3/1/2025 9:29:39,1.17.0,certainty,8,4.00,nan,1,Right,LeftANDRight,0,5,0,2,0,nan,nan,183,nan
3/1/2025 9:30:54,1.17.0,certainty,8,4.00,1,1,Pellet,LeftANDRight,0,5,0,3,0,59.07,108,nan,15
3/1/2025 9:31:34,1.17.0,certainty,8,4.00,nan,1,Left,LeftANDRight,1,5,0,3,0,nan,nan,195,nan
3/1/2025 9:31:35,1.17.0,certainty,8,4.00,nan,1,RewardPortinTimeOut,LeftANDRight,1,5,1,3,0,nan,nan,0,nan
3/1/2025 9:31:36,1.17.0,certainty,8,4.00,nan,1,RewardPortinTimeOut,LeftANDRight,1,5,2,3,0,nan,nan,0,nan
3/1/2025 9:31:36,1.17.0,certainty,8,4.00,nan,1,RewardPortinTimeOut,LeftANDRight,1,5,3,3,0,nan,nan,0,nan
3/1/2025 9:31:37,1.17.0,certainty,8,4.00,nan,1,RewardPortinTimeOut,LeftANDRight,1,5,4,3,0,nan,nan,0,nan
3/1/2025 9:31:50,1.17.0,certainty,8,4.00,1,1,Pellet,LeftANDRight,1,5,4,4,0,0.06,56,nan,15
3/1/2025 9:44:29,1.17.0,certainty,8,4.00,nan,1,Right,LeftANDRight,1,6,4,4,0,nan,nan,1089,nan
3/1/2025 9:44:31,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,1,7,4,4,0,nan,nan,0,nan
3/1/2025 9:44:32,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,1,8,4,4,0,nan,nan,0,nan
3/1/2025 9:44:32,1.17.0,certainty,8,4.00,nan,1,RightinTimeout,LeftANDRight,1,9,4,4,0,nan,nan,0,nan
