MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/15/2025 4:42:27,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,2,7,0,7,0,5.33,375,nan
2/15/2025 4:43:03,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,8,0,7,0,nan,nan,49
2/15/2025 4:43:04,1.17.0,baseline,8,3.83,nan,1,RightinTimeout,LeftANDRight,2,9,0,7,0,nan,nan,0
2/15/2025 4:43:05,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,9,0,8,0,0.06,38,nan
2/15/2025 5:02:43,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,10,0,8,0,nan,nan,114
2/15/2025 5:02:50,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,10,0,9,0,5.09,1185,nan
2/15/2025 5:03:55,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,11,0,9,0,nan,nan,14
2/15/2025 5:03:57,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,11,0,10,0,0.06,67,nan
2/15/2025 5:05:34,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,12,0,10,0,nan,nan,85
2/15/2025 5:05:40,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,2,13,0,10,0,nan,nan,144
2/15/2025 5:05:41,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,2,14,0,10,0,nan,nan,733
2/15/2025 5:05:48,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,14,0,11,0,12.19,111,nan
2/15/2025 5:18:26,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,15,0,11,0,nan,nan,9
2/15/2025 5:18:57,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,15,0,12,0,28.92,789,nan
2/15/2025 5:23:59,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,2,16,0,12,0,nan,nan,19
2/15/2025 5:24:00,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,2,16,0,13,0,0.06,303,nan
2/15/2025 5:37:03,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,3,16,0,13,0,nan,nan,317
2/15/2025 5:37:03,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,4,16,0,13,0,nan,nan,nan
2/15/2025 5:37:03,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,4,16,0,13,0,nan,nan,nan
2/15/2025 5:37:07,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,4,16,0,14,0,0.06,787,nan
2/15/2025 5:37:43,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,5,16,0,14,0,nan,nan,43
2/15/2025 5:37:46,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,5,16,0,15,0,1.40,39,nan
2/15/2025 5:39:17,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,6,16,0,15,0,nan,nan,693
2/15/2025 5:39:21,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,6,16,0,16,0,0.06,95,nan
2/15/2025 5:44:58,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,6,17,0,16,0,nan,nan,981
2/15/2025 5:45:00,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,6,17,0,17,0,0.06,339,nan
2/15/2025 6:04:40,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,7,17,0,17,0,nan,nan,16
2/15/2025 6:04:40,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,8,17,0,17,0,nan,nan,nan
2/15/2025 6:06:03,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,8,18,0,17,0,nan,nan,307
2/15/2025 6:08:47,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,8,19,0,17,0,nan,nan,74
2/15/2025 6:09:20,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,9,19,0,17,0,nan,nan,1052
2/15/2025 6:09:36,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,10,19,0,17,0,nan,nan,9
2/15/2025 6:10:05,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,20,0,17,0,nan,nan,1361
2/15/2025 6:10:09,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,21,0,17,0,nan,nan,339
2/15/2025 6:10:10,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,22,0,17,0,nan,nan,251
2/15/2025 6:10:11,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,23,0,17,0,nan,nan,54
2/15/2025 6:10:17,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,24,0,17,0,nan,nan,42
2/15/2025 6:10:20,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,25,0,17,0,nan,nan,135
2/15/2025 6:10:24,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,26,0,17,0,nan,nan,193
2/15/2025 6:10:32,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,27,0,17,0,nan,nan,1341
2/15/2025 6:10:34,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,28,0,17,0,nan,nan,21
2/15/2025 6:10:36,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,10,29,0,17,0,nan,nan,393
2/15/2025 6:11:55,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,10,29,0,18,0,Timed_out,1615,nan
2/15/2025 6:13:26,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,11,29,0,18,0,nan,nan,0
2/15/2025 6:13:33,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,11,29,0,19,0,4.78,98,nan
2/15/2025 6:16:12,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,12,29,0,19,0,nan,nan,127
2/15/2025 6:16:17,1.17.0,baseline,8,3.83,3,1,Pellet,LeftANDRight,12,29,0,20,0,0.06,164,nan
2/15/2025 6:44:19,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,13,29,0,20,0,nan,nan,252
2/15/2025 6:45:28,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,13,29,0,21,0,Timed_out,1751,nan
2/15/2025 6:51:50,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,14,29,0,21,0,nan,nan,22
2/15/2025 6:52:16,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,14,29,0,22,0,23.50,408,nan
2/15/2025 6:54:32,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,14,30,0,22,0,nan,nan,1
2/15/2025 6:54:34,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,14,30,0,23,0,0.06,138,nan
2/15/2025 6:56:40,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,14,31,0,23,0,nan,nan,10
2/15/2025 6:57:13,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,14,31,0,24,0,30.67,159,nan
2/15/2025 7:08:41,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,14,32,0,24,0,nan,nan,7
2/15/2025 7:09:07,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,14,32,0,25,0,24.62,714,nan
2/15/2025 7:14:04,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,15,32,0,25,0,nan,nan,141
2/15/2025 7:14:05,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,16,32,0,25,0,nan,nan,nan
2/15/2025 7:14:05,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,16,32,0,25,0,nan,nan,nan
2/15/2025 7:14:31,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,16,32,0,26,0,25.23,324,nan
2/15/2025 7:14:48,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,17,32,0,26,0,nan,nan,458
2/15/2025 7:14:48,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,18,32,0,26,0,nan,nan,nan
2/15/2025 7:14:49,1.17.0,baseline,8,3.82,nan,1,LeftinTimeOut,LeftANDRight,19,32,0,26,0,nan,nan,nan
2/15/2025 7:14:51,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,20,32,0,26,0,nan,nan,161
2/15/2025 7:14:52,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,21,32,0,26,0,nan,nan,100
2/15/2025 7:14:53,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,22,32,0,26,0,nan,nan,407
2/15/2025 7:14:53,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,23,32,0,26,0,nan,nan,125
2/15/2025 7:14:54,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,24,32,0,26,0,nan,nan,191
2/15/2025 7:14:55,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,25,32,0,26,0,nan,nan,508
2/15/2025 7:14:56,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,26,32,0,26,0,nan,nan,20
2/15/2025 7:15:01,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,27,32,0,26,0,nan,nan,176
2/15/2025 7:15:02,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,28,32,0,26,0,nan,nan,109
2/15/2025 7:15:05,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,29,32,0,26,0,nan,nan,981
2/15/2025 7:15:11,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,30,32,0,26,0,nan,nan,218
2/15/2025 7:15:11,1.17.0,baseline,8,3.82,nan,1,LeftWithPellet,LeftANDRight,31,32,0,26,0,nan,nan,10
2/15/2025 7:15:36,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,31,32,0,27,0,45.91,65,nan
2/15/2025 7:23:09,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,32,32,0,27,0,nan,nan,3
2/15/2025 7:27:35,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,32,32,0,28,0,Timed_out,719,nan
2/15/2025 7:28:17,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,33,32,0,28,0,nan,nan,71
2/15/2025 7:28:20,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,33,32,0,29,0,1.65,45,nan
2/15/2025 7:32:17,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,33,33,0,29,0,nan,nan,727
2/15/2025 7:32:17,1.17.0,baseline,8,3.83,nan,1,RightinTimeout,LeftANDRight,33,34,0,29,0,nan,nan,0
2/15/2025 7:32:21,1.17.0,baseline,8,3.83,nan,1,LeftWithPellet,LeftANDRight,34,34,0,29,0,nan,nan,260
2/15/2025 7:32:27,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,34,35,0,29,0,nan,nan,303
2/15/2025 7:49:05,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,34,35,0,30,0,Timed_out,1245,nan
2/15/2025 7:49:33,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,34,36,0,30,0,nan,nan,48
2/15/2025 7:49:34,1.17.0,baseline,8,3.83,nan,1,RightinTimeout,LeftANDRight,34,37,0,30,0,nan,nan,0
2/15/2025 7:49:34,1.17.0,baseline,8,3.83,nan,1,RightinTimeout,LeftANDRight,34,37,0,30,0,nan,nan,280
2/15/2025 7:49:52,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,34,37,0,31,0,16.91,47,nan
2/15/2025 7:57:31,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,34,38,0,31,0,nan,nan,105
2/15/2025 7:57:33,1.17.0,baseline,8,3.82,nan,1,RightDuringDispense,LeftANDRight,34,39,0,31,0,nan,nan,442
2/15/2025 8:02:27,1.17.0,baseline,8,3.83,nan,1,RightWithPellet,LeftANDRight,34,40,0,31,0,nan,nan,8
2/15/2025 8:02:28,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,34,41,0,31,0,nan,nan,24
2/15/2025 8:02:57,1.17.0,baseline,8,3.83,3,1,Pellet,LeftANDRight,34,41,0,32,0,Timed_out,785,nan
2/15/2025 8:03:11,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,34,42,0,32,0,nan,nan,250
2/15/2025 8:03:14,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,34,42,0,33,0,0.06,17,nan
2/15/2025 8:03:34,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,34,43,0,33,0,nan,nan,460
2/15/2025 8:03:39,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,34,43,0,34,0,2.75,25,nan
2/15/2025 8:04:06,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,34,44,0,34,0,nan,nan,375
2/15/2025 8:43:26,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,34,44,0,35,0,Timed_out,2387,nan
2/15/2025 8:43:47,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,35,44,0,35,0,nan,nan,11
2/15/2025 8:43:55,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,35,44,0,36,0,5.77,29,nan
2/15/2025 8:44:20,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,36,44,0,36,0,nan,nan,422
2/15/2025 8:44:42,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,36,44,0,37,0,19.38,47,nan
2/15/2025 9:01:26,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,37,44,0,37,0,nan,nan,452
2/15/2025 9:01:28,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,37,44,0,38,0,0.06,1006,nan
2/15/2025 9:08:12,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,38,44,0,38,0,nan,nan,343
2/15/2025 9:08:16,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,38,44,0,39,0,0.06,408,nan
2/15/2025 9:17:51,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,38,45,0,39,0,nan,nan,419
2/15/2025 9:17:55,1.17.0,baseline,8,3.83,nan,1,RightDuringDispense,LeftANDRight,38,46,0,39,0,nan,nan,289
2/15/2025 9:18:28,1.17.0,baseline,8,3.83,4,1,Pellet,LeftANDRight,38,46,0,40,0,29.37,612,nan
2/15/2025 9:19:11,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,39,46,0,40,0,nan,nan,83
2/15/2025 9:19:21,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,39,46,0,41,0,7.92,53,nan
2/15/2025 10:37:44,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,40,46,0,41,0,nan,nan,20
2/15/2025 10:37:47,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,40,46,0,42,0,0.06,4705,nan
2/15/2025 11:01:38,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,40,47,0,42,0,nan,nan,139
2/15/2025 11:01:40,1.17.0,baseline,8,3.82,2,1,Pellet,LeftANDRight,40,47,0,43,0,0.06,1434,nan
2/15/2025 11:06:05,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,40,48,0,43,0,nan,nan,506
2/15/2025 11:06:30,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,40,48,0,44,0,22.94,290,nan
2/15/2025 11:07:26,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,40,49,0,44,0,nan,nan,633
2/15/2025 11:08:01,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,40,49,0,45,0,33.54,91,nan
2/15/2025 11:14:02,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,40,50,0,45,0,nan,nan,355
2/15/2025 11:14:04,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,40,50,0,46,0,0.06,363,nan
2/15/2025 11:51:58,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,41,50,0,46,0,nan,nan,190
2/15/2025 11:52:00,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,41,50,0,47,0,0.06,2276,nan
2/15/2025 11:53:30,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,42,50,0,47,0,nan,nan,108
2/15/2025 11:53:32,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,42,50,0,48,0,0.06,92,nan
2/15/2025 12:35:05,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,42,51,0,48,0,nan,nan,60
2/15/2025 12:35:05,1.17.0,baseline,8,3.82,nan,1,RightinTimeout,LeftANDRight,42,52,0,48,0,nan,nan,0
2/15/2025 12:35:24,1.17.0,baseline,8,3.82,2,1,Pellet,LeftANDRight,42,52,0,49,0,15.50,2512,nan
2/15/2025 12:35:46,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,42,53,0,49,0,nan,nan,440
2/15/2025 12:35:49,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,42,53,0,50,0,1.04,25,nan
2/15/2025 12:37:37,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,42,54,0,50,0,nan,nan,233
2/15/2025 12:37:39,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,42,54,0,51,0,0.06,110,nan
2/15/2025 12:38:52,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,43,54,0,51,0,nan,nan,80
2/15/2025 12:38:54,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,43,54,0,52,0,0.06,75,nan
2/15/2025 12:39:27,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,43,55,0,52,0,nan,nan,58
2/15/2025 12:39:28,1.17.0,baseline,8,3.82,nan,1,RightinTimeout,LeftANDRight,43,56,0,52,0,nan,nan,0
2/15/2025 12:39:28,1.17.0,baseline,8,3.83,nan,1,RightinTimeout,LeftANDRight,43,56,0,52,0,nan,nan,281
2/15/2025 12:39:32,1.17.0,baseline,8,3.83,nan,1,RightDuringDispense,LeftANDRight,43,57,0,52,0,nan,nan,355
2/15/2025 12:39:33,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,43,58,0,52,0,nan,nan,1340
2/15/2025 12:39:36,1.17.0,baseline,8,3.82,2,1,Pellet,LeftANDRight,43,58,0,53,0,3.83,42,nan
2/15/2025 12:47:45,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,43,59,0,53,0,nan,nan,152
2/15/2025 12:47:50,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,43,60,0,53,0,nan,nan,130
2/15/2025 12:49:05,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,43,60,0,54,0,Timed_out,569,nan
2/15/2025 12:49:44,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,44,60,0,54,0,nan,nan,20
2/15/2025 12:51:21,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,44,60,0,55,0,Timed_out,136,nan
2/15/2025 12:52:42,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,45,60,0,55,0,nan,nan,14
2/15/2025 12:53:08,1.17.0,baseline,8,3.82,3,1,Pellet,LeftANDRight,45,60,0,56,0,21.42,107,nan
2/15/2025 12:57:55,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,46,60,0,56,0,nan,nan,2
2/15/2025 12:57:57,1.17.0,baseline,8,3.82,2,1,Pellet,LeftANDRight,46,60,0,57,0,0.06,289,nan
2/15/2025 13:05:28,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,46,61,0,57,0,nan,nan,294
2/15/2025 13:05:30,1.17.0,baseline,8,3.83,2,1,Pellet,LeftANDRight,46,61,0,58,0,0.06,453,nan
2/15/2025 13:21:47,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,62,0,58,0,nan,nan,299
2/15/2025 13:22:36,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,63,0,58,0,nan,nan,170
2/15/2025 13:22:39,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,64,0,58,0,nan,nan,34
2/15/2025 13:22:39,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,65,0,58,0,nan,nan,10
2/15/2025 13:22:40,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,66,0,58,0,nan,nan,30
2/15/2025 13:22:45,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,67,0,58,0,nan,nan,203
2/15/2025 13:22:48,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,68,0,58,0,nan,nan,1866
2/15/2025 13:26:01,1.17.0,baseline,8,3.82,2,1,Pellet,LeftANDRight,46,68,0,59,0,Timed_out,1231,nan
2/15/2025 13:29:00,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,69,0,59,0,nan,nan,59
2/15/2025 13:29:02,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,46,69,0,60,0,0.06,181,nan
2/15/2025 13:34:13,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,70,0,60,0,nan,nan,104
2/15/2025 13:34:15,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,46,70,0,61,0,0.06,313,nan
2/15/2025 13:46:37,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,71,0,61,0,nan,nan,36
2/15/2025 13:46:39,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,46,71,0,62,0,0.06,744,nan
2/15/2025 13:50:02,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,72,0,62,0,nan,nan,14
2/15/2025 13:50:03,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,46,72,0,63,0,0.06,204,nan
2/15/2025 13:50:08,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,46,73,0,63,0,nan,nan,598
2/15/2025 13:50:12,1.17.0,baseline,8,3.82,nan,1,RightWithPellet,LeftANDRight,46,74,0,63,0,nan,nan,94
2/15/2025 13:51:27,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,46,74,0,64,0,Timed_out,84,nan
2/15/2025 13:52:38,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,46,75,0,64,0,nan,nan,89
2/15/2025 13:53:22,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,46,75,0,65,0,41.48,115,nan
2/15/2025 14:00:23,1.17.0,baseline,8,3.83,nan,1,Left,LeftANDRight,47,75,0,65,0,nan,nan,49
2/15/2025 14:00:23,1.17.0,baseline,8,3.82,nan,1,LeftinTimeOut,LeftANDRight,48,75,0,65,0,nan,nan,nan
2/15/2025 14:00:24,1.17.0,baseline,8,3.83,nan,1,LeftinTimeOut,LeftANDRight,48,75,0,65,0,nan,nan,nan
2/15/2025 14:01:14,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,48,75,0,66,0,49.36,472,nan
2/15/2025 14:04:03,1.17.0,baseline,8,3.82,nan,1,Left,LeftANDRight,49,75,0,66,0,nan,nan,4
2/15/2025 14:04:13,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,49,75,0,67,0,8.04,179,nan
2/15/2025 15:01:36,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,49,76,0,67,0,nan,nan,5
2/15/2025 15:01:43,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,49,76,0,68,0,5.52,3450,nan
2/15/2025 15:02:22,1.17.0,baseline,8,3.83,nan,1,Right,LeftANDRight,49,77,0,68,0,nan,nan,707
2/15/2025 15:02:24,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,49,77,0,69,0,0.06,41,nan
2/15/2025 15:04:19,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,49,78,0,69,0,nan,nan,7
2/15/2025 15:04:24,1.17.0,baseline,8,3.83,1,1,Pellet,LeftANDRight,49,78,0,70,0,3.74,120,nan
2/15/2025 18:11:16,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,49,79,0,70,0,nan,nan,506
2/15/2025 18:11:24,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,49,79,0,71,0,5.95,11220,nan
2/15/2025 18:12:45,1.17.0,baseline,8,3.82,nan,1,Right,LeftANDRight,49,80,0,71,0,nan,nan,17
2/15/2025 18:12:47,1.17.0,baseline,8,3.82,1,1,Pellet,LeftANDRight,49,80,0,72,0,0.06,83,nan
