ID,starting_bw,time
3708,43.77413681994091,4.518870982422184
3710,46.01841094607289,6.19749355895776
3714,42.966298039713486,4.0992796686910555
3720,31.78680305172417,2.1639564148124575
3721,38.475649426310014,2.9998307312879886
3722,37.990853946611594,2.8431483814492795
3727,38.54583907886562,3.7080508245553876
3728,39.17558594698341,4.289871312256386
3729,42.82039919991687,4.331815977117259
7872,19.567875417426293,1.1007132127859438
7878,20.710350451585033,1.297306511585453
