MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/3/2025 16:19:18,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,557,nan
3/3/2025 16:19:30,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,0,1,0,1,0,3.85,nan,nan,7
3/3/2025 16:19:34,1.17.0,uncertainty,5,3.77,nan,1,Left,LeftANDRight,1,1,0,1,0,nan,nan,421,nan
3/3/2025 16:23:46,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,1,0,2,0,202.75,256,nan,48
3/3/2025 16:24:08,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,2,0,2,0,nan,nan,246,nan
3/3/2025 16:25:10,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,2,0,3,0,6.99,84,nan,54
3/3/2025 16:25:26,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,3,0,3,0,nan,nan,183,nan
3/3/2025 16:25:27,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,3,0,4,0,0.30,17,nan,0
3/3/2025 16:25:35,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,4,0,4,0,nan,nan,75,nan
3/3/2025 16:28:31,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,4,0,5,0,31.28,184,nan,143
3/3/2025 16:48:10,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,5,0,5,0,nan,nan,163,nan
3/3/2025 16:48:33,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,1,5,0,6,0,4.16,1202,nan,18
3/3/2025 16:51:58,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,6,0,6,0,nan,nan,5,nan
3/3/2025 16:52:00,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,6,0,7,0,0.61,207,nan,0
3/3/2025 16:58:08,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,7,0,7,0,nan,nan,205,nan
3/3/2025 16:58:10,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,1,7,0,8,0,0.55,370,nan,0
3/3/2025 16:58:30,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,1,8,0,8,0,nan,nan,342,nan
3/3/2025 16:58:49,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,1,8,0,9,0,2.87,39,nan,15
3/3/2025 16:59:11,1.17.0,uncertainty,5,3.77,nan,1,Left,LeftANDRight,2,8,0,9,0,nan,nan,48,nan
3/3/2025 16:59:12,1.17.0,uncertainty,5,3.77,2,1,Pellet,LeftANDRight,2,8,0,10,0,0.42,23,nan,0
3/3/2025 16:59:27,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,2,9,0,10,0,nan,nan,257,nan
3/3/2025 16:59:30,1.17.0,uncertainty,5,3.77,2,1,Pellet,LeftANDRight,2,9,0,11,0,0.30,18,nan,0
3/3/2025 16:59:44,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,2,10,0,11,0,nan,nan,94,nan
3/3/2025 16:59:46,1.17.0,uncertainty,5,3.77,nan,1,LeftinTimeOut,LeftANDRight,3,10,0,11,0,nan,nan,nan,nan
3/3/2025 17:00:23,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,3,10,0,12,0,6.18,53,nan,32
3/3/2025 17:03:42,1.17.0,uncertainty,5,3.76,nan,1,Right,LeftANDRight,3,11,0,12,0,nan,nan,0,nan
3/3/2025 17:03:47,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,3,11,0,13,0,3.92,203,nan,0
3/3/2025 17:08:14,1.17.0,uncertainty,5,3.77,nan,1,Left,LeftANDRight,4,11,0,13,0,nan,nan,125,nan
3/3/2025 17:08:33,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,4,11,0,14,0,4.53,287,nan,13
3/3/2025 18:35:22,1.17.0,uncertainty,5,3.77,nan,1,Left,LeftANDRight,5,11,0,14,0,nan,nan,274,nan
3/3/2025 18:35:24,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,5,11,0,15,0,0.42,5211,nan,1
3/3/2025 18:37:47,1.17.0,uncertainty,5,3.77,nan,1,Right,LeftANDRight,5,12,0,15,0,nan,nan,32,nan
3/3/2025 18:40:11,1.17.0,uncertainty,5,3.76,nan,1,RightinTimeout,LeftANDRight,5,13,0,15,0,nan,nan,0,nan
3/3/2025 18:40:15,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,5,13,0,16,0,0.55,291,nan,146
3/3/2025 18:41:14,1.17.0,uncertainty,5,3.76,nan,1,Right,LeftANDRight,5,14,0,16,0,nan,nan,200,nan
3/3/2025 18:41:16,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,5,14,0,17,0,0.85,61,nan,0
3/3/2025 18:41:30,1.17.0,uncertainty,5,3.76,nan,1,Left,LeftANDRight,6,14,0,17,0,nan,nan,56,nan
3/3/2025 18:41:41,1.17.0,uncertainty,5,3.77,1,1,Pellet,LeftANDRight,6,14,0,18,0,4.28,24,nan,5
3/3/2025 18:44:23,1.17.0,uncertainty,5,3.76,nan,1,Right,LeftANDRight,6,15,0,18,0,nan,nan,219,nan
3/3/2025 18:44:26,1.17.0,uncertainty,5,3.76,1,1,Pellet,LeftANDRight,6,15,0,19,0,0.48,166,nan,2
3/3/2025 18:45:36,1.17.0,uncertainty,5,3.76,nan,1,Right,LeftANDRight,6,16,0,19,0,nan,nan,127,nan
