MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/27/2025 15:43:03,1.17.0,uncertainty,3,4.01,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,264,nan
2/27/2025 15:43:48,1.17.0,uncertainty,3,4.00,nan,1,RightWithPellet,LeftANDRight,1,1,0,0,0,nan,nan,246,nan
2/27/2025 15:43:52,1.17.0,uncertainty,3,4.00,3,1,Pellet,LeftANDRight,1,1,0,1,0,43.16,nan,nan,0
2/27/2025 15:44:59,1.17.0,uncertainty,3,3.99,nan,1,Right,LeftANDRight,1,2,0,1,0,nan,nan,160,nan
2/27/2025 15:45:26,1.17.0,uncertainty,3,4.00,nan,1,RightinTimeout,LeftANDRight,1,3,0,1,0,nan,nan,0,nan
2/27/2025 15:45:28,1.17.0,uncertainty,3,4.00,nan,1,RightinTimeout,LeftANDRight,1,4,0,1,0,nan,nan,0,nan
2/27/2025 15:45:28,1.17.0,uncertainty,3,4.00,nan,1,RightinTimeout,LeftANDRight,1,4,0,1,0,nan,nan,305,nan
2/27/2025 15:46:20,1.17.0,uncertainty,3,4.01,nan,1,RightinTimeout,LeftANDRight,1,5,0,1,0,nan,nan,0,nan
2/27/2025 15:47:05,1.17.0,uncertainty,3,4.01,nan,1,RightinTimeout,LeftANDRight,1,6,0,1,0,nan,nan,0,nan
2/27/2025 15:47:09,1.17.0,uncertainty,3,4.00,1,1,Pellet,LeftANDRight,1,6,0,2,0,1.77,196,nan,127
2/27/2025 15:49:00,1.17.0,uncertainty,3,4.00,nan,1,Right,LeftANDRight,1,7,0,2,0,nan,nan,96,nan
2/27/2025 15:53:27,1.17.0,uncertainty,3,4.01,nan,1,LeftWithPellet,LeftANDRight,2,7,0,2,0,nan,nan,81,nan
2/27/2025 15:54:35,1.17.0,uncertainty,3,4.00,nan,1,LeftWithPellet,LeftANDRight,3,7,0,2,0,nan,nan,105,nan
2/27/2025 15:54:36,1.17.0,uncertainty,3,4.00,1,1,Pellet,LeftANDRight,3,7,0,3,0,319.14,448,nan,16
2/27/2025 15:55:29,1.17.0,uncertainty,3,4.00,nan,1,Right,LeftANDRight,3,8,0,3,0,nan,nan,131,nan
2/27/2025 15:55:55,1.17.0,uncertainty,3,4.00,nan,1,RightWithPellet,LeftANDRight,3,9,0,3,0,nan,nan,126,nan
