MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
2/23/2025 13:31:31,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,605,nan
2/23/2025 13:31:50,1.17.0,uncertainty,7,4.18,2,1,Pellet,LeftANDRight,0,1,0,1,0,16.32,nan,nan,0
2/23/2025 13:33:21,1.17.0,uncertainty,7,4.18,nan,1,Left,LeftANDRight,1,1,0,1,0,nan,nan,213,nan
2/23/2025 13:33:29,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,1,2,0,1,0,nan,nan,0,nan
2/23/2025 13:34:18,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,1,2,0,2,0,0.97,148,nan,55
2/23/2025 13:36:14,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,1,3,0,2,0,nan,nan,182,nan
2/23/2025 13:36:15,1.17.0,uncertainty,7,4.18,1,1,Pellet,LeftANDRight,1,3,0,3,0,0.97,117,nan,0
2/23/2025 13:37:17,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,1,4,0,3,0,nan,nan,332,nan
2/23/2025 13:37:18,1.17.0,uncertainty,7,4.18,nan,1,RightDuringDispense,LeftANDRight,1,5,0,3,0,nan,nan,73,nan
2/23/2025 13:37:19,1.17.0,uncertainty,7,4.17,1,1,Pellet,LeftANDRight,1,5,0,4,0,0.55,64,nan,0
2/23/2025 13:41:31,1.17.0,uncertainty,7,4.18,nan,1,Right,LeftANDRight,1,6,0,4,0,nan,nan,273,nan
2/23/2025 13:41:33,1.17.0,uncertainty,7,4.18,2,1,Pellet,LeftANDRight,1,6,0,5,0,1.22,254,nan,0
2/23/2025 13:44:56,1.17.0,uncertainty,7,4.18,nan,1,Left,LeftANDRight,2,6,0,5,0,nan,nan,344,nan
2/23/2025 13:45:11,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,7,0,5,0,nan,nan,0,nan
2/23/2025 13:45:12,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,8,0,5,0,nan,nan,0,nan
2/23/2025 13:45:13,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,9,0,5,0,nan,nan,0,nan
2/23/2025 13:46:15,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,10,0,5,0,nan,nan,0,nan
2/23/2025 13:46:17,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,11,0,5,0,nan,nan,0,nan
2/23/2025 13:46:18,1.17.0,uncertainty,7,4.18,nan,1,RightinTimeout,LeftANDRight,2,11,0,5,0,nan,nan,303,nan
