MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/3/2025 16:02:33,1.17.0,certainty,6,3.97,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,393,nan
3/3/2025 16:03:02,1.17.0,certainty,6,3.98,2,1,Pellet,LeftANDRight,0,1,0,1,0,10.78,nan,nan,15
3/3/2025 16:03:05,1.17.0,certainty,6,3.98,nan,1,Left,LeftANDRight,1,1,0,1,0,nan,nan,515,nan
3/3/2025 16:05:05,1.17.0,certainty,6,3.97,nan,1,RightWithPellet,LeftANDRight,1,2,0,1,0,nan,nan,216,nan
3/3/2025 16:05:48,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,1,2,0,2,0,147.53,166,nan,15
3/3/2025 16:12:27,1.17.0,certainty,6,3.98,nan,1,Right,LeftANDRight,1,3,0,2,0,nan,nan,127,nan
3/3/2025 16:12:44,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,1,3,0,3,0,1.46,416,nan,15
3/3/2025 16:15:31,1.17.0,certainty,6,3.98,nan,1,Left,LeftANDRight,2,3,0,3,0,nan,nan,42,nan
3/3/2025 16:15:48,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,2,3,0,4,0,1.40,184,nan,15
3/3/2025 16:21:10,1.17.0,certainty,6,3.98,nan,1,Left,LeftANDRight,3,3,0,4,0,nan,nan,131,nan
3/3/2025 16:21:28,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,3,3,0,5,0,1.83,340,nan,15
3/3/2025 16:25:54,1.17.0,certainty,6,3.97,nan,1,Left,LeftANDRight,4,3,0,5,0,nan,nan,0,nan
3/3/2025 16:25:54,1.17.0,certainty,6,3.98,nan,1,LeftinTimeOut,LeftANDRight,5,3,0,5,0,nan,nan,nan,nan
3/3/2025 16:25:55,1.17.0,certainty,6,3.98,nan,1,RightinTimeout,LeftANDRight,5,4,0,5,0,nan,nan,0,nan
3/3/2025 16:26:11,1.17.0,certainty,6,3.97,2,1,Pellet,LeftANDRight,5,4,0,6,0,1.95,283,nan,15
3/3/2025 16:47:47,1.17.0,certainty,6,3.97,nan,1,Right,LeftANDRight,5,5,0,6,0,nan,nan,384,nan
3/3/2025 16:48:05,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,5,5,0,7,0,2.44,1314,nan,15
3/3/2025 17:56:08,1.17.0,certainty,6,3.98,nan,1,Right,LeftANDRight,5,6,0,7,0,nan,nan,201,nan
3/3/2025 17:56:26,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,5,6,0,8,0,1.77,4101,nan,15
3/3/2025 17:58:00,1.17.0,certainty,6,3.98,nan,1,Left,LeftANDRight,6,6,0,8,0,nan,nan,133,nan
3/3/2025 17:58:04,1.17.0,certainty,6,3.97,nan,1,RightinTimeout,LeftANDRight,6,7,0,8,0,nan,nan,0,nan
3/3/2025 17:58:04,1.17.0,certainty,6,3.97,nan,1,RightinTimeout,LeftANDRight,6,7,0,8,0,nan,nan,305,nan
3/3/2025 17:58:04,1.17.0,certainty,6,3.98,nan,1,RightinTimeout,LeftANDRight,6,7,0,8,0,nan,nan,610,nan
3/3/2025 17:58:05,1.17.0,certainty,6,3.98,nan,1,RightinTimeout,LeftANDRight,6,8,0,8,0,nan,nan,0,nan
3/3/2025 17:58:05,1.17.0,certainty,6,3.98,nan,1,RightinTimeout,LeftANDRight,6,8,0,8,0,nan,nan,305,nan
3/3/2025 17:58:06,1.17.0,certainty,6,3.98,nan,1,RightinTimeout,LeftANDRight,6,8,0,8,0,nan,nan,612,nan
3/3/2025 17:58:19,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,6,8,0,9,0,3.18,113,nan,15
3/3/2025 18:01:04,1.17.0,certainty,6,3.97,nan,1,Right,LeftANDRight,6,9,0,9,0,nan,nan,369,nan
3/3/2025 18:01:22,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,6,9,0,10,0,2.20,183,nan,15
3/3/2025 18:02:56,1.17.0,certainty,6,3.98,nan,1,Left,LeftANDRight,7,9,0,10,0,nan,nan,969,nan
3/3/2025 18:03:01,1.17.0,certainty,6,3.97,nan,1,RightinTimeout,LeftANDRight,7,10,0,10,0,nan,nan,0,nan
3/3/2025 18:03:15,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,7,10,0,11,0,3.30,113,nan,15
3/3/2025 18:04:29,1.17.0,certainty,6,3.97,nan,1,Left,LeftANDRight,8,10,0,11,0,nan,nan,75,nan
3/3/2025 18:04:30,1.17.0,certainty,6,3.97,nan,1,LeftinTimeOut,LeftANDRight,9,10,0,11,0,nan,nan,nan,nan
3/3/2025 18:04:46,1.17.0,certainty,6,3.98,1,1,Pellet,LeftANDRight,9,10,0,12,0,1.22,91,nan,15
3/3/2025 18:05:58,1.17.0,certainty,6,3.97,nan,1,Right,LeftANDRight,9,11,0,12,0,nan,nan,109,nan
3/3/2025 18:06:17,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,9,11,0,13,0,2.87,91,nan,15
3/3/2025 18:06:38,1.17.0,certainty,6,3.97,nan,1,Right,LeftANDRight,9,12,0,13,0,nan,nan,162,nan
3/3/2025 18:06:55,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,9,12,0,14,0,1.95,38,nan,15
3/3/2025 18:15:04,1.17.0,certainty,6,3.98,nan,1,Right,LeftANDRight,9,13,0,14,0,nan,nan,250,nan
3/3/2025 18:15:21,1.17.0,certainty,6,3.97,1,1,Pellet,LeftANDRight,9,13,0,15,0,0.55,506,nan,15
3/3/2025 18:16:07,1.17.0,certainty,6,3.98,nan,1,Right,LeftANDRight,9,14,0,15,0,nan,nan,216,nan
