MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/1/2025 9:03:02,1.17.0,uncertainty,1,3.95,nan,1,Right,LeftANDRight,0,1,0,0,0,nan,nan,1115,nan
3/1/2025 9:03:49,1.17.0,uncertainty,1,3.94,nan,1,RightWithPellet,LeftANDRight,0,2,0,0,0,nan,nan,127,nan
3/1/2025 9:06:29,1.17.0,uncertainty,1,3.94,nan,1,LeftWithPellet,LeftANDRight,1,2,0,0,0,nan,nan,1,nan
3/1/2025 9:06:30,1.17.0,uncertainty,1,3.95,nan,1,LeftWithPellet,LeftANDRight,2,2,0,0,0,nan,nan,605,nan
3/1/2025 9:06:33,1.17.0,uncertainty,1,3.95,nan,1,LeftWithPellet,LeftANDRight,3,2,0,0,0,nan,nan,2618,nan
3/1/2025 9:07:42,1.17.0,uncertainty,1,3.95,nan,1,LeftWithPellet,LeftANDRight,4,2,0,0,0,nan,nan,59,nan
3/1/2025 9:23:08,1.17.0,uncertainty,1,3.94,1,1,Pellet,LeftANDRight,4,2,0,1,0,1203.92,nan,nan,1
3/1/2025 9:32:57,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,3,0,1,0,nan,nan,73,nan
3/1/2025 9:33:08,1.17.0,uncertainty,1,3.95,2,1,Pellet,LeftANDRight,4,3,0,2,0,7.29,600,nan,0
3/1/2025 10:34:39,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,4,0,2,0,nan,nan,44,nan
3/1/2025 10:34:40,1.17.0,uncertainty,1,3.94,2,1,Pellet,LeftANDRight,4,4,0,3,0,0.24,3692,nan,0
3/1/2025 10:34:55,1.17.0,uncertainty,1,3.95,nan,1,Right,LeftANDRight,4,5,0,3,0,nan,nan,113,nan
3/1/2025 10:34:56,1.17.0,uncertainty,1,3.94,nan,1,RightinTimeout,LeftANDRight,4,6,0,3,0,nan,nan,0,nan
3/1/2025 10:37:07,1.17.0,uncertainty,1,3.94,1,1,Pellet,LeftANDRight,4,6,0,4,0,0.18,147,nan,131
3/1/2025 10:40:41,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,7,0,4,0,nan,nan,68,nan
3/1/2025 10:40:43,1.17.0,uncertainty,1,3.94,1,1,Pellet,LeftANDRight,4,7,0,5,0,0.48,216,nan,1
3/1/2025 12:24:23,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,8,0,5,0,nan,nan,154,nan
3/1/2025 12:24:25,1.17.0,uncertainty,1,3.94,1,1,Pellet,LeftANDRight,4,8,0,6,0,1.34,6222,nan,0
3/1/2025 12:24:58,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,9,0,6,0,nan,nan,13,nan
3/1/2025 12:24:59,1.17.0,uncertainty,1,3.94,2,1,Pellet,LeftANDRight,4,9,0,7,0,0.24,34,nan,0
3/1/2025 12:25:12,1.17.0,uncertainty,1,3.94,nan,1,Right,LeftANDRight,4,10,0,7,0,nan,nan,43,nan
