MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Delay
3/7/2025 10:11:00,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,1,0,0,0,0,nan,nan,808,nan
3/7/2025 10:11:03,1.17.0,uncertainty,5,4.09,1,1,Pellet,LeftANDRight,1,0,0,1,0,2.62,nan,nan,0
3/7/2025 10:11:05,1.17.0,uncertainty,5,4.09,nan,1,Right,LeftANDRight,1,1,0,1,0,nan,nan,403,nan
3/7/2025 10:11:47,1.17.0,uncertainty,5,4.09,nan,1,RightWithPellet,LeftANDRight,1,2,0,1,0,nan,nan,80,nan
3/7/2025 10:13:36,1.17.0,uncertainty,5,4.09,2,1,Pellet,LeftANDRight,1,2,0,2,0,148.07,153,nan,0
3/7/2025 10:14:12,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,2,2,0,2,0,nan,nan,236,nan
3/7/2025 10:14:31,1.17.0,uncertainty,5,4.09,nan,1,LeftinTimeOut,LeftANDRight,3,2,0,2,0,nan,nan,nan,nan
3/7/2025 10:16:38,1.17.0,uncertainty,5,4.09,1,1,Pellet,LeftANDRight,3,2,0,3,0,1.83,182,nan,143
3/7/2025 10:17:54,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,4,2,0,3,0,nan,nan,56,nan
3/7/2025 10:17:57,1.17.0,uncertainty,5,4.09,2,1,Pellet,LeftANDRight,4,2,0,4,0,1.95,79,nan,0
3/7/2025 10:23:46,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,5,2,0,4,0,nan,nan,50,nan
3/7/2025 10:25:17,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,5,2,0,5,0,3.73,440,nan,87
3/7/2025 10:26:49,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,6,2,0,5,0,nan,nan,156,nan
3/7/2025 10:26:51,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,6,2,0,6,0,1.09,94,nan,0
3/7/2025 12:14:05,1.17.0,uncertainty,5,4.09,nan,1,Right,LeftANDRight,6,3,0,6,0,nan,nan,185,nan
3/7/2025 12:14:43,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,6,3,0,7,0,1.34,6472,nan,36
3/7/2025 12:14:55,1.17.0,uncertainty,5,4.08,nan,1,Left,LeftANDRight,7,3,0,7,0,nan,nan,245,nan
3/7/2025 12:14:58,1.17.0,uncertainty,5,4.09,nan,1,LeftinTimeOut,LeftANDRight,8,3,0,7,0,nan,nan,nan,nan
3/7/2025 12:15:19,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,8,3,0,8,0,0.79,36,nan,22
3/7/2025 12:15:29,1.17.0,uncertainty,5,4.09,nan,1,Left,LeftANDRight,9,3,0,8,0,nan,nan,55,nan
3/7/2025 12:15:32,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,9,3,0,9,0,1.28,13,nan,1
3/7/2025 14:47:29,1.17.0,uncertainty,5,4.07,nan,1,Right,LeftANDRight,9,4,0,9,0,nan,nan,140,nan
3/7/2025 14:47:38,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,9,4,0,10,0,0.67,9126,nan,7
3/7/2025 14:59:07,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,10,4,0,10,0,nan,nan,20,nan
3/7/2025 14:59:09,1.17.0,uncertainty,5,4.08,2,1,Pellet,LeftANDRight,10,4,0,11,0,0.97,691,nan,0
3/7/2025 14:59:58,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,11,4,0,11,0,nan,nan,8,nan
3/7/2025 15:00:12,1.17.0,uncertainty,5,4.08,1,1,Pellet,LeftANDRight,11,4,0,12,0,4.95,63,nan,8
3/7/2025 16:04:19,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,12,4,0,12,0,nan,nan,84,nan
3/7/2025 16:04:26,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,12,4,0,13,0,1.28,3854,nan,5
3/7/2025 16:05:05,1.17.0,uncertainty,5,4.07,nan,1,Right,LeftANDRight,12,5,0,13,0,nan,nan,139,nan
3/7/2025 16:05:09,1.17.0,uncertainty,5,4.07,nan,1,RightinTimeout,LeftANDRight,12,6,0,13,0,nan,nan,0,nan
3/7/2025 16:05:22,1.17.0,uncertainty,5,4.07,nan,1,RightinTimeout,LeftANDRight,12,7,0,13,0,nan,nan,0,nan
3/7/2025 16:05:45,1.17.0,uncertainty,5,4.07,nan,1,LeftinTimeOut,LeftANDRight,13,7,0,13,0,nan,nan,nan,nan
3/7/2025 16:06:09,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,13,7,0,14,0,2.87,103,nan,60
3/7/2025 16:06:17,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,14,7,0,14,0,nan,nan,78,nan
3/7/2025 16:06:30,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,14,7,0,15,0,0.91,21,nan,11
3/7/2025 16:10:03,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,15,7,0,15,0,nan,nan,7,nan
3/7/2025 16:10:59,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,15,7,0,16,0,9.74,269,nan,45
3/7/2025 16:11:35,1.17.0,uncertainty,5,4.07,nan,1,Right,LeftANDRight,15,8,0,16,0,nan,nan,64,nan
3/7/2025 16:11:42,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,15,8,0,17,0,1.34,43,nan,4
3/7/2025 16:12:11,1.17.0,uncertainty,5,4.07,nan,1,Left,LeftANDRight,16,8,0,17,0,nan,nan,275,nan
3/7/2025 16:12:13,1.17.0,uncertainty,5,4.07,1,1,Pellet,LeftANDRight,16,8,0,18,0,0.73,31,nan,1
