MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Failed_Retrieval_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/15/2025 8:10:59,1.17.0,No-Uncertainty,8,3.56,nan,1,RightDuringDispense,LeftANDRight,36,61,0,22,0,nan,nan,5
2/15/2025 8:10:59,1.17.0,No-Uncertainty,8,3.57,nan,1,RightDuringDispense,LeftANDRight,36,62,0,22,0,nan,nan,36
2/15/2025 8:11:01,1.17.0,No-Uncertainty,8,3.57,nan,1,RightDuringDispense,LeftANDRight,36,63,0,22,0,nan,nan,164
2/15/2025 8:15:04,1.17.0,No-Uncertainty,8,3.56,nan,1,RightDuringDispense,LeftANDRight,36,64,0,22,0,nan,nan,10
2/15/2025 9:54:10,1.17.0,No-Uncertainty,8,3.52,nan,1,LeftDuringDispense,LeftANDRight,37,64,0,22,0,nan,nan,20
2/15/2025 9:57:04,1.17.0,No-Uncertainty,8,3.51,2111,1,Pellet,LeftANDRight,37,64,0,23,0,0.06,6920,nan
2/15/2025 9:57:21,1.17.0,No-Uncertainty,8,3.52,nan,1,Right,LeftANDRight,37,65,0,23,0,nan,nan,119
2/15/2025 9:57:21,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,37,66,0,23,0,nan,nan,0
2/15/2025 9:57:21,1.17.0,No-Uncertainty,8,3.50,nan,1,RightinTimeout,LeftANDRight,37,66,0,23,0,nan,nan,279
2/15/2025 9:57:22,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,37,67,0,23,0,nan,nan,36
2/15/2025 9:57:24,1.17.0,No-Uncertainty,8,3.52,nan,1,RightDuringDispense,LeftANDRight,37,68,0,23,0,nan,nan,1
2/15/2025 9:58:51,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,38,68,0,23,0,nan,nan,21
2/15/2025 9:58:51,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,39,68,0,23,0,nan,nan,20
2/15/2025 9:59:05,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,40,68,0,23,0,nan,nan,309
2/15/2025 9:59:08,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,41,68,0,23,0,nan,nan,435
2/15/2025 9:59:15,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,42,68,0,23,0,nan,nan,91
2/15/2025 9:59:15,1.17.0,No-Uncertainty,8,3.52,nan,1,LeftDuringDispense,LeftANDRight,43,68,0,23,0,nan,nan,5
2/15/2025 9:59:18,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,44,68,0,23,0,nan,nan,248
2/15/2025 9:59:19,1.17.0,No-Uncertainty,8,3.51,nan,1,LeftDuringDispense,LeftANDRight,45,68,0,23,0,nan,nan,761
2/15/2025 9:59:54,1.17.0,No-Uncertainty,8,3.51,51,1,Pellet,LeftANDRight,45,68,0,24,0,0.06,169,nan
2/15/2025 10:01:49,1.17.0,No-Uncertainty,8,3.51,nan,1,Right,LeftANDRight,45,69,0,24,0,nan,nan,93
2/15/2025 10:01:50,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,0
2/15/2025 10:01:50,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,279
2/15/2025 10:01:50,1.17.0,No-Uncertainty,8,3.52,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,561
2/15/2025 10:01:50,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,839
2/15/2025 10:01:51,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,1118
2/15/2025 10:01:51,1.17.0,No-Uncertainty,8,3.51,nan,1,RightinTimeout,LeftANDRight,45,70,0,24,0,nan,nan,1396
2/15/2025 10:02:35,1.17.0,No-Uncertainty,8,3.50,nan,1,RightDuringDispense,LeftANDRight,45,71,0,24,0,nan,nan,7
2/15/2025 10:03:04,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,72,0,24,0,nan,nan,614
2/15/2025 10:03:05,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,73,0,24,0,nan,nan,60
2/15/2025 10:03:08,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,74,0,24,0,nan,nan,460
2/15/2025 10:03:09,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,75,0,24,0,nan,nan,382
2/15/2025 10:04:35,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,76,0,24,0,nan,nan,206
2/15/2025 10:04:49,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,77,0,24,0,nan,nan,2863
2/15/2025 10:04:52,1.17.0,No-Uncertainty,8,3.51,nan,1,RightDuringDispense,LeftANDRight,45,78,0,24,0,nan,nan,985
