ID,BW,PARAM,DATE,VALUE
4021,31.25,o2_bw,8/26/2024 21:00,4.792168
4021,31.25,o2_bw,8/26/2024 22:00,4.8615455
4021,31.25,o2_bw,8/26/2024 23:00,4.32971866666667
4021,31.25,o2_bw,8/27/2024 0:00,3.942722
4021,31.25,o2_bw,8/27/2024 1:00,3.6687465
4021,31.25,o2_bw,8/27/2024 2:00,4.049392
4021,31.25,o2_bw,8/27/2024 3:00,3.86517166666667
4021,31.25,o2_bw,8/27/2024 4:00,3.88793
4021,31.25,o2_bw,8/27/2024 5:00,3.3448815
4021,31.25,o2_bw,8/27/2024 6:00,3.69345733333333
4021,31.25,o2_bw,8/27/2024 7:00,3.156035
4021,31.25,o2_bw,8/27/2024 8:00,2.926587
4021,31.25,o2_bw,8/27/2024 9:00,2.99161666666667
4021,31.25,o2_bw,8/27/2024 10:00,2.926127
4021,31.25,o2_bw,8/27/2024 11:00,3.142459
4021,31.25,o2_bw,8/27/2024 12:00,3.221023
4021,31.25,o2_bw,8/27/2024 13:00,3.180194
4021,31.25,o2_bw,8/27/2024 14:00,3.1319825
4021,31.25,o2_bw,8/27/2024 15:00,2.7752635
4021,31.25,o2_bw,8/27/2024 16:00,3.27812333333333
4021,31.25,o2_bw,8/27/2024 17:00,3.0817145
4021,31.25,o2_bw,8/27/2024 18:00,3.1181885
4021,31.25,o2_bw,8/27/2024 19:00,3.27728733333333
4021,31.25,o2_bw,8/27/2024 20:00,4.6145045
4021,31.25,o2_bw,8/27/2024 21:00,4.4373065
4021,31.25,o2_bw,8/27/2024 22:00,4.02546766666667
4021,31.25,o2_bw,8/27/2024 23:00,3.135376
4021,31.25,o2_bw,8/28/2024 0:00,3.4387665
4021,31.25,o2_bw,8/28/2024 1:00,3.291044
4021,31.25,o2_bw,8/28/2024 2:00,3.6091415
4021,31.25,o2_bw,8/28/2024 3:00,3.2784
4021,31.25,o2_bw,8/28/2024 4:00,3.9832765
4021,31.25,o2_bw,8/28/2024 5:00,3.667975
4021,31.25,o2_bw,8/28/2024 6:00,3.3988165
4021,31.25,o2_bw,8/28/2024 7:00,2.9348005
4021,31.25,o2_bw,8/28/2024 8:00,3.01612166666667
4021,31.25,o2_bw,8/28/2024 9:00,2.8520595
4021,31.25,o2_bw,8/28/2024 10:00,2.633072
4021,31.25,o2_bw,8/28/2024 11:00,3.038661
4021,31.25,o2_bw,8/28/2024 12:00,2.8731755
4021,31.25,o2_bw,8/28/2024 13:00,3.314424
4021,31.25,o2_bw,8/28/2024 14:00,3.36328666666667
4021,31.25,o2_bw,8/28/2024 15:00,3.044031
4021,31.25,o2_bw,8/28/2024 16:00,3.4053025
4021,31.25,o2_bw,8/28/2024 17:00,3.005755
4021,31.25,o2_bw,8/28/2024 18:00,3.20109633333333
4021,31.25,o2_bw,8/28/2024 19:00,3.4476685
4021,31.25,o2_bw,8/28/2024 20:00,4.4074465
4021,31.25,o2_bw,8/28/2024 21:00,4.24923333333333
4021,31.25,o2_bw,8/28/2024 22:00,3.616963
4021,31.25,o2_bw,8/28/2024 23:00,3.709896
4021,31.25,o2_bw,8/29/2024 0:00,4.03738366666667
4021,31.25,o2_bw,8/29/2024 1:00,3.4391205
4021,31.25,o2_bw,8/29/2024 2:00,3.787794
4021,31.25,o2_bw,8/29/2024 3:00,4.004436
4021,31.25,o2_bw,8/29/2024 4:00,3.8500245
4021,31.25,o2_bw,8/29/2024 5:00,3.9395065
4021,31.25,o2_bw,8/29/2024 6:00,3.089562
4021,31.25,o2_bw,8/29/2024 7:00,3.10305566666667
4021,31.25,o2_bw,8/29/2024 8:00,2.888147
4021,31.25,o2_bw,8/29/2024 9:00,2.9790655
4021,31.25,o2_bw,8/29/2024 10:00,3.135747
4021,31.25,o2_bw,8/29/2024 11:00,2.9686775
4021,31.25,o2_bw,8/29/2024 12:00,2.855135
4021,31.25,o2_bw,8/29/2024 13:00,3.25678933333333
4021,31.25,o2_bw,8/29/2024 14:00,2.901202
4021,31.25,o2_bw,8/29/2024 15:00,3.286095
4021,31.25,o2_bw,8/29/2024 16:00,2.74164066666667
4021,31.25,o2_bw,8/29/2024 17:00,3.6633405
4021,31.25,o2_bw,8/29/2024 18:00,2.918883
4021,31.25,o2_bw,8/29/2024 19:00,3.365375
4021,31.25,o2_bw,8/29/2024 20:00,4.32369133333333
4021,31.25,o2_bw,8/29/2024 21:00,4.164879
4021,31.25,o2_bw,8/29/2024 22:00,3.2034955
4021,31.25,o2_bw,8/29/2024 23:00,3.746062
4021,31.25,o2_bw,8/30/2024 0:00,3.45973
4021,31.25,o2_bw,8/30/2024 1:00,4.0007875
4021,31.25,o2_bw,8/30/2024 2:00,3.79578266666667
4021,31.25,o2_bw,8/30/2024 3:00,3.8792675
4021,31.25,o2_bw,8/30/2024 4:00,3.309142
4021,31.25,o2_bw,8/30/2024 5:00,3.676733
4021,31.25,o2_bw,8/30/2024 6:00,3.14518
4021,31.25,o2_bw,8/30/2024 7:00,3.2491015
4021,31.25,o2_bw,8/30/2024 8:00,3.2257205
7859,29.71,o2_bw,8/26/2024 9:00,5.543302
7859,29.71,o2_bw,8/26/2024 10:00,4.685935
7859,29.71,o2_bw,8/26/2024 11:00,4.08889766666667
7859,29.71,o2_bw,8/26/2024 12:00,3.7482865
7859,29.71,o2_bw,8/26/2024 13:00,3.986019
7859,29.71,o2_bw,8/26/2024 14:00,3.50855533333333
7859,29.71,o2_bw,8/26/2024 15:00,3.3291525
7859,29.71,o2_bw,8/26/2024 16:00,2.933889
7859,29.71,o2_bw,8/26/2024 17:00,3.108847
7859,29.71,o2_bw,8/26/2024 18:00,3.348866
7859,29.71,o2_bw,8/26/2024 19:00,3.9080775
7859,29.71,o2_bw,8/26/2024 20:00,3.96037133333333
7859,29.71,o2_bw,8/26/2024 21:00,4.663414
7859,29.71,o2_bw,8/26/2024 22:00,4.5643915
7859,29.71,o2_bw,8/26/2024 23:00,4.2221275
7859,29.71,o2_bw,8/27/2024 0:00,3.93749133333333
7859,29.71,o2_bw,8/27/2024 1:00,3.8448685
7859,29.71,o2_bw,8/27/2024 2:00,3.6920135
7859,29.71,o2_bw,8/27/2024 3:00,3.621264
7859,29.71,o2_bw,8/27/2024 4:00,4.4592265
